State,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
CO,1960,970.0,0.0,0.0,0.0,4480.5,78754.98551,0.0,0.0,110972.67772,275320.2,15.99,-3.69,2.91,23.72
CO,1961,836.0,0.0,0.0,0.0,4933.399999999907,80305.19454,0.0,0.0,111735.19900000001,271202.2,19.61,6.58,2.85,22.96
CO,1962,1016.0,0.0,0.0,0.0,5386.29999999993,73776.84947,0.0,0.0,105209.33932999999,246366.6,15.18,-2.86,2.85,22.69
CO,1963,1034.0,0.0,0.0,0.0,5925.0,80589.03563,0.0,0.0,109217.2256,222041.4,15.31,-19.7,2.91,22.9
CO,1964,1056.0,0.0,0.0,0.0,6228.0,95086.76515,0.0,0.0,118110.20758,201579.0,15.48,-14.92,3.0,23.3
CO,1965,938.0,0.0,0.0,0.0,6631.0,104584.5247,0.0,0.0,130580.22032000001,194363.8,23.03,24.54,3.01,23.0
CO,1966,998.0,0.0,0.0,0.0,7275.0,114016.78246,0.0,0.0,141207.98989,194253.6,14.44,-4.68,3.1,23.01
CO,1967,928.0,0.0,0.0,0.0,7666.0,118754.74527,0.0,0.0,120739.76947,196649.0,18.76,0.57,3.12,22.53
CO,1968,944.0,0.0,0.0,0.0,8540.0,121352.98294000002,0.0,0.0,125458.51569000001,185234.6,15.4,-0.83,3.18,21.99
CO,1969,993.0,0.0,0.0,0.0,9480.0,120741.6329,0.0,0.0,122699.80047,164105.2,21.93,19.05,3.32,21.81
CO,1970,1236.0,0.0,0.0,0.0,10431.0,131549.42825,0.0,0.0,109319.51504000001,143393.4,17.22,8.35,3.39,21.04
CO,1971,1585.0,0.0,0.0,0.0,11998.0,116527.68441,0.0,0.0,113865.74162999999,158867.8,16.93,2.92,3.6,21.42
CO,1972,1243.0,0.0,0.0,0.0,13784.0,120566.96146,0.0,0.0,122027.92972999999,185687.0,17.38,-5.02,3.6,20.74
CO,1973,1281.0,0.0,0.0,0.0,16120.0,132174.69179,0.0,0.0,141643.43332,212222.0,18.55,11.83,4.75,25.56
CO,1974,1415.0,0.0,0.0,0.0,17852.0,148561.2176,0.0,0.0,151894.40734,217546.4,14.61,-8.04,9.35,45.6
CO,1975,1507.0,0.0,0.0,0.0,20166.0,172498.89258,0.0,0.0,175020.89284000001,220916.2,16.54,1.72,12.21,54.61
CO,1976,1288.0,0.0,0.0,0.0,22253.0,202168.94537,0.0,0.0,190637.32112,226153.6,14.56,-7.89,13.1,55.46
CO,1977,1072.0,225.0,0.0,0.0,25428.0,261877.16568,0.0,0.0,195174.45103,228868.0,15.83,-20.35,14.4,57.2
CO,1978,1343.0,609.0,0.0,0.0,29398.0,299886.33018000005,0.0,0.0,185145.98585,213422.6,17.86,-2.38,14.95,55.24
CO,1979,1612.0,213.0,0.0,0.0,33785.0,404689.40325,0.0,0.0,198965.81183,187479.2,19.3,11.69,25.1,82.51
CO,1980,1717.0,667.0,0.0,0.0,38332.0,412458.8445,0.0,0.0,215410.57197,172851.6,17.81,2.78,37.42,109.51
CO,1981,1399.0,749.0,0.0,0.0,43974.0,433371.38378,22.76233,3.5396300000000003,223927.03613000002,175757.4,18.79,-13.3,35.75,94.83
CO,1982,1650.0,569.0,0.0,0.0,47654.0,401324.66568,75.92981999999998,11.84907,240596.73594,177161.0,19.84,8.43,31.83,79.5
CO,1983,1871.0,748.0,0.0,0.0,50718.0,365234.62932,142.64841,22.34243,187027.82322,168490.0,21.92,18.69,29.08,70.34
CO,1984,2169.0,55.0,0.0,0.0,56230.0,395572.2522,170.31838,26.7702,194138.22814000002,167301.0,20.55,17.03,28.75,66.67
CO,1985,2357.0,-32.0,0.0,0.0,59641.0,379500.15242,182.6148,28.80495,201025.08615999998,175426.8,20.51,13.18,26.92,60.27
CO,1986,2264.0,52.0,0.0,0.0,60970.0,334055.37852,193.01238,30.5541,183478.59977,169992.2,19.83,10.3,14.44,31.72
CO,1987,1818.0,174.0,0.0,0.0,63920.0,316143.5032,210.99012000000002,33.51952,183677.08133,167051.6,18.82,8.64,17.75,37.62
CO,1988,1745.0,660.0,0.0,0.0,67757.0,347421.49416,211.64082000000002,33.74406,213819.54382,187635.8,16.74,0.08,14.87,30.33
CO,1989,1752.0,529.0,0.0,0.0,71179.0,365336.49923,199.45463999999998,31.91538,243041.11353000003,177799.0,14.74,-14.15,18.33,35.6
CO,1990,1420.0,0.0,0.0,0.0,75571.0,404530.4731,167.0615,26.82493,268272.07412,176627.4,19.9,-4.3,23.19,42.62
CO,1991,1794.0,0.0,0.0,0.0,79766.0,384206.60066,195.31583,31.475140000000003,322488.76905999996,182015.6,18.65,1.06,20.2,35.73
CO,1992,1499.0,0.0,0.0,0.0,87302.0,414383.55354,173.80966,28.11174,362094.18072,172764.6,18.53,4.26,19.25,33.04
CO,1993,1912.0,0.0,0.0,0.0,95659.0,475039.35062,189.05379,30.68427,438567.94213999994,170508.4,19.9,12.91,16.75,27.94
CO,1994,1544.0,0.0,0.0,0.0,104507.0,554832.20464,175.34656999999999,28.56403,489427.5431,165955.4,17.13,-3.56,15.66,25.44
CO,1995,2131.0,0.0,0.0,0.0,112708.0,565840.8489,164.71244,26.92629,575906.26061,162266.6,21.79,14.7,16.75,26.48
CO,1996,1820.0,0.0,0.0,0.0,121081.0,547155.29242,66.11024,10.84557,623439.66108,144727.4,19.85,4.21,20.46,31.4
