State,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
SC,1993,2950.0,46189.0,0.0,0.0,76158.0,0.0,0.0,0.0,0.0,0.0,44.12,-7.57,16.75,27.94
SC,1994,3035.0,44466.0,0.0,0.0,82062.0,0.0,0.0,0.0,0.0,0.0,56.17,10.97,15.66,25.44
SC,1995,3457.0,49173.0,0.0,0.0,87248.0,0.0,0.0,0.0,0.0,0.0,54.41,8.83,16.75,26.48
SC,1996,3041.0,43571.0,0.0,0.0,90755.0,0.0,0.0,0.0,0.0,0.0,45.99,-1.15,20.46,31.4
SC,1997,2958.0,44916.0,0.0,0.0,96465.0,0.0,0.0,0.0,0.0,0.0,53.87,10.91,18.64,27.98
SC,1998,3569.0,48759.0,0.0,0.0,104039.0,0.0,0.0,0.0,0.0,0.0,54.12,0.04,11.91,17.6
SC,1999,1687.0,50814.0,0.0,0.0,110707.0,0.0,0.0,0.0,0.0,0.0,44.14,-4.65,16.56,23.89
SC,2000,1533.0,50888.0,0.0,0.0,115809.0,0.0,0.0,0.0,0.0,0.0,41.24,-8.58,27.39,38.29
SC,2001,1225.0,49870.0,0.0,0.0,120008.0,0.0,0.0,0.0,0.0,0.0,34.72,-18.22,23.0,31.3
SC,2002,1390.0,53326.0,0.0,0.0,124902.0,0.0,0.0,0.0,0.0,0.0,46.54,-7.07,22.81,30.52
SC,2003,3665.0,50418.0,0.0,0.0,131519.0,0.0,0.0,0.0,0.0,0.0,55.19,10.82,27.69,36.26
SC,2004,2447.0,51201.0,0.0,0.0,136369.0,0.0,0.0,0.0,0.0,0.0,45.85,-2.92,37.66,47.98
SC,2005,2938.0,53138.0,0.0,0.0,143585.0,0.0,0.0,0.0,0.0,0.0,47.51,0.95,50.04,61.65
SC,2006,1807.0,50797.0,0.0,0.0,151084.0,0.0,0.0,0.0,0.0,0.0,43.73,-4.83,58.3,69.64
SC,2007,1556.0,53200.0,0.0,0.0,160145.0,0.0,0.0,0.0,0.0,0.0,34.9,-19.29,64.2,74.44
SC,2008,1123.0,51763.0,0.0,0.0,162266.0,0.0,0.0,0.0,0.0,0.0,45.77,-3.71,91.48,102.0
SC,2009,2332.0,52150.0,0.0,0.0,160439.0,0.0,0.0,0.0,0.0,0.0,50.56,3.47,53.48,59.93
SC,2010,2376.0,51988.0,0.0,0.0,164106.0,0.0,0.0,0.0,0.0,0.0,41.19,-13.43,71.21,78.65
SC,2011,1554.0,52903.0,0.0,0.0,170193.0,0.0,0.0,0.0,0.0,0.0,38.21,-18.57,87.04,93.21
SC,2012,1420.0,51145.0,0.0,0.0,174567.0,0.0,0.0,0.0,0.0,0.0,43.77,-6.07,86.46,90.72
SC,2013,3160.0,54252.0,0.0,0.0,181374.0,0.0,0.0,0.0,0.0,0.0,56.39,12.98,91.17,94.25
SC,2014,2569.0,52419.0,5.0,0.0,190773.0,0.0,0.0,0.0,0.0,0.0,47.03,-0.33,85.6,87.05
SC,2015,3550.672656019755,56267.22063004605,0.0,0.0,167132.86988811757,0.0,0.0,0.0,0.0,0.0,60.66,8.16,41.85,42.53
SC,2016,2526.1942133858065,57037.20147201962,0.0,0.0,171605.94768000115,0.0,0.0,0.0,0.0,0.0,47.28,-3.95,46.12346273712689,45.34334281602651
SC,2017,2236.1265510674157,59234.975313076415,0.0,0.0,175129.86742285642,0.0,0.0,0.0,0.0,0.0,46.20535671542584,-8.877166906440607,50.27031775246161,47.86557419563582
SC,2018,2066.6597547309793,59370.619287832655,0.0,0.0,178685.82639842667,0.0,0.0,0.0,0.0,0.0,45.567833347129906,-5.56926460734104,53.63968414130846,49.564251832694644
SC,2019,2039.2293098565951,60050.85966987636,0.0,0.0,182240.70502052087,0.0,0.0,0.0,0.0,0.0,45.746499903552895,-6.713347022465937,56.231561903667796,51.26292946975343
SC,2020,2035.3942547695333,60433.44785801628,0.0,0.0,185795.61740366282,0.0,0.0,0.0,0.0,0.0,46.05102456473279,-5.855379200961013,58.8234396660269,52.96160710681224
