State,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
AZ,1960,2990.0,0.0,0.0,0.0,3471.4000000000237,132.48678,0.0,0.0,0.0,423.4,9.86,-3.91,2.91,23.72
AZ,1961,2934.0,0.0,0.0,0.0,3802.5999999999767,0.0,0.0,0.0,0.0,423.4,11.36,-8.37,2.85,22.96
AZ,1962,2923.0,0.0,0.0,0.0,4133.800000000047,0.0,0.0,0.0,243.57,226.2,10.07,-4.68,2.85,22.69
AZ,1963,2942.0,0.0,0.0,0.0,4482.0,0.0,0.0,0.0,1412.706,394.4,11.56,-6.58,2.91,22.9
AZ,1964,2885.0,0.0,0.0,0.0,4817.0,0.0,0.0,0.0,2144.475,371.2,11.13,-5.47,3.0,23.3
AZ,1965,4439.0,0.0,0.0,0.0,5028.0,0.0,0.0,0.0,3289.2540000000013,562.6,17.79,16.01,3.01,23.0
AZ,1966,5221.0,0.0,0.0,0.0,5527.0,0.0,0.0,0.0,3347.499000000001,765.6,11.22,5.46,3.1,23.01
AZ,1967,5008.0,0.0,0.0,0.0,5783.0,22.081129999999998,0.0,0.0,1329.045,16959.2,13.95,-1.98,3.12,22.53
AZ,1968,5704.0,0.0,0.0,0.0,6593.0,0.0,0.0,0.0,932.979,19546.0,10.29,1.03,3.18,21.99
AZ,1969,6074.0,0.0,0.0,0.0,7563.0,0.0,0.0,0.0,1203.024,14111.4,12.5,0.75,3.32,21.81
AZ,1970,6154.0,0.0,0.0,0.0,8569.0,2914.7091600000012,0.0,0.0,1165.9589999999996,10347.2,11.06,-5.99,3.39,21.04
AZ,1971,6643.0,0.0,0.0,0.0,9649.0,25304.97498000001,0.0,0.0,919.212,7168.8,11.61,-6.74,3.6,21.42
AZ,1972,6784.0,0.0,0.0,0.0,11292.0,65227.65802,0.0,0.0,468.078,5759.4,11.97,-6.07,3.6,20.74
AZ,1973,7197.0,0.0,0.0,0.0,13330.0,71697.42911,0.0,0.0,132.0,4663.2,10.89,10.13,4.75,25.56
AZ,1974,7400.0,0.0,0.0,0.0,14611.0,142379.12624,0.0,0.0,238.56,4292.0,10.99,-8.01,9.35,45.6
AZ,1975,7254.0,0.0,0.0,0.0,15284.0,154258.77418,0.0,0.0,218.816,3683.0,10.16,-4.21,12.21,54.61
AZ,1976,7579.0,0.0,0.0,0.0,16970.0,230085.3746,0.0,0.0,275.624,3010.2,11.62,-3.65,13.1,55.46
AZ,1977,6597.0,0.0,0.0,0.0,19609.0,244195.21667,0.0,0.0,253.44,2476.6,10.61,-10.7,14.4,57.2
AZ,1978,7021.0,0.0,0.0,0.0,23279.0,199922.55102,0.0,0.0,304.5042,2424.4,20.13,23.91,14.95,55.24
AZ,1979,7256.0,0.0,0.0,0.0,27495.0,251481.98956999998,0.0,0.0,258.2138,2737.6,12.21,13.52,25.1,82.51
AZ,1980,9836.0,0.0,0.0,0.0,30764.0,240794.72265,0.0,0.0,224.486,2354.8,13.58,9.17,37.42,109.51
AZ,1981,6803.0,0.0,0.0,0.0,34269.0,256339.83816999997,0.0,0.0,196.911,2070.6,12.47,-7.87,35.75,94.83
AZ,1982,7015.0,0.0,0.0,0.0,35794.0,273011.09132,0.0,0.0,104.346,1943.0,16.52,9.82,31.83,79.5
AZ,1983,14482.0,0.0,0.0,0.0,39774.0,251813.20651999998,0.0,0.0,137.94,1374.6,18.97,28.01,29.08,70.34
AZ,1984,15679.0,0.0,0.0,0.0,46135.0,254418.77985999998,0.0,0.0,47.115,1247.0,15.88,3.35,28.75,66.67
AZ,1985,13987.0,1130.0,0.0,0.0,50709.0,212530.87625,0.0,0.0,89.25,1015.0,13.9,11.77,26.92,60.27
AZ,1986,14461.0,9976.0,0.0,0.0,55881.0,255169.53828,0.0,0.0,65.457,933.8,13.87,-1.05,14.44,31.72
AZ,1987,10135.0,13458.0,0.0,0.0,60047.0,251261.17826999997,0.0,0.0,62.16,754.0,13.28,3.14,17.75,37.62
AZ,1988,7786.0,22940.0,0.0,0.0,64945.0,273761.84974000003,0.0,0.0,57.904,661.2,12.64,0.73,14.87,30.33
AZ,1989,7877.0,7850.0,0.0,0.0,67895.0,263538.28655,0.0,0.0,1414.4,794.6,7.67,-20.36,18.33,35.6
