State,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
MI,1960,2030.0,0.0,0.0,0.0,22963.700000000186,0.0,0.0,0.0,23086.64018,92214.2,31.47,0.69,2.91,23.72
MI,1961,1788.0,0.0,0.0,0.0,25544.00000000093,0.0,0.0,0.0,30756.64613,109625.8,30.88,1.55,2.85,22.96
MI,1962,1705.0,0.0,0.0,0.0,28124.30000000074,0.0,0.0,0.0,32189.1505,99261.2,26.81,-11.24,2.85,22.69
MI,1963,1369.0,122.0,0.0,0.0,30466.0,0.0,0.0,0.0,36478.89032,92637.6,24.53,-20.73,2.91,22.9
MI,1964,1545.0,192.0,0.0,0.0,32575.0,0.0,0.0,0.0,35044.16502,90485.8,29.29,-8.72,3.0,23.3
MI,1965,1813.0,181.0,0.0,0.0,37000.0,0.0,0.0,0.0,38375.57053000001,85422.4,34.43,9.4,3.01,23.0
MI,1966,1820.0,343.0,0.0,0.0,39260.0,0.0,0.0,0.0,37889.18532,82783.4,29.47,-5.9,3.1,23.01
MI,1967,1970.0,502.0,0.0,0.0,40025.0,0.0,0.0,0.0,37299.52655,79251.2,33.77,9.58,3.12,22.53
MI,1968,1913.0,426.0,0.0,0.0,44727.0,0.0,0.0,0.0,44951.765,75249.2,34.81,8.71,3.18,21.99
MI,1969,1891.0,401.0,0.0,0.0,47894.0,0.0,0.0,0.0,40157.87247,70835.4,30.83,0.41,3.32,21.81
MI,1970,1704.0,375.0,0.0,0.0,46178.0,0.0,0.0,0.0,43142.81181,67819.4,32.68,3.17,3.39,21.04
MI,1971,1776.0,388.0,0.0,0.0,51704.0,0.0,0.0,0.0,29468.16123,68979.4,29.8,-8.19,3.6,21.42
MI,1972,1793.0,2125.0,0.0,0.0,56579.0,0.0,0.0,0.0,37998.58999,75342.0,34.37,12.57,3.6,20.74
MI,1973,1054.0,2980.0,0.0,0.0,62907.0,0.0,0.0,0.0,47641.5479,84761.2,33.18,-0.18,4.75,25.56
MI,1974,1182.0,416.0,0.0,0.0,63034.0,0.0,0.0,0.0,72762.13885,104521.8,32.52,5.91,9.35,45.6
MI,1975,1110.0,7176.0,0.0,0.0,67046.0,0.0,0.0,0.0,107903.78661,141636.0,36.64,14.5,12.21,54.61
MI,1976,1050.0,9901.0,0.0,0.0,78770.0,0.0,0.0,0.0,130939.89446,176441.8,27.92,-10.23,13.1,55.46
MI,1977,931.0,10231.0,0.0,0.0,89326.0,0.0,0.0,0.0,149097.12747,191197.0,33.91,0.34,14.4,57.2
MI,1978,1085.0,13104.0,0.0,0.0,99335.0,0.0,0.0,0.0,171194.02093,201068.6,30.96,2.29,14.95,55.24
MI,1979,1306.0,15139.0,0.0,0.0,105413.0,0.0,0.0,0.0,187078.50134,202199.6,32.41,5.84,25.1,82.51
MI,1980,1200.0,15891.0,0.0,0.0,104134.0,0.0,0.0,0.0,189227.2752,196086.4,31.59,4.98,37.42,109.51
MI,1981,1240.0,17066.0,0.0,0.0,114676.0,0.0,0.0,0.0,180665.71597,189457.0,32.12,5.15,35.75,94.83
MI,1982,1211.0,15003.0,0.0,0.0,115166.0,0.0,0.0,0.0,180015.29426,182479.6,34.47,8.55,31.83,79.5
MI,1983,1229.0,16383.0,0.0,0.0,127754.0,0.0,0.0,0.0,163534.10741,184068.8,34.87,4.94,29.08,70.34
MI,1984,1071.0,14078.0,0.0,0.0,143678.0,0.0,0.0,0.0,168029.57588,177213.2,31.96,1.13,28.75,66.67
MI,1985,997.0,13452.0,0.0,0.0,153605.0,0.0,0.0,0.0,152602.16005,158340.0,39.22,17.64,26.92,60.27
MI,1986,721.0,12257.0,0.0,0.0,163458.0,0.0,0.0,0.0,149605.67678,148990.4,34.8,9.95,14.44,31.72
MI,1987,481.0,14389.0,0.0,0.0,169237.0,0.0,0.0,0.0,168450.05105,150637.6,30.44,-5.81,17.75,37.62
MI,1988,600.0,17808.0,0.0,0.0,180621.0,0.0,0.0,0.0,168775.54238,134850.0,32.35,-4.57,14.87,30.33
MI,1989,749.0,21312.0,0.0,0.0,190626.0,0.0,0.0,0.0,178494.90718,125094.4,27.57,-8.18,18.33,35.6
MI,1990,1628.0,21610.0,0.0,0.0,193103.0,0.0,0.0,0.0,191577.31925,114120.8,36.2,11.79,23.19,42.62
MI,1991,1752.0,27021.0,0.0,0.0,197717.0,0.0,0.0,0.0,214841.9797,101616.0,35.5,4.53,20.2,35.73
MI,1992,1782.0,18849.0,0.0,0.0,212057.0,0.0,0.0,0.0,213370.40519,90358.2,33.36,9.82,19.25,33.04
MI,1993,1762.0,28525.0,0.0,0.0,226368.0,0.0,0.0,0.0,221742.42911,80034.2,32.44,8.03,16.75,27.94
MI,1994,1660.0,14144.0,0.0,0.0,251484.0,0.0,0.0,0.0,238838.05801,70800.6,32.39,5.24,15.66,25.44
MI,1995,1597.0,24448.0,0.0,0.0,256615.0,0.0,0.0,0.0,253705.13437,66021.4,31.82,-1.42,16.75,26.48
MI,1996,1784.0,26829.0,0.0,0.0,270320.0,0.0,0.0,0.0,259829.65235,62854.6,34.01,10.4,20.46,31.4
MI,1997,1712.0,21914.0,0.0,0.0,286408.0,0.0,0.0,0.0,321059.71353,58307.4,29.93,-1.09,18.64,27.98
MI,1998,1397.0,12494.0,0.0,0.0,313403.0,0.0,0.0,0.0,293353.18877,52165.2,29.56,-15.06,11.91,17.6
MI,1999,1458.0,14591.0,0.0,0.0,337639.0,0.0,0.0,0.0,292250.03507,45448.8,31.4,-5.37,16.56,23.89
MI,2000,1428.0,18882.0,0.0,0.0,351621.0,0.0,0.0,0.0,312014.7197,45860.6,33.02,3.38,27.39,38.29
MI,2001,1562.0,26711.0,0.0,0.0,350578.0,0.0,0.0,0.0,288779.38832,42775.0,35.17,4.5,23.0,31.3
MI,2002,1669.0,31087.0,0.0,0.0,364465.0,0.0,0.0,0.0,286179.29868,41870.2,30.9,-3.83,22.81,30.52
MI,2003,1386.0,27954.0,0.0,3.0,376269.0,0.0,6174.09144,1030.10027,249369.92891,37839.2,31.08,-2.25,27.69,36.26
MI,2004,1540.0,30562.0,0.0,2.0,382666.0,0.0,6893.58907,1155.24299,272210.61406,37172.2,35.35,7.15,37.66,47.98
MI,2005,1462.0,32872.0,0.0,2.0,395166.0,0.0,6598.77765,1110.58001,270663.4984,32184.2,29.89,-12.92,50.04,61.65
MI,2006,1520.0,29066.0,0.0,2.0,395550.0,0.0,11046.52346,1867.4557100000002,272235.01321,29539.4,35.85,7.22,58.3,69.64
MI,2007,1270.0,31517.0,0.0,3.0,401522.0,0.0,26029.71783,4420.19246,275428.85254,30165.8,30.66,-11.36,64.2,74.44
MI,2008,1364.0,31484.0,0.0,141.0,384270.0,0.0,31753.47932,5415.59578,162173.18524000002,36093.4,36.85,13.43,91.48,102.0
MI,2009,1372.0,21851.0,0.0,300.0,363146.0,0.0,29801.39525,5114.45871,160264.0293,34220.0,33.87,8.32,53.48,59.93
MI,2010,1251.0,29625.0,0.0,360.0,385021.0,0.0,33733.21316039322,5809.621278876933,156921.94881834707,28752.04059471842,31.22,-3.54,71.21,78.65
MI,2011,1357.0,32889.0,0.0,456.0,399437.0,0.0,38013.08029304505,6569.116036016892,153392.8783893676,23368.68996790389,36.82,8.33,87.04,93.21
MI,2012,1215.0,28020.0,0.0,1132.0,416701.0,0.0,42667.61048824752,7398.904716399438,149681.65991124357,18060.076493804343,31.0,-8.73,86.46,90.72
MI,2013,1419.0,28921.0,0.0,2800.0,430538.0,0.0,47724.795813892284,8303.313099916415,145792.21054632205,12819.082348351716,38.23,14.26,91.17,94.25
MI,2014,1600.0,31246.0,0.0,3868.0,447961.0,0.0,53215.858191858635,9289.911301378566,141728.44745695038,7637.699979469296,36.66,14.57,85.6,87.05
MI,2015,717.4759772712932,14134.12975642678,0.0,5381.39161900908,450464.063764317,0.0,59174.172780017376,10364.106545650704,137493.30851488883,2508.811563089141,31.75,-3.35,41.85,42.53
MI,2016,748.9508718134384,9385.677021419258,0.0,7225.472778827729,458956.23483517213,0.0,65636.34459022699,11534.55039251653,133090.71088248474,0.0,36.05,4.66,46.12346273712689,45.34334281602651
MI,2017,949.8845267892757,9300.550961781577,0.0,9416.516708810703,467825.98799030297,0.0,72640.05525234163,12807.731511813829,128523.59243149846,0.0,31.889769777057968,-0.4449180142689073,50.27031775246161,47.86557419563582
MI,2018,1045.1897585644183,9126.155689046056,0.0,12023.174301865429,476719.5094616357,0.0,80227.2928681989,14192.301463326292,123795.87032427707,0.0,34.844587630815475,3.612318018293181,53.63968414130846,49.564251832694644
MI,2019,1255.2460466921038,9389.07642765421,0.0,15094.399357085253,485614.6070812586,0.0,88442.19877562801,15697.99325181059,118910.48243258115,0.0,34.740536628401216,6.280592802035572,56.231561903667796,51.26292946975343
MI,2020,1456.5920882660284,9402.185253749129,0.0,18680.897365498637,494509.76774681924,0.0,97333.22078444158,17333.45843705043,113871.34591875774,0.0,32.55962498090477,2.101068764930829,58.8234396660269,52.96160710681224
