State,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
MA,1960,982.0,34.0,0.0,0.0,12763.799999999814,0.0,0.0,0.0,0.0,0.0,46.95,4.57,2.91,23.72
MA,1961,814.0,854.0,0.0,0.0,14257.0,0.0,0.0,0.0,0.0,0.0,43.66,-1.88,2.85,22.96
MA,1962,791.0,689.0,0.0,0.0,15750.199999999719,0.0,0.0,0.0,0.0,0.0,43.51,-0.38,2.85,22.69
MA,1963,708.0,941.0,0.0,0.0,17415.0,0.0,0.0,0.0,0.0,0.0,37.7,-10.48,2.91,22.9
MA,1964,670.0,1189.0,0.0,0.0,18625.0,0.0,0.0,0.0,0.0,0.0,34.65,-15.67,3.0,23.3
MA,1965,664.0,966.0,0.0,0.0,19997.0,0.0,0.0,0.0,0.0,0.0,29.36,-20.3,3.01,23.0
MA,1966,803.0,1082.0,0.0,0.0,21837.0,0.0,0.0,0.0,0.0,0.0,37.64,-8.38,3.1,23.01
MA,1967,799.0,1273.0,0.0,0.0,23275.0,0.0,0.0,0.0,0.0,0.0,46.5,3.96,3.12,22.53
MA,1968,783.0,1218.0,0.0,0.0,25226.0,0.0,0.0,0.0,0.0,0.0,43.93,-4.78,3.18,21.99
MA,1969,881.0,1143.0,0.0,0.0,27476.0,0.0,0.0,0.0,0.0,0.0,49.32,4.63,3.32,21.81
MA,1970,753.0,1209.0,0.0,0.0,29052.0,0.0,0.0,0.0,0.0,0.0,41.54,-5.27,3.39,21.04
MA,1971,706.0,1435.0,0.0,0.0,30989.0,0.0,0.0,0.0,0.0,0.0,40.54,-6.4,3.6,21.42
MA,1972,859.0,1499.0,0.0,0.0,33807.0,0.0,0.0,0.0,0.0,0.0,59.49,19.2,3.6,20.74
MA,1973,560.0,5120.0,0.0,0.0,36912.0,0.0,0.0,0.0,0.0,0.0,52.0,7.6,4.75,25.56
MA,1974,428.0,2885.0,0.0,0.0,39313.0,0.0,0.0,0.0,0.0,0.0,44.73,0.57,9.35,45.6
MA,1975,417.0,3781.0,0.0,0.0,41910.0,0.0,0.0,0.0,0.0,0.0,55.76,12.96,12.21,54.61
MA,1976,490.0,3664.0,0.0,0.0,45498.0,0.0,0.0,0.0,0.0,0.0,42.44,-2.14,13.1,55.46
