State,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
KY,1960,2633.0,0.0,0.0,0.0,6125.1999999999525,1586448.76494,0.0,0.0,86717.45851,122652.6,40.9,-5.09,2.91,23.72
KY,1961,2545.0,0.0,0.0,0.0,6822.8000000000475,1493944.1235200001,0.0,0.0,81661.46311,106395.2,51.44,8.24,2.85,22.96
KY,1962,2775.0,0.0,0.0,0.0,7520.399999999907,1638551.88068,0.0,0.0,80860.23978999999,103176.2,50.2,5.76,2.85,22.69
KY,1963,2328.0,0.0,0.0,0.0,8355.0,1832508.132,0.0,0.0,85917.38638,106395.2,34.12,-15.38,2.91,22.9
KY,1964,2415.0,0.0,0.0,0.0,8774.0,1963791.52256,0.0,0.0,89055.51103,114677.6,47.87,-2.17,3.0,23.3
KY,1965,2464.0,0.0,0.0,0.0,9518.0,2037284.7063400003,0.0,0.0,90915.82264,112438.8,41.49,-5.65,3.01,23.0
KY,1966,2565.0,0.0,0.0,0.0,10378.0,2212065.60792,0.0,0.0,88106.9363,104782.8,46.66,1.59,3.1,23.01
KY,1967,3697.0,0.0,0.0,0.0,11041.0,2380969.5306,0.0,0.0,102648.67901,90103.0,48.37,7.23,3.12,22.53
KY,1968,2927.0,0.0,0.0,0.0,12212.0,2400532.0244400003,0.0,0.0,102482.90866,81408.8,44.21,-2.23,3.18,21.99
KY,1969,2678.0,0.0,0.0,0.0,13206.0,2597580.9851900004,0.0,0.0,93595.77649,74959.2,42.87,-2.74,3.32,21.81
KY,1970,3174.0,0.0,0.0,0.0,13943.0,3017564.9368,0.0,0.0,89667.94035,67135.0,47.64,3.05,3.39,21.04
KY,1971,3536.0,0.0,0.0,0.0,15568.0,2869274.64311,0.0,0.0,84370.47812,62013.6,44.38,0.27,3.6,21.42
KY,1972,3770.0,0.0,0.0,0.0,16915.0,2910525.1534700007,0.0,0.0,75068.98795,56271.6,57.08,13.65,3.6,20.74
KY,1973,3823.0,0.0,0.0,0.0,18903.0,3057324.9581,0.0,0.0,72538.10827000001,50384.6,53.25,7.13,4.75,25.56
KY,1974,3398.0,0.0,0.0,0.0,21173.0,3248064.88862,0.0,0.0,82008.02863,45454.6,53.07,11.39,9.35,45.6
KY,1975,3463.0,0.0,0.0,0.0,22810.0,3440044.04841,0.0,0.0,69665.69127000001,43824.8,56.95,13.58,12.21,54.61
