Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,PAPRB,NGMPB
1960.0,2990.0,0.0,0.0,0.0,,132,0.0,0.0,423.4,0.0
1961.0,2934.0,0.0,0.0,0.0,,0,0.0,0.0,423.4,0.0
1962.0,2923.0,0.0,0.0,0.0,,0,0.0,0.0,226.2,243.57
1963.0,2942.0,0.0,0.0,0.0,4482.0,0,0.0,0.0,394.4,1412.706
1964.0,2885.0,0.0,0.0,0.0,4817.0,0,0.0,0.0,371.2,2144.475
1965.0,4439.0,0.0,0.0,0.0,5028.0,0,0.0,0.0,562.6,3289.254
1966.0,5221.0,0.0,0.0,0.0,5527.0,0,0.0,0.0,765.6,3347.499
1967.0,5008.0,0.0,0.0,0.0,5783.0,22,0.0,0.0,16959.2,1329.045
1968.0,5704.0,0.0,0.0,0.0,6593.0,0,0.0,0.0,19546.0,932.979
1969.0,6074.0,0.0,0.0,0.0,7563.0,0,0.0,0.0,14111.4,1203.024
1970.0,6154.0,0.0,0.0,0.0,8569.0,2914,0.0,0.0,10347.2,1165.959
1971.0,6643.0,0.0,0.0,0.0,9649.0,25304,0.0,0.0,7168.8,919.212
1972.0,6784.0,0.0,0.0,0.0,11292.0,65227,0.0,0.0,5759.4,468.078
1973.0,7197.0,0.0,0.0,0.0,13330.0,71697,0.0,0.0,4663.2,132.0
1974.0,7400.0,0.0,0.0,0.0,14611.0,142379,0.0,0.0,4292.0,238.56
1975.0,7254.0,0.0,0.0,0.0,15284.0,154258,0.0,0.0,3683.0,218.816
1976.0,7579.0,0.0,0.0,0.0,16970.0,230085,0.0,0.0,3010.2,275.624
1977.0,6597.0,0.0,0.0,0.0,19609.0,244195,0.0,0.0,2476.6,253.44
1978.0,7021.0,0.0,0.0,0.0,23279.0,199922,0.0,0.0,2424.4,304.5042
1979.0,7256.0,0.0,0.0,0.0,27495.0,251481,0.0,0.0,2737.6,258.2138
1980.0,9836.0,0.0,0.0,0.0,30764.0,240794,0.0,0.0,2354.8,224.486
1981.0,6803.0,0.0,0.0,0.0,34269.0,256339,0.0,0.0,2070.6,196.911
1982.0,7015.0,0.0,0.0,0.0,35794.0,273011,0.0,0.0,1943.0,104.346
1983.0,14482.0,0.0,0.0,0.0,39774.0,251813,0.0,0.0,1374.6,137.94
1984.0,15679.0,0.0,0.0,0.0,46135.0,254418,0.0,0.0,1247.0,47.115
1985.0,13987.0,1130.0,0.0,0.0,50709.0,212530,0.0,0.0,1015.0,89.25
1986.0,14461.0,9976.0,0.0,0.0,55881.0,255169,0.0,0.0,933.8,65.457
1987.0,10135.0,13458.0,0.0,0.0,60047.0,251261,0.0,0.0,754.0,62.16
1988.0,7786.0,22940.0,0.0,0.0,64945.0,273761,0.0,0.0,661.2,57.904
1989.0,7877.0,7850.0,0.0,0.0,67895.0,263538,0.0,0.0,794.6,1414.4
1990.0,7418.0,20598.0,0.0,0.0,70632.0,249018,0.0,0.0,701.8,2193.0
1991.0,6736.0,25096.0,0.0,0.0,73358.0,290251,0.0,0.0,643.8,1255.52045
1992.0,6621.0,25609.0,0.0,0.0,82682.0,275297,0.0,0.0,545.2,794.95358
1993.0,6697.0,22049.0,0.0,0.0,89300.0,267526,0.0,0.0,423.4,614.08711
1994.0,7365.0,23171.0,0.0,0.0,100374.0,288012,0.0,0.0,377.0,772.07293
1995.0,8288.0,26985.0,0.0,0.0,109906.0,262514,0.0,0.0,411.8,577.2402
1996.0,9214.0,28840.0,0.0,0.0,119530.0,228629,0.0,0.0,487.2,468.44887
1997.0,12049.0,29314.0,0.0,0.0,129279.0,256500,0.0,0.0,475.6,461.49608
1998.0,10970.0,30301.0,0.0,0.0,143768.0,247729,0.0,0.0,452.4,464.29676
1999.0,9759.0,30416.0,0.0,0.0,156145.0,258147,0.0,0.0,382.8,480.81464
2000.0,8354.0,30381.0,0.0,0.0,165912.0,286772,0.0,0.0,342.2,373.11323
2001.0,7624.0,28724.0,0.0,0.0,172288.0,293303,0.0,0.0,342.2,311.16246
2002.0,7427.0,30862.0,0.0,0.0,179605.0,280064,0.0,0.0,365.4,306.10038
2003.0,7075.0,28581.0,0.0,0.0,192685.0,262250,0.0,0.0,272.6,447.86834
2004.0,6973.0,28113.0,4.0,0.0,204136.0,278231,0.0,0.0,301.6,337.48363
2005.0,6410.0,25807.0,14.0,0.0,227358.0,263426,0.0,0.0,290.0,238.75379
2006.0,6793.0,24012.0,13.0,0.0,248459.0,179356,0.0,0.0,319.0,623.35362
2007.0,6598.0,26782.0,9.0,0.0,262045.0,173933,3879.76824,658.83627,249.4,669.58419
2008.0,7286.0,29250.0,15.0,0.0,256718.0,173998,7563.0806,1289.8929,301.6,537.121
2009.0,6427.0,30662.0,14.0,30.0,242509.0,160705,7623.6127400000005,1308.3499,266.8,726.952
