Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,PAPRB,NGMPB
1960.0,17445.0,0.0,0.0,0.0,,0,0.0,0.0,1771041.6,589695.14506
1961.0,15368.0,5.0,0.0,0.0,,0,0.0,0.0,1737732.2,633797.94059
1962.0,22835.0,7.0,0.0,0.0,,0,0.0,0.0,1720222.0,642889.45626
1963.0,25334.0,193.0,0.0,0.0,67809.0,0,0.0,0.0,1745266.4,736625.84279
1964.0,22098.0,367.0,0.0,0.0,73513.0,0,0.0,0.0,1740052.2,756639.93889
1965.0,30523.0,270.0,0.0,0.0,78253.0,0,0.0,0.0,1835282.4,752461.64738
1966.0,26236.0,163.0,0.0,0.0,84627.0,0,0.0,0.0,2002711.0,785759.22382
1967.0,35277.0,563.0,0.0,0.0,89571.0,0,0.0,0.0,2083470.2,776043.30026
1968.0,27175.0,1505.0,0.0,0.0,98721.0,0,0.0,0.0,2177876.8,814570.86253
1969.0,40418.0,2458.0,0.0,0.0,106629.0,0,0.0,0.0,2176687.8,772179.49155
1970.0,38082.0,3132.0,0.0,0.0,111985.0,0,0.0,0.0,2158707.8,739623.68434
1971.0,39018.0,3519.0,0.0,0.0,120372.0,0,0.0,0.0,2079207.2,700449.58769
1972.0,31755.0,3175.0,0.0,0.0,133143.0,0,0.0,0.0,2012727.6,561777.95174
1973.0,38754.0,2631.0,0.0,0.0,147231.0,0,0.0,0.0,1949235.0,507133.06865
1974.0,46422.0,3698.0,0.0,0.0,161815.0,0,0.0,0.0,1873417.4,419143.68191
1975.0,40103.0,6071.0,0.0,0.0,178394.0,0,0.0,0.0,1868754.2,365212.13335
1976.0,23193.0,4807.0,0.0,0.0,197347.0,0,0.0,0.0,1890921.8,400198.67077
1977.0,14251.0,8115.0,0.0,0.0,229592.0,0,0.0,0.0,2027732.2,353544.21446
1978.0,37206.0,7659.0,0.0,0.0,262803.0,0,0.0,0.0,2013649.8,352083.58216
1979.0,33920.0,8762.0,0.0,0.0,293491.0,0,0.0,0.0,2043154.4,282281.17341
1980.0,40780.0,4920.0,0.0,0.0,327958.0,0,0.0,0.0,2070153.4,342208.32892
1981.0,29764.0,3206.0,0.0,0.0,368808.0,0,0.0,0.0,2232756.4,414770.71599
1982.0,50226.0,3735.0,0.0,0.0,393788.0,0,0.0,0.0,2329117.6,432487.21351
1983.0,56885.0,5613.0,0.0,1.0,426143.0,0,0.0,0.0,2347190.4,463384.58987
1984.0,43159.0,14144.0,5.0,4.0,482166.0,0,0.0,0.0,2389716.0,526963.16372
1985.0,31717.0,19729.0,11.0,3.0,523906.0,852,578.0332900000002,91.17673,2458486.6,546052.75198
1986.0,41459.0,26215.0,14.0,3.0,563082.0,0,610.9449099999998,96.71333,2358657.0,511410.72225
1987.0,24564.0,30387.0,10.0,4.0,615359.0,552,667.8501,106.09983,2295060.0,468677.76157
1988.0,23474.0,30863.0,9.0,1.0,671575.0,648,669.90976,106.81056,2238875.4,444232.97732
1989.0,30801.0,32519.0,250.0,2079.0,722979.0,492,631.3366599999998,101.02223,2112650.0,404557.66043
1990.0,23793.0,32693.0,367.0,2759.0,773460.0,732,528.8022,84.90935,2035214.2,401146.68062
1991.0,21957.0,31542.0,471.0,2915.0,790046.0,684,618.23605,99.62873,2035892.8,414017.14219
1992.0,20167.0,35244.0,399.0,2864.0,807358.0,1236,651.36435,105.35078,2018632.0,402191.76008
1993.0,40493.0,31581.0,462.0,2984.0,826447.0,0,686.46718,111.41669,1993628.2,352455.97067
1994.0,23013.0,33752.0,486.0,3387.0,861360.0,0,753.99023,122.82532,1992700.2,340053.11851
1995.0,48033.0,30246.0,497.0,3087.0,911577.0,0,724.95331,118.51142,2033978.8,308223.98396
1996.0,44751.0,34097.0,521.0,3079.0,964186.0,0,297.7005200000001,48.83859,2011602.4,320465.71573
1997.0,41055.0,30512.0,511.0,3137.0,1037091.0,0,526.36757,86.65856,1967980.6,313734.33592
1998.0,49548.0,34594.0,502.0,2758.0,1151119.0,0,620.43757,102.50964,1913188.0,349864.26508
1999.0,40737.0,33372.0,495.0,3230.0,1248006.0,0,575.6003099999998,95.24035,1813770.2,410698.81771
2000.0,38334.0,35176.0,493.0,3518.0,1362995.0,0,691.26792,114.52759,1775519.2,390975.4554
2001.0,25542.0,33220.0,542.0,3500.0,1376163.0,0,758.04338,125.75413,1692242.8,408479.07805
2002.0,31141.0,34352.0,554.0,3803.0,1431267.0,0,1032.95309,171.5829,1669199.4,394507.10955
2003.0,36371.0,35594.0,534.0,3895.0,1523473.0,0,1213.08394,202.39384,1624000.0,373313.52721
2004.0,34141.0,30268.0,571.0,4306.0,1645084.0,0,1102.97425,184.83888,1550108.0,356231.71953
2005.0,39632.0,36155.0,537.0,4262.0,1766693.0,0,2155.6007,362.78947,1489718.4,353819.5354
2006.0,48047.0,31959.0,495.0,4883.0,1879520.0,0,5534.30826,935.59531,1447459.6,351100.49931
2007.0,27328.0,35792.0,557.0,5585.0,1956523.0,0,12532.82711,2128.24082,1399992.4,339526.55044
2008.0,24128.0,32482.0,670.0,5385.0,1983926.0,0,13309.87594,2270.01606,1384407.8,331492.56897
2009.0,27888.0,31764.0,647.0,5840.0,1912115.0,0,6861.25147,1177.51491,1328165.2,309834.88307
