Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,PAPRB,NGMPB
1960.0,5801.0,0.0,0.0,0.0,,5586,0.0,0.0,175392.0,38716.26094
1961.0,6498.0,0.0,0.0,0.0,,6622,0.0,0.0,179254.8,39275.83823
1962.0,6410.0,0.0,0.0,0.0,,6818,0.0,0.0,183558.4,34704.21918
1963.0,6011.0,0.0,0.0,0.0,1974.0,6122,0.0,0.0,179046.0,34786.47588
1964.0,6820.0,0.0,0.0,0.0,2024.0,6175,0.0,0.0,177752.6,29181.43457
1965.0,8389.0,0.0,0.0,0.0,2178.0,6497,0.0,0.0,190112.4,32560.9107
1966.0,7940.0,0.0,0.0,0.0,2349.0,7478,0.0,0.0,205204.0,35549.95712
1967.0,8705.0,0.0,0.0,0.0,2362.0,6622,0.0,0.0,202762.2,29966.92817
1968.0,8925.0,0.0,0.0,0.0,2531.0,9263,0.0,0.0,281068.0,22374.98197
1969.0,9449.0,0.0,0.0,0.0,2761.0,18384,0.0,0.0,254933.2,47765.6569
1970.0,8745.0,0.0,0.0,0.0,2919.0,61526,0.0,0.0,219698.2,49475.6695
1971.0,9594.0,0.0,0.0,0.0,3143.0,126087,0.0,0.0,200674.2,35195.84918
1972.0,9444.0,0.0,0.0,0.0,3661.0,146738,0.0,0.0,196643.2,36152.39991
1973.0,7520.0,0.0,0.0,0.0,4341.0,191992,0.0,0.0,200796.0,59705.84122
1974.0,9724.0,0.0,0.0,0.0,4661.0,256113,0.0,0.0,200413.2,57694.37645
1975.0,10166.0,0.0,0.0,0.0,5218.0,397117,0.0,0.0,190495.2,43082.50641
1976.0,12402.0,0.0,0.0,0.0,6032.0,471444,0.0,0.0,190321.2,44515.51315
1977.0,8460.0,0.0,0.0,0.0,6350.0,487861,0.0,0.0,189544.0,48349.9671
1978.0,11708.0,0.0,0.0,0.0,7443.0,476421,0.0,0.0,176708.6,47414.11244
1979.0,10344.0,0.0,0.0,0.0,8173.0,585821,0.0,0.0,173750.6,55021.03879
1980.0,9966.0,0.0,0.0,0.0,8925.0,535551,0.0,0.0,171587.2,54493.34336
1981.0,11323.0,0.0,0.0,0.0,10201.0,605809,31.381079999999997,4.87988,178715.4,58964.12844
1982.0,10920.0,0.0,0.0,0.0,10206.0,499796,104.67994,16.33561,179341.8,59355.04441
1983.0,11561.0,0.0,0.0,0.0,10584.0,524278,196.66091,30.802190000000003,169505.0,54466.91424
1984.0,11112.0,0.0,0.0,0.0,11010.0,591908,234.80787,36.90649000000001,172613.8,53766.19191
1985.0,10175.0,0.0,0.0,0.0,10941.0,597846,251.76021,39.71168,172654.4,54836.71312
1986.0,10857.0,0.0,0.0,0.0,10979.0,610003,266.09474,42.12312,157017.6,48603.07841
1987.0,8925.0,0.0,0.0,0.0,11383.0,617561,290.87958,46.21138,145377.0,49348.17246
1988.0,8237.0,0.0,0.0,0.0,11703.0,693997,291.77666,46.52094,135377.8,54879.19478
1989.0,9571.0,0.0,0.0,0.0,12630.0,677752,274.97629,43.99985,121544.8,54286.73381
1990.0,10717.0,0.0,0.0,0.0,13242.0,678342,230.3178,36.98195,114898.0,53807.84169
1991.0,11970.0,0.0,0.0,0.0,13875.0,688452,269.27037,43.39292,113558.2,55389.65458
1992.0,8271.0,0.0,0.0,0.0,14937.0,704046,239.62107999999998,38.75599,107195.6,56686.3188
1993.0,9614.0,0.0,0.0,0.0,16054.0,649267,0.0,0.0,101198.4,56821.74284
1994.0,8150.0,0.0,0.0,0.0,17062.0,752552,248.99212000000003,40.56092,95862.4,52706.439
1995.0,10746.0,0.0,0.0,0.0,17519.0,712988,210.95661,34.48604,95874.0,52792.36822
1996.0,13795.0,0.0,0.0,0.0,18119.0,689153,75.42596999999998,12.37384,92330.2,53450.35472
1997.0,13406.0,0.0,0.0,0.0,18932.0,740072,114.34876000000001,18.82582,90050.8,54702.25549
1998.0,11118.0,0.0,0.0,0.0,20381.0,773038,113.25613,18.71235,95601.4,59804.97191
1999.0,13822.0,0.0,0.0,0.0,20874.0,741897,85.86965,14.20822,86634.6,63322.01616
2000.0,9623.0,0.0,0.0,0.0,21953.0,696894,80.93812,13.409629999999998,89482.4,72029.41731
2001.0,6613.0,0.0,0.0,0.0,23054.0,708173,65.33048000000001,10.83787,92336.0,83952.90686
2002.0,9567.0,0.0,0.0,0.0,23983.0,676052,58.26596,9.67851,97759.0,88823.54209
2003.0,8702.0,0.0,0.0,0.0,25746.0,665900,33.60033,5.60596,112056.0,89010.93724
2004.0,8856.0,0.0,0.0,0.0,28019.0,721570,0.0,0.0,143399.2,100308.00094
2005.0,9587.0,0.0,0.0,0.0,30637.0,726845,0.0,0.0,190559.0,114086.2395
2006.0,10130.0,0.0,0.0,436.0,32914.0,754966,0.0,0.0,210319.6,117011.63504
2007.0,9364.0,0.0,0.0,496.0,35947.0,778069,0.0,0.0,202008.2,121198.1457
2008.0,10000.0,0.0,0.0,593.0,36917.0,794234,0.0,0.0,182961.0,116779.70105
2009.0,9506.0,0.0,0.0,821.0,36079.0,703719,0.0,0.0,160613.6,102056.83912
