Year,HYTCP,WYTCP,SOEGP,NUETP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB
1960,17445.0,0.0,0.0,0.0,61026.8873,0.0,0.0,75.525,435.0
1961,15368.0,5.0,0.0,0.0,62040.48266,0.0,0.0,90.63,417.6
1962,22835.0,7.0,0.0,0.0,61153.58672000001,0.0,0.0,92.64399999999999,319.0
1963,25334.0,193.0,0.0,0.0,67045.10975,0.0,0.0,100.7,307.4
1964,22098.0,367.0,0.0,0.0,68692.20221,0.0,0.0,108.756,377.0
1965,30523.0,270.0,0.0,0.0,75259.45547999999,0.0,0.0,84.588,423.4
1966,26236.0,163.0,0.0,0.0,75639.55374,0.0,0.0,0.0,562.6
1967,35277.0,563.0,0.0,0.0,78046.84272,0.0,0.0,121.84700000000001,435.0
1968,27175.0,1505.0,0.0,0.0,67678.60685,0.0,0.0,14.097999999999999,377.0
1969,40418.0,2458.0,0.0,0.0,69705.79757000001,0.0,0.0,126.882,388.6
1970,38082.0,3132.0,0.0,0.0,93905.38679,0.0,0.0,87.609,382.8
1971,39018.0,3519.0,0.0,0.0,85226.47652000001,0.0,0.0,22.154,382.8
1972,31755.0,3175.0,0.0,0.0,96101.51007,0.0,0.0,9.062999999999999,348.0
1973,38754.0,2631.0,0.0,0.0,90590.6472,0.0,0.0,32.835,348.0
1974,46422.0,3698.0,0.0,0.0,89431.42647,0.0,0.0,33.165,324.8
1975,40103.0,6071.0,0.0,0.0,107200.14268,0.0,0.0,30.18,330.6
1976,23193.0,4807.0,0.0,0.0,116535.32775,0.0,0.0,29.087,353.8
1977,14251.0,8115.0,0.0,0.0,124884.17742,0.0,0.0,20.04,348.0
1978,37206.0,7659.0,0.0,0.0,111454.28635,0.0,0.0,0.0,313.2
1979,33920.0,8762.0,0.0,0.0,127371.633,0.0,0.0,0.0,527.8
1980,40780.0,4920.0,0.0,0.0,108670.71262,0.0,0.0,0.0,754.0
1981,29764.0,3206.0,0.0,0.0,98846.70016,0.0,0.0,0.0,1310.8
1982,50226.0,3735.0,0.0,0.0,109485.37264000002,0.0,0.0,0.0,1171.6
1983,56885.0,5613.0,0.0,1.0,101739.6639,0.0,0.0,0.0,1560.2
1984,43159.0,14144.0,5.0,4.0,137915.74215,0.0,0.0,4.0680000000000005,1653.0
1985,31717.0,19729.0,11.0,3.0,113903.32895999998,0.0,0.0,4.0680000000000005,1409.4
1986,41459.0,26215.0,14.0,3.0,96699.69989,0.0,0.0,4.044,638.0
1987,24564.0,30387.0,10.0,4.0,88550.26924,0.0,0.0,4.044,632.2
1988,23474.0,30863.0,9.0,1.0,88034.98032999998,0.0,0.0,4.024,910.6
1989,30801.0,32519.0,250.0,2079.0,70848.8208,0.0,0.0,4.032,771.4
1990,23793.0,32693.0,367.0,2759.0,55957.39471,0.0,0.0,7.077000000000001,846.8
1991,21957.0,31542.0,471.0,2915.0,48499.5456,0.0,0.0,15.12996,864.2
1992,20167.0,35244.0,399.0,2864.0,61053.73404,0.0,0.0,27.04598,829.4
1993,40493.0,31581.0,462.0,2984.0,14137.83527,0.0,0.0,13.63432,783.0
1994,23013.0,33752.0,486.0,3387.0,19037.684,0.0,0.0,8.12647,713.4
1995,48033.0,30246.0,497.0,3087.0,12531.80648,0.0,0.0,16.59435,696.0
1996,44751.0,34097.0,521.0,3079.0,15710.8658,0.0,0.0,24.96462,667.0
1997,41055.0,30512.0,511.0,3137.0,8754.7523,0.0,0.0,4.95506,661.2
1998,49548.0,34594.0,502.0,2758.0,8253.214320000001,0.0,0.0,0.0,539.4
1999,40737.0,33372.0,495.0,3230.0,8621.03256,0.0,0.0,0.0,533.6
2000,38334.0,35176.0,493.0,3518.0,9475.11276,1394.29252,231.00299,0.0,545.2
2001,25542.0,33220.0,542.0,3500.0,8022.170999999998,3501.32276,580.8451299999998,0.0,527.8
2002,31141.0,34352.0,554.0,3803.0,5310.42648,4684.060420000002,778.06502,0.0,551.0
2003,36371.0,35594.0,534.0,3895.0,11379.94975,7717.614309999999,1287.62533,0.0,475.6
2004,34141.0,30268.0,571.0,4306.0,12385.4129,8272.30688,1386.29159,0.0,510.4
2005,39632.0,36155.0,537.0,4262.0,12953.97766,13527.494169999998,2276.68902,0.0,493.0
2006,48047.0,31959.0,495.0,4883.0,8549.26022,16569.7852,2801.18356,0.0,504.6
2007,27328.0,35792.0,557.0,5585.0,5289.7040000000015,22643.73828,3845.20808,0.0,464.0
2008,24128.0,32482.0,670.0,5385.0,5412.758000000002,31191.977880000002,5319.831,0.0,574.2
2009,27888.0,31764.0,647.0,5840.0,9625.792,36177.50773000001,6208.715,0.0,545.2
2010,33431.0,32201.0,765.0,6079.0,,,,,
2011,42557.0,36663.0,861.0,7752.0,,,,,
2012,26837.0,18507.0,1328.0,9754.0,,,,,
2013,23755.0,17912.0,3727.0,12822.0,,,,,
2014,16531.0,16986.0,9834.0,12992.0,,,,,
