Year,HYTCP,WYTCP,SOEGP,NUETP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB
1960,17445.0,0.0,0.0,0.0,0.0,0.0,0.0,179775.7687,299703.4
1961,15368.0,5.0,0.0,0.0,0.0,0.0,0.0,179843.51893,317190.4
1962,22835.0,7.0,0.0,0.0,0.0,0.0,0.0,177475.38765999998,323135.4
1963,25334.0,193.0,0.0,0.0,0.0,0.0,0.0,184287.93432,339990.2
1964,22098.0,367.0,0.0,0.0,0.0,0.0,0.0,189089.86249,329306.6
1965,30523.0,270.0,0.0,0.0,0.0,0.0,0.0,173883.58291,325861.4
1966,26236.0,163.0,0.0,0.0,0.0,0.0,0.0,163280.15004,320316.6
1967,35277.0,563.0,0.0,0.0,0.0,0.0,0.0,145399.29966,331452.6
1968,27175.0,1505.0,0.0,0.0,0.0,0.0,0.0,140765.18360999998,340506.4
1969,40418.0,2458.0,0.0,0.0,0.0,0.0,0.0,136786.68137,372841.4
1970,38082.0,3132.0,0.0,0.0,0.0,0.0,0.0,131363.53567,377690.2
1971,39018.0,3519.0,0.0,0.0,0.0,0.0,0.0,123990.64662,371582.8
1972,31755.0,3175.0,0.0,0.0,0.0,0.0,0.0,108502.49205999999,354380.0
1973,38754.0,2631.0,0.0,0.0,0.0,0.0,0.0,103621.47688,325391.6
1974,46422.0,3698.0,0.0,0.0,0.0,0.0,0.0,81899.35467999999,294518.2
1975,40103.0,6071.0,0.0,0.0,0.0,0.0,0.0,76977.37513,270361.2
1976,23193.0,4807.0,0.0,0.0,0.0,0.0,0.0,73237.91643,267217.6
1977,14251.0,8115.0,0.0,0.0,0.0,0.0,0.0,85660.03586,249527.6
1978,37206.0,7659.0,0.0,0.0,0.0,0.0,0.0,109595.9957,243739.2
1979,33920.0,8762.0,0.0,0.0,0.0,0.0,0.0,149603.35725,216496.6
1980,40780.0,4920.0,0.0,0.0,0.0,0.0,0.0,180992.99657000002,208481.0
1981,29764.0,3206.0,0.0,0.0,0.0,0.0,0.0,187304.39586,198383.2
1982,50226.0,3735.0,0.0,0.0,0.0,0.0,0.0,173413.89875,191672.6
1983,56885.0,5613.0,0.0,1.0,0.0,0.0,0.0,156361.80476,182439.0
1984,43159.0,14144.0,5.0,4.0,0.0,0.0,0.0,163679.54220999999,190100.8
1985,31717.0,19729.0,11.0,3.0,0.0,0.0,0.0,148988.6195,177717.8
1986,41459.0,26215.0,14.0,3.0,0.0,0.0,0.0,145121.76398,173982.6
1987,24564.0,30387.0,10.0,4.0,0.0,0.0,0.0,142979.11582,162997.4
1988,23474.0,30863.0,9.0,1.0,0.0,0.0,0.0,127575.11868,159807.4
1989,30801.0,32519.0,250.0,2079.0,0.0,0.0,0.0,106366.25228,158937.4
1990,23793.0,32693.0,367.0,2759.0,0.0,0.0,0.0,98505.7812,156797.2
1991,21957.0,31542.0,471.0,2915.0,0.0,0.0,0.0,112041.38777999999,156919.0
1992,20167.0,35244.0,399.0,2864.0,0.0,0.0,0.0,96688.29821000001,146055.6
1993,40493.0,31581.0,462.0,2984.0,0.0,0.0,0.0,83212.93553,131155.4
1994,23013.0,33752.0,486.0,3387.0,0.0,0.0,0.0,66249.19034,116719.2
1995,48033.0,30246.0,497.0,3087.0,0.0,0.0,0.0,98641.22816,115478.0
1996,44751.0,34097.0,521.0,3079.0,0.0,0.0,0.0,106915.85497,113152.2
1997,41055.0,30512.0,511.0,3137.0,0.0,0.0,0.0,111421.24780999999,122014.6
1998,49548.0,34594.0,502.0,2758.0,0.0,0.0,0.0,113812.43299000002,127779.8
1999,40737.0,33372.0,495.0,3230.0,202.76856,0.0,0.0,123614.53027,104115.8
2000,38334.0,35176.0,493.0,3518.0,10160.95784,0.0,0.0,109480.52515999999,115095.2
2001,25542.0,33220.0,542.0,3500.0,6804.01168,0.0,0.0,136219.52511,113262.4
2002,31141.0,34352.0,554.0,3803.0,25965.6406,0.0,0.0,144013.72497,104487.0
2003,36371.0,35594.0,534.0,3895.0,37626.4067,0.0,0.0,157902.79961,96239.4
2004,34141.0,30268.0,571.0,4306.0,36618.90518,0.0,0.0,87941.2028,99487.4
2005,39632.0,36155.0,537.0,4262.0,36231.45795,0.0,0.0,78340.30036000001,102631.0
2006,48047.0,31959.0,495.0,4883.0,38843.53782,0.0,0.0,85442.67985,100664.8
2007,27328.0,35792.0,557.0,5585.0,36159.0,0.0,0.0,96145.79234,118296.8
2008,24128.0,32482.0,670.0,5385.0,28806.512,618.7975,105.53669,115552.99519000002,128191.6
2009,27888.0,31764.0,647.0,5840.0,35108.64,7485.0016,1284.56172,117635.73685999999,134745.6
2010,33431.0,32201.0,765.0,6079.0,,,,,
2011,42557.0,36663.0,861.0,7752.0,,,,,
2012,26837.0,18507.0,1328.0,9754.0,,,,,
2013,23755.0,17912.0,3727.0,12822.0,,,,,
2014,16531.0,16986.0,9834.0,12992.0,,,,,
