Year,HYTCP,WYTCP,SOEGP,NUETP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB
1960,17445.0,0.0,0.0,0.0,1586448.76494,0.0,0.0,86717.45851,122652.6
1961,15368.0,5.0,0.0,0.0,1493944.12352,0.0,0.0,81661.46311,106395.2
1962,22835.0,7.0,0.0,0.0,1638551.88068,0.0,0.0,80860.23978999999,103176.2
1963,25334.0,193.0,0.0,0.0,1832508.132,0.0,0.0,85917.38638,106395.2
1964,22098.0,367.0,0.0,0.0,1963791.52256,0.0,0.0,89055.51103,114677.6
1965,30523.0,270.0,0.0,0.0,2037284.7063400003,0.0,0.0,90915.82264,112438.8
1966,26236.0,163.0,0.0,0.0,2212065.60792,0.0,0.0,88106.9363,104782.8
1967,35277.0,563.0,0.0,0.0,2380969.5306,0.0,0.0,102648.67901,90103.0
1968,27175.0,1505.0,0.0,0.0,2400532.0244400003,0.0,0.0,102482.90866,81408.8
1969,40418.0,2458.0,0.0,0.0,2597580.9851900004,0.0,0.0,93595.77649,74959.2
1970,38082.0,3132.0,0.0,0.0,3017564.9368,0.0,0.0,89667.94035,67135.0
1971,39018.0,3519.0,0.0,0.0,2869274.64311,0.0,0.0,84370.47812,62013.6
1972,31755.0,3175.0,0.0,0.0,2910525.1534700007,0.0,0.0,75068.98795,56271.6
1973,38754.0,2631.0,0.0,0.0,3057324.9581,0.0,0.0,72538.10827000001,50384.6
1974,46422.0,3698.0,0.0,0.0,3248064.88862,0.0,0.0,82008.02863,45454.6
1975,40103.0,6071.0,0.0,0.0,3440044.04841,0.0,0.0,69665.69127000001,43824.8
1976,23193.0,4807.0,0.0,0.0,3479208.63564,0.0,0.0,75265.34659,43401.4
1977,14251.0,8115.0,0.0,0.0,3513197.1511800005,0.0,0.0,69159.31256,38169.8
1978,37206.0,7659.0,0.0,0.0,3266590.5549,0.0,0.0,80155.20582,33199.2
1979,33920.0,8762.0,0.0,0.0,3639650.46482,0.0,0.0,66718.96816,31981.2
1980,40780.0,4920.0,0.0,0.0,3703361.8176,0.0,0.0,70246.07186,34486.8
1981,29764.0,3206.0,0.0,0.0,3960803.22386,0.0,0.0,72066.82423,37978.4
1982,50226.0,3735.0,0.0,0.0,3760411.70895,0.0,0.0,64110.014129999996,42624.2
1983,56885.0,5613.0,0.0,1.0,3285634.3149,0.0,0.0,57450.72511,45738.8
1984,43159.0,14144.0,5.0,4.0,3997384.31173,0.0,0.0,73522.9669,45106.6
1985,31717.0,19729.0,11.0,3.0,3831439.13232,0.0,0.0,85907.2184,45182.0
1986,41459.0,26215.0,14.0,3.0,3877067.36976,0.0,0.0,90435.35627,37555.0
1987,24564.0,30387.0,10.0,4.0,4152114.13536,0.0,0.0,76070.19667,33309.4
1988,23474.0,30863.0,9.0,1.0,4011841.72892,0.0,0.0,80288.2979,31662.2
1989,30801.0,32519.0,250.0,2079.0,4220065.83957,0.0,0.0,77853.54973,31401.2
1990,23793.0,32693.0,367.0,2759.0,4414362.28308,0.0,0.0,81882.95148999999,31372.2
1991,21957.0,31542.0,471.0,2915.0,4054870.7492,0.0,0.0,86638.90488,31813.0
1992,20167.0,35244.0,399.0,2864.0,4112739.30424,0.0,0.0,88465.16219,31778.2
1993,40493.0,31581.0,462.0,2984.0,3962426.60242,0.0,0.0,95194.25377000001,26651.0
1994,23013.0,33752.0,486.0,3387.0,4107496.17694,0.0,0.0,81184.47859,23275.4
1995,48033.0,30246.0,497.0,3087.0,3910027.07571,0.0,0.0,85916.51793,20253.6
1996,44751.0,34097.0,521.0,3079.0,3860466.45075,0.0,0.0,89489.05439,20891.6
1997,41055.0,30512.0,511.0,3137.0,3940216.32186,0.0,0.0,87436.98386000001,17330.4
1998,49548.0,34594.0,502.0,2758.0,3832681.8127,0.0,0.0,88323.77458,16941.8
1999,40737.0,33372.0,495.0,3230.0,3502886.8226400013,0.0,0.0,83000.0582,16106.6
2000,38334.0,35176.0,493.0,3518.0,3270194.06208,0.0,0.0,87158.25623,20097.0
2001,25542.0,33220.0,542.0,3500.0,3326939.581,0.0,0.0,87104.55868,17220.2
2002,31141.0,34352.0,554.0,3803.0,3098985.21768,0.0,0.0,94221.63231,15538.2
2003,36371.0,35594.0,534.0,3895.0,2809836.03186,0.0,0.0,93026.94512,14720.4
2004,34141.0,30268.0,571.0,4306.0,2845495.59298,3501.94325,586.8634400000002,101150.35936,14778.4
2005,39632.0,36155.0,537.0,4262.0,2973897.31821,3385.1729299999997,569.72755,98069.90293,14703.0
2006,48047.0,31959.0,495.0,4883.0,3000879.03055,4195.46961,709.25968,101324.12886,13572.0
2007,27328.0,35792.0,557.0,5585.0,2872879.8888,4994.31984,848.1019699999998,100807.64142999999,15462.8
2008,24128.0,32482.0,670.0,5385.0,2927900.276,4867.8737,830.22197,121462.11762,15341.0
2009,27888.0,31764.0,647.0,5840.0,2616138.936,4906.834379999998,842.1015699999998,121952.5455,15132.2
2010,33431.0,32201.0,765.0,6079.0,,,,,
2011,42557.0,36663.0,861.0,7752.0,,,,,
2012,26837.0,18507.0,1328.0,9754.0,,,,,
2013,23755.0,17912.0,3727.0,12822.0,,,,,
2014,16531.0,16986.0,9834.0,12992.0,,,,,
