Year,HYTCP,WYTCP,SOEGP,NUETP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB
1960,17445.0,0.0,0.0,0.0,18923.11128,0.0,0.0,680278.99665,658027.4
1961,15368.0,5.0,0.0,0.0,14149.71384,0.0,0.0,696012.88123,650997.8
1962,22835.0,7.0,0.0,0.0,19498.47615,0.0,0.0,744554.91225,650040.8
1963,25334.0,193.0,0.0,0.0,24911.16789,0.0,0.0,785939.32863,632820.6
1964,22098.0,367.0,0.0,0.0,26914.29003,0.0,0.0,823791.58282,616261.6
1965,30523.0,270.0,0.0,0.0,27915.8511,0.0,0.0,850741.74442,607451.4
1966,26236.0,163.0,0.0,0.0,23909.60682,0.0,0.0,908770.4296299999,601680.4
1967,35277.0,563.0,0.0,0.0,24207.94416,0.0,0.0,935016.0889399999,575360.0
1968,27175.0,1505.0,0.0,0.0,27020.83908,0.0,0.0,895967.14592,548129.0
1969,40418.0,2458.0,0.0,0.0,27979.78053,0.0,0.0,947009.7847799999,514552.8
1970,38082.0,3132.0,0.0,0.0,34671.06087,0.0,0.0,965023.3830299999,492147.4
1971,39018.0,3519.0,0.0,0.0,24527.59131,0.0,0.0,956253.0696299999,455485.6
1972,31755.0,3175.0,0.0,0.0,26147.13687,0.0,0.0,962523.9202200001,427715.2
1973,38754.0,2631.0,0.0,0.0,23001.8601,0.0,0.0,961097.89011,384116.6
1974,46422.0,3698.0,0.0,0.0,14282.427280000002,0.0,0.0,951323.1687700001,357807.8
1975,40103.0,6071.0,0.0,0.0,9703.66343,0.0,0.0,903936.48284,342814.8
1976,23193.0,4807.0,0.0,0.0,12089.9083,0.0,0.0,885082.88339,340541.2
1977,14251.0,8115.0,0.0,0.0,18024.18345,0.0,0.0,839270.42865,333476.8
1978,37206.0,7659.0,0.0,0.0,25496.12894,0.0,0.0,911533.08897,328198.8
1979,33920.0,8762.0,0.0,0.0,16370.57734,0.0,0.0,863727.9547299999,330571.0
1980,40780.0,4920.0,0.0,0.0,17101.76938,0.0,0.0,802897.92767,348875.8
1981,29764.0,3206.0,0.0,0.0,29198.14545,398.23034,61.92641999999999,701505.36623,381698.0
1982,50226.0,3735.0,0.0,0.0,29671.11848,1328.40319,207.30121,482230.88456000003,409045.0
1983,56885.0,5613.0,0.0,1.0,28732.03535,2495.65468,390.88413,495528.66933,415245.2
1984,43159.0,14144.0,5.0,4.0,29151.352960000004,2979.74492,468.3486,525539.93559,439228.2
1985,31717.0,19729.0,11.0,3.0,20978.43958,3194.87255,503.94683,575837.82999,437360.6
1986,41459.0,26215.0,14.0,3.0,29479.77324,3376.77978,534.54838,517601.24143,388797.2
1987,24564.0,30387.0,10.0,4.0,40093.28514,3691.3028799999997,586.42891,541539.5435,347333.0
1988,23474.0,30863.0,9.0,1.0,15705.32997,3702.68696,590.35725,637435.2466600001,341185.0
1989,30801.0,32519.0,250.0,2079.0,18431.37488,3489.48789,558.36429,649685.11719,321813.0
1990,23793.0,32693.0,367.0,2759.0,17410.21051,2922.76532,469.30611,625206.8909,321482.4
1991,21957.0,31542.0,471.0,2915.0,10055.71008,3417.078960000001,550.66221,705045.33118,330182.4
1992,20167.0,35244.0,399.0,2864.0,8855.05467,3040.8252899999998,491.81893,721567.45563,310955.4
1993,40493.0,31581.0,462.0,2984.0,8234.324779999999,4379.4403299999985,710.80272,752384.4597100001,287825.0
1994,23013.0,33752.0,486.0,3387.0,6945.137640000001,4727.34341,770.08619,789962.0088,271045.6
1995,48033.0,30246.0,497.0,3087.0,6861.4719,4450.22706,727.4988599999998,802497.79722,253848.6
1996,44751.0,34097.0,521.0,3079.0,5592.413360000001,1790.0387699999999,293.66081,788050.2938100001,242376.2
1997,41055.0,30512.0,511.0,3137.0,8090.2332,3101.45133,510.60766,748588.22658,231043.0
1998,49548.0,34594.0,502.0,2758.0,7457.997359999998,3583.78538,592.1185,672278.97288,206137.8
1999,40737.0,33372.0,495.0,3230.0,8957.05092,3260.6277,539.51211,627473.6203600001,168466.8
2000,38334.0,35176.0,493.0,3518.0,4316.06898,3841.7109100000002,636.48532,598228.68953,199885.4
2001,25542.0,33220.0,542.0,3500.0,3697.10704,4134.529979999998,685.88981,546821.98165,196863.6
2002,31141.0,34352.0,554.0,3803.0,4351.2521,8876.92083,1474.53725,524576.4816,189781.8
2003,36371.0,35594.0,534.0,3895.0,3307.2347,13955.73725,2328.40877,481735.04179,196875.2
2004,34141.0,30268.0,571.0,4306.0,1665.48179,15786.318959999999,2645.50646,459051.86033,196376.4
2005,39632.0,36155.0,537.0,4262.0,3954.77172,18674.54074,3142.94143,434104.11358999996,196173.4
2006,48047.0,31959.0,495.0,4883.0,9591.2835,24633.747330000002,4164.42623,426435.72744,206775.8
2007,27328.0,35792.0,557.0,5585.0,9313.08,32566.53947,5530.2317600000015,416214.02359,211642.0
2008,24128.0,32482.0,670.0,5385.0,5139.218,61994.342529999994,10573.21298,429218.66131,229575.6
2009,27888.0,31764.0,647.0,5840.0,4296.44,56992.28069,9780.9067,401479.10564,228891.2
2010,33431.0,32201.0,765.0,6079.0,,,,,
2011,42557.0,36663.0,861.0,7752.0,,,,,
2012,26837.0,18507.0,1328.0,9754.0,,,,,
2013,23755.0,17912.0,3727.0,12822.0,,,,,
2014,16531.0,16986.0,9834.0,12992.0,,,,,
