Unnamed: 0,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price,GDP_scaled,CLPRB_scaled,EMFDB_scaled,ENPRP_scaled,NGMPB_scaled,PAPRB_scaled,PCP_scaled,ZNDX_scaled,OP_scaled,OP2_scaled
0,1960,1967.0,0.0,0.0,0.0,1504.6000000000058,0.0,0.0,0.0,0.0,156.6,8.8,-11.09,2.91,23.72,-1.0016599859397197,0.0,0.0,0.0,-0.6485981567135105,-0.8354423621523775,-0.7180079570240316,-0.7494161954421789,-1.0274010036085814,-0.9421815392587725
1,1961,1748.0,0.0,0.0,0.0,1610.1999999999825,0.0,0.0,0.0,0.0,893.2,8.17,-9.12,2.85,22.96,-0.9996283526464468,0.0,0.0,0.0,-0.6485981567135105,-0.7132379004351928,-1.007895831674146,-0.5948885285930717,-1.0297867179239248,-0.9730657979212983
2,1962,1972.0,0.0,0.0,0.0,1715.7999999999884,0.0,0.0,0.0,0.0,817.8,8.89,-2.45,2.85,22.69,-0.9975967193531733,0.0,0.0,0.0,-0.6485981567135105,-0.7257470185637235,-0.6765954035025868,-0.07169079362680573,-1.0297867179239248,-0.9840378371829851
3,1963,1804.0,0.0,0.0,0.0,1819.0,0.0,0.0,0.0,0.0,684.4,11.93,-0.65,2.91,22.9,-0.9956112595438378,0.0,0.0,0.0,-0.6485981567135105,-0.7478785352526626,0.7222286265551061,0.06950199841806369,-1.0274010036085814,-0.97550402886834
4,1964,1617.0,0.0,0.0,0.0,1933.0,0.0,0.0,0.0,0.0,1479.0,9.78,-1.69,3.0,23.3,-0.9934180190567814,0.0,0.0,0.0,-0.6485981567135105,-0.6160516749750694,-0.26707126312385476,-0.012076059207860852,-1.0238224321355667,-0.959249155888063
5,1965,1595.0,0.0,0.0,0.0,2032.0,0.0,0.0,0.0,0.0,1212.2,12.22,12.35,3.01,23.0,-0.9915133628443376,0.0,0.0,0.0,-0.6485981567135105,-0.6603147083529474,0.8556690767908733,1.0892277187421204,-1.0234248130830095,-0.9714403106232706
6,1966,1801.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,1780.6,6.77,-13.01,3.1,23.01,-0.9896087066318938,0.0,0.0,0.0,-0.6485981567135105,-0.5660152024609465,-1.6520911086743997,-0.9000218402900395,-1.0198462416099945,-0.9710339387987637
7,1967,1732.0,0.0,0.0,0.0,2248.0,0.0,0.0,0.0,0.0,1618.2,11.17,9.67,3.12,22.53,-0.9873577492899148,0.0,0.0,0.0,-0.6485981567135105,-0.5929579184300896,0.3725226190406829,0.879007339475315,-1.01905100350488,-0.9905397863750959
8,1968,1750.0,0.0,0.0,0.0,2549.0,0.0,0.0,0.0,0.0,1571.8,9.92,-7.74,3.18,21.99,-0.9815668248460201,0.0,0.0,0.0,-0.6485981567135105,-0.6006558372784161,-0.20265173542382917,-0.4866407213586719,-1.016665289189537,-1.0124838648984698
9,1969,1701.0,0.0,0.0,0.0,2947.0,0.0,0.0,0.0,0.0,1293.4,12.53,15.12,3.32,21.81,-0.9739097220929634,0.0,0.0,0.0,-0.6485981567135105,-0.6468433503683758,0.9983123166980717,1.3065077376111696,-1.0110986224537357,-1.0197985577395943
10,1970,1646.0,0.0,0.0,0.0,3262.0,0.0,0.0,0.0,0.0,864.2,10.85,1.05,3.39,21.04,-0.9678494523260969,0.0,0.0,0.0,-0.6485981567135105,-0.7180490997153969,0.22527798429776769,0.20285074646044038,-1.0083152890858353,-1.0510891882266271
11,1971,1678.0,0.0,0.0,0.0,3611.0,0.0,0.0,0.0,0.0,655.4,11.07,7.45,3.6,21.42,-0.9611350582034416,0.0,0.0,0.0,-0.6485981567135105,-0.7526897345328667,0.3265086706835221,0.704869562619976,-0.9999652889821338,-1.035647058895364
12,1972,1563.0,0.0,0.0,0.0,3990.0,0.0,0.0,0.0,0.0,580.0,8.77,-9.05,3.6,20.74,-0.9538434955315609,0.0,0.0,0.0,-0.6485981567135105,-0.7651988526613973,-0.7318121415311803,-0.5893976977913269,-0.9999652889821338,-1.0632803429618347
13,1973,1669.0,0.0,0.0,0.0,4530.0,0.0,0.0,0.0,0.0,556.8,10.73,8.27,4.75,25.56,-0.9434544616455041,0.0,0.0,0.0,-0.6485981567135105,-0.7690478120855606,0.17006124626917488,0.7691907234404165,-0.9542390979380544,-0.8674091235494992
14,1974,1600.0,0.0,0.0,0.0,4966.0,0.0,0.0,0.0,0.0,748.2,7.97,-10.24,9.35,45.6,-0.9350662787300951,0.0,0.0,0.0,-0.6485981567135105,-0.7372938968362135,-1.099923728388468,-0.6827418214209905,-0.7713343337617363,-0.05303998723763094
15,1975,1690.0,0.0,0.0,0.0,5529.0,0.0,0.0,0.0,0.0,667.0,10.62,8.14,12.21,54.61,-0.9242347489562988,0.0,0.0,0.0,-0.6485981567135105,-0.7507652548207849,0.11944590307629727,0.758993466237176,-0.6576152847303735,0.3131010266431041
16,1976,1555.0,0.0,0.0,0.0,6263.0,0.0,0.0,0.0,0.0,829.4,9.9,-4.96,13.1,55.46,-0.9101133584519178,0.0,0.0,0.0,-0.6485981567135105,-0.7238225388516419,-0.21185452509526115,-0.2685762980893736,-0.6222271890527815,0.34764263172619236
17,1977,1617.0,0.0,0.0,0.0,7416.0,0.0,0.0,0.0,0.0,3833.8,9.89,-13.32,14.4,57.2,-0.8879308472100221,0.0,0.0,0.0,-0.6485981567135105,-0.22538229342249416,-0.21645591993097715,-0.9243383766977671,-0.5705367122203439,0.4183513291903966
18,1978,1666.0,0.0,0.0,0.0,8932.0,0.0,0.0,0.0,0.0,6704.8,13.83,17.65,14.95,55.24,-0.8587645965224995,0.0,0.0,0.0,-0.6485981567135105,0.2509264353177145,1.5964936453411647,1.5049620508742358,-0.5486676643296972,0.33870245158704015
19,1979,1716.0,0.0,0.0,0.0,10295.0,0.0,0.0,0.0,0.0,7163.0,9.82,2.52,25.1,82.51,-0.8325419054360262,0.0,0.0,0.0,-0.6485981567135105,0.3269433839449397,-0.24866568378098997,0.3181581932970837,-0.14508432598412588,1.4468784170174116
20,1980,2372.0,0.0,0.0,0.0,11633.0,0.0,0.0,0.0,0.0,5104.0,12.98,14.25,37.42,109.51,-0.8068001881405742,0.0,0.0,0.0,-0.6485981567135105,-0.014651764949553383,1.2053750843052966,1.2382645547894826,0.34478234676636055,2.5440823431860964
21,1981,1729.0,0.0,0.0,0.0,13203.0,0.0,0.0,0.0,0.0,4060.0,10.71,-11.51,35.75,94.83,-0.7765950340644457,0.0,0.0,0.0,-0.6485981567135105,-0.18785493903690198,0.1608584565977429,-0.7823611802526483,0.2783799649893059,1.947528504809937
22,1982,1420.0,0.0,0.0,0.0,13885.0,0.0,0.0,0.0,0.0,3555.4,13.64,16.04,31.83,79.5,-0.7634740690453887,0.0,0.0,0.0,-0.6485981567135105,-0.2715698065124538,1.509067143462559,1.3786729424341027,0.12251329638687834,1.3245604978408285
23,1983,4094.0,0.0,0.0,0.0,15060.0,0.0,0.0,0.0,0.0,4698.0,17.8,34.86,29.08,70.34,-0.7408683008673945,0.0,0.0,0.0,-0.6485981567135105,-0.08200855487241117,3.423247395120455,2.8549220237032373,0.013168056933644765,0.9523239065924898
24,1984,5613.0,0.0,0.0,0.0,16514.0,0.0,0.0,0.0,0.0,11060.6,12.12,17.8,28.75,66.67,-0.7128948651816044,0.0,0.0,0.0,-0.6485981567135105,0.9735685672043746,0.8096551284337117,1.5167281168779752,4.6628199256804146e-05,0.80318544699845
25,1985,4344.0,0.0,0.0,0.0,17945.0,0.0,0.0,0.0,0.0,17626.2,8.74,-3.39,26.92,60.27,-0.6853639253835536,0.0,0.0,0.0,-0.6485981567135105,2.062824084242589,-0.7456163260383284,-0.14542480725023754,-0.07271765841871311,0.543107479314021
26,1986,4584.0,0.0,0.0,0.0,19731.0,0.0,0.0,0.0,0.0,16860.6,9.1,-6.14,14.44,31.72,-0.6510031577530024,0.0,0.0,0.0,-0.6485981567135105,1.9358084232451997,-0.5799661119525492,-0.361136017318788,-0.568946236010115,-0.6170840796532363
27,1987,2526.0,0.0,0.0,0.0,21951.0,0.0,0.0,0.0,0.0,18049.6,12.07,-4.71,17.75,37.62,-0.6082926851103241,0.0,0.0,0.0,-0.6485981567135105,2.133067593733569,0.7866481542551317,-0.24896618808314175,-0.43733432961367746,-0.37732470319415345
28,1988,2091.0,0.0,0.0,0.0,24987.0,0.0,0.0,0.0,0.0,18739.8,9.38,-3.76,14.87,30.33,-0.5498832279287154,0.0,0.0,0.0,-0.6485981567135105,2.2475741366024273,-0.45112705655249796,-0.17444777005946066,-0.5518486167501548,-0.6735697632596982
29,1989,1859.0,0.0,0.0,0.0,27847.0,0.0,0.0,0.0,0.0,18652.8,7.55,-13.5,18.33,35.6,-0.4948598262358955,0.0,0.0,0.0,-0.6485981567135105,2.233140538761815,-1.2931823114885441,-0.9384576559022539,-0.4142724245653592,-0.45941181174455115
30,1990,1735.0,0.0,0.0,0.0,30980.0,0.0,0.0,0.0,0.0,23263.8,9.16,-14.45,23.19,42.62,-0.4345841907451246,0.0,0.0,0.0,-0.6485981567135105,2.9981212243142714,-0.5523577429382523,-1.012976073925935,-0.22102956502255355,-0.17413879094069332
31,1991,2365.0,0.0,0.0,0.0,32786.0,0.0,0.0,0.0,54.85493,19795.4,10.07,-5.62,20.2,35.73,-0.39983864408175657,0.0,0.0,0.0,5.461020300271244,2.4227017904018577,-0.13363081288808754,-0.32034698850582577,-0.3399176617371603,-0.45412897802596136
32,1992,1986.0,0.0,0.0,0.0,36052.0,0.0,0.0,0.0,30.45883,21581.8,9.72,-13.13,19.25,33.04,-0.3370042280227532,0.0,0.0,0.0,2.7438376725941,2.719071666062432,-0.29467963213815074,-0.9094346930930309,-0.37769147173009554,-0.5634429988183228
33,1993,1972.0,0.0,0.0,0.0,40039.0,0.0,0.0,0.0,21.58165,10904.0,10.79,9.25,16.75,27.94,-0.2602985278306998,0.0,0.0,0.0,1.7551173739085322,0.9475880910912722,0.19766961528347088,0.8460623546648455,-0.4770962348693988,-0.770692629316852
34,1994,1876.0,0.0,0.0,0.0,45173.0,0.0,0.0,0.0,16.433729999999994,9848.4,9.53,-11.6,15.66,25.44,-0.1615257501065959,0.0,0.0,0.0,1.181753648039572,0.7724604372918419,-0.3821061340167572,-0.7894208198548918,-0.520436711598135,-0.8722855854435821
35,1995,1942.0,0.0,0.0,0.0,49249.0,0.0,0.0,0.0,13.93517,7783.6,13.76,24.19,16.75,26.48,-0.0831077832185072,0.0,0.0,0.0,0.9034696671488156,0.4299030485413081,1.5642838814911517,2.0179625286372613,-0.4770962348693988,-0.8300229156948624
36,1996,2164.0,0.0,0.0,0.0,54419.0,0.0,0.0,0.0,11.15358,6136.4,12.19,2.5,20.46,31.4,0.016357596764667148,0.0,0.0,0.0,0.5936624428252367,0.15662692942571352,0.8418648922837245,0.3165893844965852,-0.3295795663706727,-0.6300879780374578
37,1997,2587.0,0.0,0.0,0.0,59467.0,0.0,0.0,0.0,9.63634,5684.0,10.01,1.83,18.64,27.98,0.11347582464765826,0.0,0.0,0.0,0.4246756715783216,0.08157222065452918,-0.16123918190238434,0.2640342896798838,-0.40194623393608553,-0.7690671420188244
38,1998,3166.0,0.0,0.0,0.0,64707.0,0.0,0.0,0.0,9.01298,4634.2,16.91,34.71,11.91,17.6,0.21428793124569184,0.0,0.0,0.0,0.3552472398704329,-0.09259319328886029,3.0137232547417225,2.8431559576994987,-0.6695438563070899,-1.1908810958570075
39,1999,2828.0,0.0,0.0,0.0,71428.0,0.0,0.0,0.0,8.258560000000001,4094.8,7.74,-11.22,16.56,23.89,0.3435929252238185,0.0,0.0,0.0,0.27122164077991473,-0.182081499900657,-1.2057558096099381,-0.7596134526454195,-0.4846509968679859,-0.9352732182421547
40,2000,2429.0,0.0,0.0,0.0,77006.0,0.0,0.0,0.0,6.92755,3601.8,10.48,-7.73,27.39,38.29,0.45090779747645804,0.0,0.0,0.0,0.12297674715902629,-0.26387188766412717,0.055026375376272474,-0.48585631695842263,-0.05402956294852414,-0.3500977909521897
41,2001,2514.0,0.0,0.0,0.0,81363.0,0.0,0.0,0.0,6.88698,3317.6,8.93,-13.52,23.0,31.3,0.5347319097756245,0.0,0.0,0.0,0.11845815200632315,-0.31102164061012766,-0.6581898241597228,-0.9400264647027525,-0.22858432702114068,-0.6341516962825269
42,2002,2268.0,0.0,0.0,0.0,85647.0,0.0,0.0,0.0,6.5938300000000005,3207.4,6.24,-17.86,22.81,30.52,0.6171515786050092,0.0,0.0,0.0,0.08580776578460926,-0.32930419787490334,-1.8959650349673525,-1.2804579744109377,-0.23613908901972777,-0.6658486985940667
43,2003,1757.0,0.0,0.0,0.0,91846.0,0.0,0.0,0.0,5.91922,2859.4,9.82,-11.22,27.69,36.26,0.7364138398266142,0.0,0.0,0.0,0.010671224597399888,-0.38703858923735285,-0.24866568378098997,-0.7596134526454195,-0.04210099137180772,-0.4325912713270946
44,2004,1615.0,0.0,0.0,0.0,105062.0,0.0,0.0,0.0,5.6478199999999985,2685.4,11.34,-0.09,37.66,47.98,0.9906758247120363,0.0,0.0,0.0,-0.0195566956501635,-0.41590578491857766,0.4507463312478565,0.11342864483202306,0.35432520402773343,0.043676506995015886
45,2005,1702.0,0.0,0.0,0.0,118785.0,0.0,0.0,0.0,5.29371,2592.6,13.55,21.66,50.04,61.65,1.2546919580793674,0.0,0.0,0.0,-0.05899666926425548,-0.43130162261523086,1.4676545899411142,1.819508215374195,0.8465775910935632,0.5991867910959758
46,2006,2058.0,0.0,0.0,0.0,128311.0,0.0,0.0,0.0,5.15897,2470.8,9.67,-0.58,58.3,69.64,1.4379622114100672,0.0,0.0,0.0,-0.07400370675193663,-0.4515086595920882,-0.31768660631673157,0.07499282921980861,1.175010928505821,0.9238778788770052
47,2007,2003.0,0.0,44.0,0.0,132167.0,0.0,0.0,0.0,4.76767,2366.4,7.59,-22.82,64.2,74.44,1.51214760893717,0.0,0.0,0.0,-0.11758581873746163,-0.46882897700082304,-1.2747767321456795,-1.669522556934578,1.409606169514577,1.1189363546403268
48,2008,1751.0,0.0,156.0,0.0,128363.0,0.0,0.0,0.0,4.1560000000000015,2528.8,7.69,-11.91,91.48,102.0,1.4389626368953914,0.0,0.0,0.0,-0.1857122445953354,-0.44188626103167994,-1.2287627837885184,-0.8137373562626193,2.494310944890654,2.238897102981399
49,2009,2461.0,0.0,174.0,0.0,120202.0,0.0,0.0,0.0,4.124,2639.0,9.22,-8.86,53.48,59.93,1.2819535525544463,0.0,0.0,0.0,-0.18927633246535042,-0.42360370376690426,-0.5247493739239556,-0.5744940141865906,0.9833585451732444,0.5292908372807856
50,2010,2157.0,0.0,215.0,0.0,121713.0,0.0,0.0,0.0,7.573505430315919,2559.505236334866,13.06,8.38,71.21,78.65,1.3110236084837648,0.0,0.0,0.0,0.19492180696400035,-0.4367921572057212,1.2421862429910253,0.7778191718431586,1.6883371253571828,1.2900188927577405
51,2011,2191.0,0.0,258.0,0.0,124445.0,0.0,0.0,0.0,9.258118797809802,2471.517137190553,8.62,6.29,87.04,93.21,1.3635844243665562,0.0,0.0,0.0,0.38255024661243064,-0.45138968407708835,-0.800833064066922,0.6138786521910602,2.3177680855552514,1.8816962692398158
52,2012,2440.0,0.0,438.0,129.0,125440.0,0.0,0.0,0.0,10.422167799858897,2376.0194788912163,8.88,-19.13,86.46,90.72,1.3827271812491981,0.0,0.0,0.0,0.5121994006219943,-0.46723307252091417,-0.6811967983383028,-1.3800773332425955,2.2947061805069326,1.780509684937593
53,2013,2682.0,0.0,711.0,251.0,128321.0,0.0,0.0,0.0,11.065652436463182,2273.950956331235,7.46,-16.4,91.17,94.25,1.4381546009264758,0.0,0.0,0.0,0.583869268992689,-0.4841665898406411,-1.3345948650099888,-1.1659349319745436,2.48198475426138,1.9239589389885359
54,2014,2389.0,0.0,980.0,300.0,133784.0,0.0,0.0,0.0,11.709137073067494,2164.372874616234,9.92,-16.27,85.6,87.05,1.543256993740418,0.0,0.0,0.0,0.6555391373633865,-0.5023459687328259,-0.20265173542382917,-1.155737674771303,2.2605109419870124,1.631371225343553
55,2015,2601.3564791601357,0.0,146.74298773453643,22.27114763211243,130106.41907299963,0.0,0.0,0.0,11.832057344226966,2049.1626235349718,11.34,-15.27,41.85,42.53,1.47250419213056,0.0,0.0,0.0,0.6692297200952118,-0.5214597438043538,0.4507463312478565,-1.0772972347463756,0.5209275870492058,-0.17779613736125546
56,2016,2536.940569380133,0.0,155.1808491796644,37.64726909853616,132019.05919109654,0.0,0.0,0.0,11.954977615386467,1928.3202030874381,11.52,-0.03,46.12346273712689,45.34334281602651,1.5093013828689685,0.0,0.0,0.0,0.6829203028270402,-0.5415079150552261,0.5335714382907462,0.1181350712335187,0.6908486075167007,-0.06346981205004268
57,2017,2528.201958129318,0.0,164.1709577654717,29.23968762909134,134801.19330938067,0.0,0.0,0.0,12.077897886545971,1801.8456132736392,10.217968830605537,-5.281496519546066,50.27031775246161,47.86557419563582,1.562826726628985,0.0,0.0,0.0,0.696610885558869,-0.5624904824854421,-0.06554451158856081,-0.29379462654904975,0.8557354637456523,0.03902656470600175
58,2018,2511.397321124582,0.0,168.11135281755259,27.018623262232097,137718.47146024555,0.0,0.0,0.0,12.721382523150256,1669.7388540935715,9.478660539868963,-3.72236648968584,53.63968414130846,49.564251832694644,1.6189520998963713,0.0,0.0,0.0,0.7682807539295635,-0.5844074460950021,-0.4057294466882973,-0.1714957809507353,0.9897078908707926,0.10805603776807149
59,2019,2531.3148199756974,0.0,170.6395185210946,23.156078713090874,140656.7443687627,0.0,0.0,0.0,12.844302794309757,1532.9386204416226,9.482443261410962,-6.900952309955868,56.231561903667796,51.26292946975343,1.6754813902909411,0.0,0.0,0.0,0.781971336661392,-0.6071030731873475,-0.4039888671514668,-0.42082545134971133,1.0927658888921357,0.1770855108301398
60,2020,2550.40988859814,0.0,173.6993771206242,22.181485924705186,143598.28312847018,0.0,0.0,0.0,12.967223065469256,1391.44491231778,9.876163458922145,-7.7341153364100705,58.8234396660269,52.96160710681224,1.7320735122386277,0.0,0.0,0.0,0.7956619193932202,-0.63057736376248,-0.2228226587969591,-0.4861791257572792,1.1958238869134692,0.24611498389220895
