Unnamed: 0,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price,GDP_scaled,CLPRB_scaled,EMFDB_scaled,ENPRP_scaled,NGMPB_scaled,PAPRB_scaled,PCP_scaled,ZNDX_scaled,OP_scaled,OP2_scaled
0,1960,2990.0,0.0,0.0,0.0,3471.4000000000237,132.48678,0.0,0.0,0.0,423.4,9.86,-3.91,2.91,23.72,-1.0629765852887645,-1.6433435537564247,-0.4515663947890945,-0.4477999068331326,-0.8798742359418869,-0.3082164932350103,-0.9130483721019418,-0.13945039347178548,-1.0274010036085814,-0.9421815392587725
1,1961,2934.0,0.0,0.0,0.0,3802.5999999999767,0.0,0.0,0.0,0.0,423.4,11.36,-8.37,2.85,22.96,-1.059750036017314,-1.6446407654624147,-0.4515663947890945,-0.4477999068331326,-0.8798742359418869,-0.3082164932350103,-0.33552699305014033,-0.5408864016759177,-1.0297867179239248,-0.9730657979212983
2,1962,2923.0,0.0,0.0,0.0,4133.800000000047,0.0,0.0,0.0,243.57,226.2,10.07,-4.68,2.85,22.69,-1.0565234867458626,-1.6446407654624147,-0.4515663947890945,-0.4477999068331326,-0.5239238010156338,-0.3561752848893743,-0.8321953790346892,-0.20875661013483068,-1.0297867179239248,-0.9840378371829851
3,1963,2942.0,0.0,0.0,0.0,4482.0,0.0,0.0,0.0,1412.706,394.4,11.56,-6.58,2.91,22.9,-1.0531313235323387,-1.6446407654624147,-0.4515663947890945,-0.4477999068331326,1.1846382866303804,-0.3152692567135933,-0.2585241425098997,-0.3797719499527346,-1.0274010036085814,-0.97550402886834
4,1964,2885.0,0.0,0.0,0.0,4817.0,0.0,0.0,0.0,2144.475,371.2,11.13,-5.47,3.0,23.3,-1.0498677546738364,-1.6446407654624147,-0.4515663947890945,-0.4477999068331326,2.254037201995775,-0.3209114674964596,-0.424080271171416,-0.2798629882696434,-1.0238224321355667,-0.959249155888063
5,1965,4439.0,0.0,0.0,0.0,5028.0,0.0,0.0,0.0,3289.2540000000013,562.6,17.79,16.01,3.01,23.0,-1.0478121933928093,-1.6446407654624147,-0.4515663947890945,-0.4477999068331326,3.9270042461491665,-0.27436322853781214,2.140114651818582,1.6535104324085546,-1.0234248130830095,-0.9714403106232706
6,1966,5221.0,0.0,0.0,0.0,5527.0,0.0,0.0,0.0,3347.499000000001,765.6,11.22,5.46,3.1,23.01,-1.0429509370931294,-1.6446407654624147,-0.4515663947890945,-0.4477999068331326,4.01212282841414,-0.22499388418773156,-0.389428988428308,0.7039252560512459,-1.0198462416099945,-0.9710339387987637
7,1967,5008.0,0.0,0.0,0.0,5783.0,22.081129999999998,0.0,0.0,1329.045,16959.2,13.95,-1.98,3.12,22.53,-1.040456985965438,-1.6444245635114163,-0.4515663947890945,-0.4477999068331326,1.062377050286146,3.7132692422529843,0.6616599214459701,0.03426518855376957,-1.01905100350488,-0.9905397863750959
8,1968,5704.0,0.0,0.0,0.0,6593.0,0.0,0.0,0.0,932.979,19546.0,10.29,1.03,3.18,21.99,-1.0325659687254767,-1.6446407654624147,-0.4515663947890945,-0.4477999068331326,0.4835706908843258,4.342375744542584,-0.7474922434404254,0.3051894900547647,-1.016665289189537,-1.0124838648984698
9,1969,6074.0,0.0,0.0,0.0,7563.0,0.0,0.0,0.0,1203.024,14111.4,12.5,0.75,3.32,21.81,-1.0231162320307081,-1.6446407654624147,-0.4515663947890945,-0.4477999068331326,0.8782113904764757,3.020687868656139,0.103389255029229,0.27998722945002097,-1.0110986224537357,-1.0197985577395943
