Unnamed: 0,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price,GDP_scaled,CLPRB_scaled,EMFDB_scaled,ENPRP_scaled,NGMPB_scaled,PAPRB_scaled,PCP_scaled,ZNDX_scaled,OP_scaled,OP2_scaled
0,1960,959.0,0.0,0.0,0.0,3193.9000000000237,0.0,0.0,0.0,17799.24646,138185.0,22.85,9.35,2.91,23.72,-1.182273059895753,0.0,-0.574180003123557,-0.5635066584966343,2.7765765351837475,2.589823148856593,-0.14362797068321947,0.4678297816115122,-1.0274010036085814,-0.9421815392587725
1,1961,928.0,0.0,0.0,0.0,3519.2000000000703,0.0,0.0,0.0,18365.02406,141340.2,22.31,2.97,2.85,22.96,-1.172583511301866,0.0,-0.574180003123557,-0.5635066584966343,2.884142123610454,2.6681547597851,-0.29210281875357813,-0.10117506938682239,-1.0297867179239248,-0.9730657979212983
2,1962,975.0,0.0,0.0,0.0,3844.5,0.0,0.0,0.0,17358.2899,144385.2,26.45,13.39,2.85,22.69,-1.1628939627079826,0.0,-0.574180003123557,-0.5635066584966343,2.692741912096838,2.7437505240083837,0.8462043497858327,0.8281400634349091,-1.0297867179239248,-0.9840378371829851
3,1963,1014.0,75.0,0.0,0.0,4262.0,0.0,0.0,0.0,15224.666769999998,126706.8,21.21,-4.33,2.91,22.9,-1.1504580987733157,0.0,-0.574180003123557,-0.5635066584966343,2.2870976669742284,2.304863115717778,-0.5945515833413436,-0.7522307766419702,-1.0274010036085814,-0.97550402886834
4,1964,1003.0,91.0,0.0,0.0,4400.0,0.0,0.0,0.0,13012.88467,110855.4,19.8,-9.33,3.0,23.3,-1.146347561712276,0.0,-0.574180003123557,-0.5635066584966343,1.8665938452284463,1.9113331659611423,-0.9822359088583893,-1.1981593432550852,-1.0238224321355667,-0.959249155888063
5,1965,1116.0,-5.0,0.0,0.0,4749.0,0.0,0.0,0.0,12505.43466,99852.8,28.8,12.08,3.01,23.0,-1.1359520730579076,0.0,-0.574180003123557,-0.5635066584966343,1.7701174931728187,1.6381804712343453,1.4923448923142424,0.7113067789822729,-1.0234248130830095,-0.9714403106232706
6,1966,1162.0,0.0,0.0,0.0,5205.0,0.0,0.0,0.0,11894.16155,80330.0,19.15,1.17,3.1,23.01,-1.1223694288562114,0.0,-0.574180003123557,-0.5635066584966343,1.6539023023158939,1.153503628614208,-1.1609556333875244,-0.26170935336754375,-1.0198462416099945,-0.9710339387987637
7,1967,1163.0,0.0,0.0,0.0,5486.0,0.0,0.0,0.0,9860.86186,77563.4,22.2,-0.09,3.12,22.53,-1.1139994222319207,0.0,-0.574180003123557,-0.5635066584966343,1.267331540937766,1.0848194771199102,-0.32234769521235457,-0.3740833521540487,-1.01905100350488,-0.9905397863750959
8,1968,1254.0,0.0,0.0,0.0,5823.0,0.0,0.0,0.0,9482.8991,76461.4,22.56,-0.53,3.18,21.99,-1.10396137158286,0.0,-0.574180003123557,-0.5635066584966343,1.195473293663957,1.0574610100676742,-0.22336446316544947,-0.41332506601600283,-1.016665289189537,-1.0124838648984698
9,1969,1238.0,0.0,0.0,0.0,6537.0,0.0,0.0,0.0,8153.03012,70214.8,22.11,3.64,3.32,21.81,-1.0826938102670463,0.0,-0.574180003123557,-0.5635066584966343,0.9426387180919934,0.9023816994610531,-0.3470935032240809,-0.041420641460665,-1.0110986224537357,-1.0197985577395943
10,1970,1371.0,0.0,0.0,0.0,6907.0,0.0,0.0,0.0,6988.8114799999985,66415.8,19.3,-4.14,3.39,21.04,-1.0716728051033892,0.0,-0.574180003123557,-0.5635066584966343,0.721297570848023,0.8080669840967661,-1.1197126200346468,-0.7352854911106718,-1.0083152890858353,-1.0510891882266271
11,1971,1359.0,0.0,0.0,0.0,7660.0,0.0,0.0,0.0,4616.45905,58359.6,23.66,7.35,3.6,21.42,-1.0492435702703253,0.0,-0.574180003123557,-0.5635066584966343,0.27026613183651577,0.6080621907517362,0.07908430142231702,0.2894583549662662,-0.9999652889821338,-1.035647058895364
12,1972,1372.0,0.0,0.0,0.0,8487.0,0.0,0.0,0.0,4493.2066399999985,50489.0,23.39,4.73,3.6,20.74,-1.0246101344045297,0.0,-0.574180003123557,-0.5635066584966343,0.24683339429678303,0.41266513922603026,0.004846877387138193,0.055791786060994074,-0.9999652889821338,-1.0632803429618347
13,1973,1371.0,599.0,0.0,0.0,9961.0,0.0,0.0,0.0,4696.66362,41992.0,29.31,23.62,4.75,25.56,-0.9807048327525557,0.0,-0.574180003123557,-0.5635066584966343,0.2855146177549419,0.20171695906010603,1.6325711377140244,1.7405099107253423,-0.9542390979380544,-0.8674091235494992
14,1974,1294.0,3996.0,0.0,0.0,10440.0,0.0,0.0,0.0,3351.07932,38343.8,15.56,-5.6,9.35,45.6,-0.9664370990406863,0.0,-0.574180003123557,-0.5635066584966343,0.02969224690244074,0.11114603392401985,-2.1480384196330515,-0.8654966325617014,-0.7713343337617363,-0.05303998723763094
15,1975,1213.0,5916.0,0.0,0.0,11875.0,0.0,0.0,0.0,3086.72199,35496.0,20.47,-4.57,12.21,54.61,-0.9236934709059625,0.0,-0.574180003123557,-0.5635066584966343,-0.020567345835700582,0.04044599538376804,-0.798017115882205,-0.7736353478393996,-0.6576152847303735,0.3131010266431041
16,1976,1276.0,5824.0,0.0,0.0,13042.0,0.0,0.0,0.0,2945.56962,35855.6,17.24,-10.65,13.1,55.46,-0.8889326248897795,0.0,-0.574180003123557,-0.5635066584966343,-0.04740322222400966,0.04937349515870814,-1.6861166700808274,-1.3158844848409474,-0.6222271890527815,0.34764263172619236
17,1977,1221.0,7452.0,0.0,0.0,13874.0,0.0,0.0,0.0,3171.72357,34614.4,28.9,7.84,14.4,57.2,-0.8641502565217725,0.0,-0.574180003123557,-0.5635066584966343,-0.0044068527905538986,0.018559221741979347,1.5198402345494932,0.33315935449435147,-0.5705367122203439,0.4183513291903966
18,1978,1187.0,7725.0,0.0,0.0,15851.0,0.0,0.0,0.0,3151.58445,33999.6,22.33,5.31,14.95,55.24,-0.8052623451473134,0.0,-0.574180003123557,-0.5635066584966343,-0.008235700544858919,0.0032960769654687165,-0.28660375030652796,0.10751949978811533,-0.5486676643296972,0.33870245158704015
19,1979,1246.0,8658.0,0.0,0.0,17423.0,0.0,0.0,0.0,3440.72868,35194.4,25.5,15.18,25.1,82.51,-0.7584379664519924,0.0,-0.574180003123557,-0.5635066584966343,0.04673637547960195,0.03295841492736667,0.5849985985509439,0.9877824902824042,-0.14508432598412588,1.4468784170174116
20,1980,1336.0,5783.0,0.0,0.0,18294.0,0.0,0.0,0.0,2744.32396,36192.0,17.17,-5.48,37.42,109.51,-0.732493924566735,0.0,-0.574180003123557,-0.5635066584966343,-0.08566402971483454,0.05772502720623282,-1.7053634096455026,-0.8547943469629865,0.34478234676636055,2.5440823431860964
21,1981,1197.0,5988.0,0.0,0.0,20863.0,0.0,0.0,0.0,2755.96017,38691.8,24.16,-7.11,35.75,94.83,-0.6559724049304247,0.0,-0.574180003123557,-0.5635066584966343,-0.08345175447504652,0.11978554983525225,0.21656101259857435,-1.000167059678862,0.2783799649893059,1.947528504809937
22,1982,1212.0,8753.0,0.0,0.0,21265.0,0.0,0.0,0.0,2480.08825,39857.6,27.51,16.45,31.83,79.5,-0.6439982317526136,0.0,-0.574180003123557,-0.5635066584966343,-0.13590050006908438,0.14872792813788066,1.1376549774794988,1.1010483462021354,0.12251329638687834,1.3245604978408285
23,1983,1346.0,6082.0,0.0,0.0,21820.0,0.0,0.0,0.0,2289.62315,37004.0,25.12,15.7,29.08,70.34,-0.6274667240071281,0.0,-0.574180003123557,-0.5635066584966343,-0.17211170842418982,0.07788389766577507,0.48051629805698864,1.034159061210168,0.013168056933644765,0.9523239065924898
