Unnamed: 0,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price,GDP_scaled,CLPRB_scaled,EMFDB_scaled,ENPRP_scaled,NGMPB_scaled,PAPRB_scaled,PCP_scaled,ZNDX_scaled,OP_scaled,OP2_scaled
0,1960,69.0,0.0,0.0,0.0,2660.6000000000063,5518.3762,0.0,0.0,927135.58842,622804.0,14.61,3.83,2.91,23.72,-1.1273103622100082,-1.9225852178922551,-1.058311893486492,-1.0373406677690489,-1.6770269770347994,1.163072170027211,0.2311962193034672,0.5045010625026596,-1.0274010036085814,-0.9421815392587725
1,1961,52.0,0.0,0.0,0.0,2787.000000000029,7707.0203200000005,0.0,0.0,916382.6315,652807.4,13.7,2.75,2.85,22.96,-1.1234592547895925,-1.9106466352701001,-1.058311893486492,-1.0373406677690489,-1.7130503410219717,1.3578883103311394,-0.1443999535793142,0.3939188495061421,-1.0297867179239248,-0.9730657979212983
2,1962,64.0,0.0,0.0,0.0,2913.4000000000237,12664.20572,0.0,0.0,933731.7256,634102.4,12.64,-2.66,2.85,22.69,-1.1196081473691777,-1.8836062558267577,-1.058311893486492,-1.0373406677690489,-1.654929329633041,1.2364342116494909,-0.5819075835306854,-0.16001612485604283,-1.0297867179239248,-0.9840378371829851
3,1963,44.0,0.0,0.0,0.0,3030.0,36383.8702,0.0,0.0,938100.91217,637657.8,11.3,-11.24,2.91,22.9,-1.1160556226443334,-1.7542205911695572,-1.058311893486492,-1.0373406677690489,-1.6402921652409628,1.2595199054454136,-1.134983266676759,-1.0385303725505985,-1.0274010036085814,-0.97550402886834
4,1964,9.0,0.0,0.0,0.0,3156.0,55539.182839999994,0.0,0.0,1019732.17143,660405.4,10.16,-11.39,3.0,23.3,-1.1122167022727172,-1.6497324834337739,-1.058311893486492,-1.0373406677690489,-1.3668201717296005,1.4072231535165531,-1.6055103403980457,-1.0538890132445593,-1.0238224321355667,-0.959249155888063
5,1965,43.0,0.0,0.0,0.0,3311.0,60084.82832000001,0.0,0.0,1087602.52381,691162.8,15.3,3.17,3.01,23.0,-1.1074942208631893,-1.624936965680067,-1.058311893486492,-1.0373406677690489,-1.1394484426403728,1.606935117953385,0.5159889218189833,0.4369230434492322,-1.0234248130830095,-0.9714403106232706
6,1966,68.0,0.0,0.0,0.0,3452.0,51536.0218,0.0,0.0,1158241.7684,720093.2,12.21,-4.89,3.1,23.01,-1.1031982861616187,-1.6715688653238692,-1.058311893486492,-1.0373406677690489,-0.9028006778835458,1.7947841239143343,-0.7593870937939776,-0.38834791650625944,-1.0198462416099945,-0.9710339387987637
7,1967,35.0,0.0,0.0,0.0,3514.0,64780.12467999999,0.0,0.0,1238818.15632,731635.2,13.05,-8.48,3.12,22.53,-1.1013092935978075,-1.5993251345846748,-1.058311893486492,-1.0373406677690489,-0.6328625973714788,1.8697278933333983,-0.41268293420987173,-0.7559313837817205,-1.01905100350488,-0.9905397863750959
8,1968,43.0,0.0,0.0,0.0,3806.0,64144.108439999996,0.0,0.0,1351003.54925,745590.0,12.69,1.55,3.18,21.99,-1.092412747974697,-1.6027944662868399,-1.058311893486492,-1.0373406677690489,-0.2570315330765314,1.960338299977754,-0.561270431174489,0.271049723954456,-1.016665289189537,-1.0124838648984698
9,1969,64.0,0.0,0.0,0.0,4091.0,83636.13556,0.0,0.0,1320774.34844,749516.6,16.65,6.47,3.32,21.81,-1.0837294757055649,-1.496469653532263,-1.058311893486492,-1.0373406677690489,-0.3583020498210498,1.9858342456544906,1.0731920354362954,0.774813138716369,-1.0110986224537357,-1.0197985577395943
10,1970,66.0,0.0,0.0,0.0,4431.0,137697.51596,0.0,0.0,1321757.27036,743467.2,10.38,-8.21,3.39,21.04,-1.0733704842266005,-1.201576458848265,-1.058311893486492,-1.0373406677690489,-0.35500917379089775,1.946554672034348,-1.5147068700307798,-0.7282858305325911,-1.0083152890858353,-1.0510891882266271
11,1971,27.0,0.0,0.0,0.0,4822.0,152924.49300000002,0.0,0.0,1361162.49115,686789.6,13.42,-5.52,3.6,21.42,-1.0614576440257915,-1.1185165763317337,-1.058311893486492,-1.0373406677690489,-0.22299817234506916,1.5785393379825434,-0.25996800677401594,-0.45285420742089466,-0.9999652889821338,-1.035647058895364
12,1972,20.0,0.0,0.0,0.0,5406.0,154290.05728,0.0,0.0,1414839.52633,641045.0,16.73,2.46,3.6,20.74,-1.04366455277957,-1.1110677170888508,-1.058311893486492,-1.0373406677690489,-0.043175320786449575,1.281513453857842,1.106211479206211,0.364225477497818,-0.9999652889821338,-1.0632803429618347
13,1973,65.0,0.0,0.0,0.0,6189.0,164714.08007999999,0.0,0.0,1397971.68149,585718.8,12.02,8.84,4.75,25.56,-1.0198084047559548,-1.0542069162323704,-1.058311893486492,-1.0373406677690489,-0.09968410426537207,0.9222729430596266,-0.8378082727475259,1.0174796616809492,-0.9542390979380544,-0.8674091235494992
14,1974,73.0,0.0,0.0,0.0,7116.0,168496.33072,0.0,0.0,1418349.27136,572431.0,14.84,-1.49,9.35,45.6,-0.9915649191647783,-1.0335755530286812,-1.058311893486492,-1.0373406677690489,-0.031417362146933886,0.8359934577636086,0.3261271201419726,-0.040218727443148854,-0.7713343337617363,-0.05303998723763094
15,1975,63.0,0.0,0.0,0.0,8098.0,157540.5265,0.0,0.0,1390465.98865,551365.4,12.94,5.5,12.21,54.61,-0.9616457143637692,-1.0933371070782376,-1.058311893486492,-1.0373406677690489,-0.12482884418787123,0.6992116635274079,-0.4580846693935052,0.6754939288954228,-0.6576152847303735,0.3131010266431041
16,1976,76.0,0.0,0.0,0.0,9254.0,175430.2416,0.0,0.0,1405146.4288,534354.0,11.38,-9.19,13.1,55.46,-0.92642514333529,-0.9957525615340479,-1.058311893486492,-1.0373406677690489,-0.07564806136228985,0.5887543390519735,-1.101963822906844,-0.8286289497331347,-0.6222271890527815,0.34764263172619236
17,1977,28.0,0.0,0.0,0.0,10102.0,200268.03672,0.0,0.0,1388741.23488,505893.4,13.22,-5.28,14.4,57.2,-0.9005885998818728,-0.8602677348860879,-1.058311893486492,-1.0373406677690489,-0.13060692302769233,0.40395580812767923,-0.34251661619880275,-0.4282803823105575,-0.5705367122203439,0.4183513291903966
18,1978,30.0,0.0,0.0,0.0,11536.0,232635.83848,0.0,0.0,1359415.1095200002,483517.0,16.48,5.36,14.95,55.24,-0.8568980299382404,-0.683708342667817,-1.058311893486492,-1.0373406677690489,-0.22885205653248747,0.2586628119373534,1.003025717425227,0.6611591975810595,-0.5486676643296972,0.33870245158704015
19,1979,68.0,0.0,0.0,0.0,13141.0,292444.43445,0.0,0.0,1377768.60409,461964.2,14.45,12.67,25.1,82.51,-0.8079974966331288,-0.35746532399791625,-1.058311893486492,-1.0373406677690489,-0.16736621405673305,0.1187175621075841,0.16515733176363748,1.4096369540667473,-0.14508432598412588,1.4468784170174116
