Unnamed: 0,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price,GDP_scaled,CLPRB_scaled,EMFDB_scaled,ENPRP_scaled,NGMPB_scaled,PAPRB_scaled,PCP_scaled,ZNDX_scaled,OP_scaled,OP2_scaled
0,1960,424.0,0.0,0.0,0.0,6809.6999999999525,0.0,0.0,0.0,0.0,0.0,47.85,3.28,2.91,23.72,-1.1918776524402985,0.0,0.0,0.0,0.0,0.0,0.031042701584465617,0.42393165459260107,-1.0274010036085814,-0.9421815392587725
1,1961,367.0,0.0,0.0,0.0,7779.400000000141,0.0,0.0,0.0,0.0,0.0,43.78,-4.14,2.85,22.96,-1.1812183826104699,0.0,0.0,0.0,0.0,0.0,-0.5402301128648712,-0.49183486326817016,-1.0297867179239248,-0.9730657979212983
2,1962,295.0,0.0,0.0,0.0,8749.100000000093,0.0,0.0,0.0,0.0,0.0,40.27,-6.08,2.85,22.69,-1.1705591127806436,0.0,0.0,0.0,0.0,0.0,-1.0329002796258469,-0.7312670795282641,-1.0297867179239248,-0.9840378371829851
3,1963,278.0,0.0,0.0,0.0,9877.0,0.0,0.0,0.0,0.0,0.0,38.01,-9.1,2.91,22.9,-1.158160855132855,0.0,0.0,0.0,0.0,0.0,-1.3501181077967324,-1.1039914574176886,-1.0274010036085814,-0.97550402886834
4,1964,269.0,0.0,0.0,0.0,10551.0,0.0,0.0,0.0,0.0,0.0,35.07,-15.52,3.0,23.3,-1.1507520195493726,0.0,0.0,0.0,0.0,0.0,-1.7627820081606265,-1.8963393071031538,-1.0238224321355667,-0.959249155888063
5,1965,187.0,0.0,0.0,0.0,11456.0,0.0,0.0,0.0,0.0,0.0,30.73,-18.6,3.01,23.0,-1.1408039539662096,0.0,0.0,0.0,0.0,0.0,-2.3719525277454228,-2.2764688050830966,-1.0234248130830095,-0.9714403106232706
6,1966,253.0,0.0,0.0,0.0,12812.0,0.0,0.0,0.0,0.0,0.0,37.59,-9.86,3.1,23.01,-1.1258983440979564,0.0,0.0,0.0,0.0,0.0,-1.4090700935630023,-1.1977896452309211,-1.0198462416099945,-0.9710339387987637
7,1967,394.0,524.0,0.0,0.0,13595.0,0.0,0.0,0.0,0.0,0.0,45.36,0.4,3.12,22.53,-1.1172913437094298,0.0,0.0,0.0,0.0,0.0,-0.31845835688699625,0.06848589024771948,-1.01905100350488,-0.9905397863750959
8,1968,358.0,3004.0,0.0,0.0,14303.0,0.0,0.0,0.0,0.0,0.0,44.03,-5.96,3.18,21.99,-1.1095087686454748,0.0,0.0,0.0,0.0,0.0,-0.505139645146853,-0.7164568393472273,-1.016665289189537,-1.0124838648984698
9,1969,425.0,3639.0,0.0,0.0,15627.0,0.0,0.0,0.0,0.0,0.0,49.14,3.56,3.32,21.81,-1.0949549135823722,0.0,0.0,0.0,0.0,0.0,0.21210951500943956,0.4584888816816868,-1.0110986224537357,-1.0197985577395943
10,1970,329.0,3604.0,0.0,0.0,16347.0,0.0,0.0,0.0,0.0,0.0,39.03,-9.6,3.39,21.04,-1.0870404304664856,0.0,0.0,0.0,0.0,0.0,-1.2069489995072176,-1.1657007915053417,-1.0083152890858353,-1.0510891882266271
11,1971,391.0,7767.0,0.0,0.0,17129.0,0.0,0.0,0.0,0.0,0.0,45.05,-1.5,3.6,21.42,-1.07844442241562,0.0,0.0,0.0,0.0,0.0,-0.36197053685733915,-0.1660095792853621,-0.9999652889821338,-1.035647058895364
12,1972,538.0,7777.0,0.0,0.0,18799.0,0.0,0.0,0.0,0.0,0.0,62.58,18.36,3.6,20.74,-1.0600872185218275,0.0,0.0,0.0,0.0,0.0,2.098573059530099,2.2850851706762167,-0.9999652889821338,-1.0632803429618347
13,1973,447.0,4303.0,0.0,0.0,20808.0,0.0,0.0,0.0,0.0,0.0,53.92,6.59,4.75,25.56,-1.038003612160972,0.0,0.0,0.0,0.0,0.0,0.8830392577779482,0.8324474462528643,-0.9542390979380544,-0.8674091235494992
14,1974,428.0,7970.0,0.0,0.0,22502.0,0.0,0.0,0.0,0.0,0.0,47.34,0.86,9.35,45.6,-1.0193825921633164,0.0,0.0,0.0,0.0,0.0,-0.04054185256029129,0.12525847760836029,-0.7713343337617363,-0.05303998723763094
15,1975,493.0,8135.0,0.0,0.0,23976.0,0.0,0.0,0.0,0.0,0.0,56.35,10.81,12.21,54.61,-1.003179886451071,0.0,0.0,0.0,0.0,0.0,1.2241186039970855,1.353274225952656,-0.6576152847303735,0.3131010266431041
16,1976,383.0,12330.0,0.0,0.0,26233.0,0.0,0.0,0.0,0.0,0.0,46.86,0.93,13.1,55.46,-0.9783701803502988,0.0,0.0,0.0,0.0,0.0,-0.10791555057888685,0.13389778438063174,-0.6222271890527815,0.34764263172619236
17,1977,431.0,13174.0,0.0,0.0,29598.0,0.0,0.0,0.0,0.0,0.0,54.44,6.95,14.4,57.2,-0.94138096412119,0.0,0.0,0.0,0.0,0.0,0.9560274306314256,0.8768781667959745,-0.5705367122203439,0.4183513291903966
18,1978,359.0,13863.0,0.0,0.0,33231.0,0.0,0.0,0.0,0.0,0.0,46.77,0.56,14.95,55.24,-0.9014458013989458,0.0,0.0,0.0,0.0,0.0,-0.1205481189573729,0.08823287715576845,-0.5486676643296972,0.33870245158704015
19,1979,461.0,12706.0,0.0,0.0,36855.0,0.0,0.0,0.0,0.0,0.0,56.93,8.48,25.1,82.51,-0.8616095697156501,0.0,0.0,0.0,0.0,0.0,1.3055284891028875,1.0657087291041927,-0.14508432598412588,1.4468784170174116
20,1980,256.0,11835.0,0.0,0.0,40770.0,0.0,0.0,0.0,0.0,0.0,40.33,-7.95,37.42,109.51,-0.8185745677730168,0.0,0.0,0.0,0.0,0.0,-1.0244785673735233,-0.9620599890160865,0.34478234676636055,2.5440823431860964
21,1981,260.0,12673.0,0.0,0.0,45642.0,0.0,0.0,0.0,0.0,0.0,41.93,-4.01,35.75,94.83,-0.7650198986888511,0.0,0.0,0.0,0.0,0.0,-0.7998995739782063,-0.4757904364053804,0.2783799649893059,1.947528504809937
22,1982,371.0,13625.0,0.0,0.0,50196.0,0.0,0.0,0.0,0.0,0.0,47.69,1.63,31.83,79.5,-0.7149607929808687,0.0,0.0,0.0,0.0,0.0,0.008584802244933432,0.22029085210334598,0.12251329638687834,1.3245604978408285
23,1983,378.0,11588.0,0.0,0.0,55528.0,0.0,0.0,0.0,0.0,0.0,63.01,14.18,29.08,70.34,-0.6563496485726643,0.0,0.0,0.0,0.0,0.0,2.1589286640050904,1.7691951377034374,0.013168056933644765,0.9523239065924898
24,1984,377.0,14292.0,0.0,0.0,63618.0,0.0,0.0,0.0,0.0,0.0,51.45,5.88,28.75,66.67,-0.56742163689555,0.0,0.0,0.0,0.0,0.0,0.5363454367239283,0.744820191848397,4.6628199256804146e-05,0.80318544699845
25,1985,264.0,12721.0,0.0,0.0,69231.0,0.0,0.0,0.0,0.0,0.0,42.42,-3.54,26.92,60.27,-0.5057216456046176,0.0,0.0,0.0,0.0,0.0,-0.7311222572508903,-0.41778366236298653,-0.07271765841871311,0.543107479314021
26,1986,373.0,18667.0,0.0,0.0,75305.0,0.0,0.0,0.0,0.0,0.0,46.69,0.54,14.44,31.72,-0.43895418665198577,0.0,0.0,0.0,0.0,0.0,-0.13177706862713948,0.08576450379226233,-0.568946236010115,-0.6170840796532363
27,1987,343.0,20540.0,0.0,0.0,82984.0,0.0,0.0,0.0,0.0,0.0,44.43,-4.93,17.75,37.62,-0.3545440257535234,0.0,0.0,0.0,0.0,0.0,-0.448994896798024,-0.589335611126662,-0.43733432961367746,-0.37732470319415345
28,1988,330.0,22251.0,0.0,0.0,90707.0,0.0,0.0,0.0,0.0,0.0,42.94,-4.71,14.87,30.33,-0.26965020199797907,0.0,0.0,0.0,0.0,0.0,-0.6581340843974129,-0.5621835041280947,-0.5518486167501548,-0.6735697632596982
29,1989,442.0,19563.0,0.0,0.0,95831.0,0.0,0.0,0.0,0.0,0.0,57.55,12.31,18.33,35.6,-0.21332546382325304,0.0,0.0,0.0,0.0,0.0,1.3925528490435723,1.5384022282156151,-0.4142724245653592,-0.45941181174455115
30,1990,571.0,19776.0,0.0,0.0,100169.0,0.0,0.0,0.0,0.0,0.0,55.68,7.5,23.19,42.62,-0.1656407030500365,0.0,0.0,0.0,0.0,0.0,1.1300761505127963,0.9447584342923928,-0.22102956502255355,-0.17413879094069332
31,1991,433.0,12243.0,0.0,0.0,101475.0,0.0,0.0,0.0,0.0,0.0,47.77,-2.26,20.2,35.73,-0.15128471006483116,0.0,0.0,0.0,0.0,0.0,0.019813751914700025,-0.2598077670985947,-0.3399176617371603,-0.45412897802596136
32,1992,424.0,16771.0,0.0,0.0,105759.0,0.0,0.0,0.0,0.0,0.0,48.79,5.16,19.25,33.04,-0.10419353552530611,0.0,0.0,0.0,0.0,0.0,0.16298286020421385,0.6559587507621766,-0.37769147173009554,-0.5634429988183228
33,1993,415.0,21802.0,0.0,0.0,107680.0,0.0,0.0,0.0,0.0,0.0,45.75,-3.64,16.75,27.94,-0.08307725487861432,0.0,0.0,0.0,0.0,0.0,-0.26371722724688773,-0.43012552918051716,-0.4770962348693988,-0.770692629316852
34,1994,481.0,20160.0,0.0,0.0,113115.0,0.0,0.0,0.0,0.0,0.0,50.41,3.03,15.66,25.44,-0.023333899691331733,0.0,0.0,0.0,0.0,0.0,0.3903690910169716,0.3930769875487745,-0.520436711598135,-0.8722855854435821
