Unnamed: 0,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price,GDP_scaled,CLPRB_scaled,EMFDB_scaled,ENPRP_scaled,NGMPB_scaled,PAPRB_scaled,PCP_scaled,ZNDX_scaled,OP_scaled,OP2_scaled
0,1960,0.0,0.0,0.0,0.0,6159.200000000185,0.0,0.0,0.0,3202140.61847,2324825.6,49.18,-6.79,2.91,23.72,-1.277261311973153,-1.1137696251411024,-0.3126534094922141,-0.3042034838588693,-1.1890824834888052,-0.9034229429523666,-1.099825844147855,-0.8721214559425766,-1.0274010036085814,-0.9421815392587725
1,1961,0.0,0.0,0.0,0.0,7262.400000000371,0.0,0.0,0.0,3505855.0112300008,2464779.6,71.9,18.23,2.85,22.96,-1.2634849172364668,-1.1137696251411024,-0.3126534094922141,-0.3042034838588693,-1.01960543542718,-0.7336896242253733,1.635581963230023,2.0469503554093453,-1.0297867179239248,-0.9730657979212983
2,1962,0.0,0.0,0.0,0.0,8365.600000000093,0.0,0.0,0.0,3777591.00855,2767487.4,44.43,-14.39,2.85,22.69,-1.2497085224997864,-1.1137696251411024,-0.3126534094922141,-0.3042034838588693,-0.8679727970811044,-0.366571860541971,-1.671709078524832,-1.7588099358096674,-1.0297867179239248,-0.9840378371829851
3,1963,0.0,0.0,0.0,0.0,9659.0,0.0,0.0,0.0,4209381.85385,2987330.6,42.9,-16.7,2.91,22.9,-1.233556973413106,-1.1137696251411024,-0.3126534094922141,-0.3042034838588693,-0.6270272258934243,-0.09995057115001252,-1.8559156782294164,-2.028316565874533,-1.0274010036085814,-0.97550402886834
4,1964,0.0,0.0,0.0,0.0,10468.0,0.0,0.0,0.0,4474030.82841,3188248.4,57.04,-1.73,3.0,23.3,-1.2234544504417706,-1.1137696251411024,-0.3126534094922141,-0.3042034838588693,-0.4793492493136066,0.14371838425909514,-0.15350958684195212,-0.2817735996100137,-1.0238224321355667,-0.959249155888063
5,1965,0.0,0.0,0.0,0.0,11453.0,0.0,0.0,0.0,4786243.433680002,3450147.4,47.46,-11.74,3.01,23.0,-1.2111540979983029,-1.1137696251411024,-0.3126534094922141,-0.3042034838588693,-0.3051300750823682,0.46134407871070643,-1.306907773227518,-1.4496356632244318,-1.0234248130830095,-0.9714403106232706
6,1966,0.0,0.0,0.0,0.0,12774.0,0.0,0.0,0.0,5444851.15302,3911044.4,60.41,3.76,3.1,23.01,-1.1946578892898552,-1.1137696251411024,-0.3126534094922141,-0.3042034838588693,0.06238261040483227,1.0203104348085315,0.2522265183897134,0.3587421575571346,-1.0198462416099945,-0.9710339387987637
7,1967,0.0,0.0,0.0,0.0,14022.0,0.0,0.0,0.0,6125717.5243,4492256.6,52.51,-2.31,3.12,22.53,-1.179073280305644,-1.1137696251411024,-0.3126534094922141,-0.3042034838588693,0.4423159473808923,1.7251925788745595,-0.6989055977319956,-0.3494419309682917,-1.01905100350488,-0.9905397863750959
8,1968,0.0,0.0,0.0,0.0,15076.0,0.0,0.0,0.0,6874878.192980003,4741070.8,58.04,3.38,3.18,21.99,-1.1659112788077608,-1.1137696251411024,-0.3126534094922141,-0.3042034838588693,0.860358495506328,2.0269492983138173,-0.03311311644679906,0.3144077335637801,-1.016665289189537,-1.0124838648984698
9,1969,0.0,0.0,0.0,0.0,16321.0,0.0,0.0,0.0,7744748.62513,4898697.4,49.87,-7.73,3.32,21.81,-1.1503641328259158,-1.1137696251411024,-0.3126534094922141,-0.3042034838588693,1.3457588471234059,2.2181155810756703,-1.0167522795751998,-0.9817908205577169,-1.0110986224537357,-1.0197985577395943
10,1970,0.0,0.0,0.0,0.0,17177.0,0.0,0.0,0.0,8345281.118160001,5260060.6,52.0,-2.51,3.39,21.04,-1.1396746894841814,-1.1137696251411024,-0.3126534094922141,-0.3042034838588693,1.6808647117448376,2.6563694016296098,-0.7603077976335234,-0.3727758383332151,-1.0083152890858353,-1.0510891882266271
