Unnamed: 0,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price,GDP_scaled,CLPRB_scaled,EMFDB_scaled,ENPRP_scaled,NGMPB_scaled,PAPRB_scaled,PCP_scaled,ZNDX_scaled,OP_scaled,OP2_scaled
0,1960,2030.0,0.0,0.0,0.0,22963.700000000186,0.0,0.0,0.0,23086.64018,92214.2,31.47,0.69,2.91,23.72,-1.2978226188000883,0.0,-0.5185221376828508,-0.5146050432024648,-1.5668976533289944,0.1737040320718674,-0.4429505641947458,-0.16003294168750173,-1.0274010036085814,-0.9421815392587725
1,1961,1788.0,0.0,0.0,0.0,25544.00000000093,0.0,0.0,0.0,30756.64613,109625.8,30.88,1.55,2.85,22.96,-1.2812890288843475,0.0,-0.5185221376828508,-0.5146050432024648,-1.4772503751859765,0.4591110423994975,-0.654339445448994,-0.05472151484073418,-1.0297867179239248,-0.9730657979212983
2,1962,1705.0,0.0,0.0,0.0,28124.30000000074,0.0,0.0,0.0,32189.1505,99261.2,26.81,-11.24,2.85,22.69,-1.2647554389686129,0.0,-0.5185221376828508,-0.5146050432024648,-1.460507217679237,0.28921686270080493,-2.1125644398638936,-1.6209228513176606,-1.0297867179239248,-0.9840378371829851
3,1963,1369.0,122.0,0.0,0.0,30466.0,0.0,0.0,0.0,36478.89032,92637.6,24.53,-20.73,2.91,22.9,-1.2497507079273904,0.0,-0.5185221376828508,-0.5146050432024648,-1.410368599624486,0.18064430913846213,-2.9294570657277674,-2.783022201056991,-1.0274010036085814,-0.97550402886834
4,1964,1545.0,192.0,0.0,0.0,32575.0,0.0,0.0,0.0,35044.16502,90485.8,29.29,-8.72,3.0,23.3,-1.2362370307843114,0.0,-0.5185221376828508,-0.5146050432024648,-1.42713771543305,0.14537249007398817,-1.2240145661172226,-1.3123358796271325,-1.0238224321355667,-0.959249155888063
5,1965,1813.0,181.0,0.0,0.0,37000.0,0.0,0.0,0.0,38375.57053000001,85422.4,34.43,9.4,3.01,23.0,-1.207883298513982,0.0,-0.5185221376828508,-0.5146050432024648,-1.3882001398550086,0.06237438214060327,0.6175767044706358,0.9065513930047602,-1.0234248130830095,-0.9714403106232706
6,1966,1820.0,343.0,0.0,0.0,39260.0,0.0,0.0,0.0,37889.18532,82783.4,29.47,-5.9,3.1,23.01,-1.193402070281,0.0,-0.5185221376828508,-0.5146050432024648,-1.3938850259541544,0.019116490835116372,-1.1595230430227061,-0.967012363687732,-1.0198462416099945,-0.9710339387987637
7,1967,1970.0,502.0,0.0,0.0,40025.0,0.0,0.0,0.0,37299.52655,79251.2,33.77,9.58,3.12,22.53,-1.188500238600367,0.0,-0.5185221376828508,-0.5146050432024648,-1.4007769767698717,-0.03878253291222758,0.38110778645741017,0.9285933195540835,-1.01905100350488,-0.9905397863750959
8,1968,1913.0,426.0,0.0,0.0,44727.0,0.0,0.0,0.0,44951.765,75249.2,34.81,8.71,3.18,21.99,-1.1583715947280302,0.0,-0.5185221376828508,-0.5146050432024648,-1.3113373657427323,-0.10438241203483409,0.7537254754479492,0.8220573412323537,-1.016665289189537,-1.0124838648984698
9,1969,1891.0,401.0,0.0,0.0,47894.0,0.0,0.0,0.0,40157.87247,70835.4,30.83,0.41,3.32,21.81,-1.13807865233252,0.0,-0.5185221376828508,-0.5146050432024648,-1.3673685370125075,-0.17673242364686825,-0.6722537574196933,-0.1943203829864493,-1.0110986224537357,-1.0197985577395943
10,1970,1704.0,375.0,0.0,0.0,46178.0,0.0,0.0,0.0,43142.81181,67819.4,32.68,3.17,3.39,21.04,-1.149074133592607,0.0,-0.5185221376828508,-0.5146050432024648,-1.3324804692590508,-0.22617001371028186,-0.009424214503829475,0.14365582410317673,-1.0083152890858353,-1.0510891882266271
11,1971,1776.0,388.0,0.0,0.0,51704.0,0.0,0.0,0.0,29468.16123,68979.4,29.8,-8.19,3.6,21.42,-1.1136656082760328,0.0,-0.5185221376828508,-0.5146050432024648,-1.492310228459412,-0.20715555599358432,-1.0412885840160921,-1.2474346514541246,-0.9999652889821338,-1.035647058895364
12,1972,1793.0,2125.0,0.0,0.0,56579.0,0.0,0.0,0.0,37998.58999,75342.0,34.37,12.57,3.6,20.74,-1.0824284456053308,0.0,-0.5185221376828508,-0.5146050432024648,-1.3926063006251816,-0.10286125541749823,0.5960795301057962,1.2947342105678452,-0.9999652889821338,-1.0632803429618347
13,1973,1054.0,2980.0,0.0,0.0,62907.0,0.0,0.0,0.0,47641.5479,84761.2,33.18,-0.18,4.75,25.56,-1.0418810065529818,0.0,-0.5185221376828508,-0.5146050432024648,-1.2798990960265748,0.05153614124208572,0.1697189052031606,-0.26656892000923166,-0.9542390979380544,-0.8674091235494992
14,1974,1182.0,416.0,0.0,0.0,63034.0,0.0,0.0,0.0,72762.13885,104521.8,32.52,5.91,9.35,45.6,-1.0410672384177655,0.0,-0.5185221376828508,-0.5146050432024648,-0.9862888147970508,0.37544742844602835,-0.06675001281006508,0.47918292824287795,-0.7713343337617363,-0.05303998723763094
15,1975,1110.0,7176.0,0.0,0.0,67046.0,0.0,0.0,0.0,107903.78661,141636.0,36.64,14.5,12.21,54.61,-1.0153598544926667,0.0,-0.5185221376828508,-0.5146050432024648,-0.5755520967708185,0.9838150030917661,1.4093892935755323,1.531072645235591,-0.6576152847303735,0.3131010266431041
16,1976,1050.0,9901.0,0.0,0.0,78770.0,0.0,0.0,0.0,130939.89446,176441.8,27.92,-10.23,13.1,55.46,-0.9402368811282955,0.0,-0.5185221376828508,-0.5146050432024648,-0.30630532157613916,1.5543438068812754,-1.7148667141143745,-1.4972431523464569,-0.6222271890527815,0.34764263172619236
