Unnamed: 0,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price,GDP_scaled,CLPRB_scaled,EMFDB_scaled,ENPRP_scaled,NGMPB_scaled,PAPRB_scaled,PCP_scaled,ZNDX_scaled,OP_scaled,OP2_scaled
0,1960,1267.0,0.0,0.0,0.0,8439.5,752354.52046,0.0,0.0,2284.902,11.6,41.58,-0.12,2.91,23.72,-1.1241353437982673,-0.8706878819742639,-0.5471931146209967,-0.5714116001377968,-0.9163310492114478,-0.905245733783629,-0.3806219884210311,-0.06682201971600221,-1.0274010036085814,-0.9421815392587725
1,1961,1183.0,0.0,0.0,0.0,9507.200000000186,818668.56632,0.0,0.0,2530.116,11.6,47.83,9.36,2.85,22.96,-1.1174722193332143,-0.46286338902559765,-0.5471931146209967,-0.5714116001377968,-0.9120505593086071,-0.905245733783629,0.6673049668589628,0.9511533550564247,-1.0297867179239248,-0.9730657979212983
2,1962,1263.0,0.0,0.0,0.0,10574.90000000014,794605.7767,0.0,0.0,2563.974,17.4,44.93,5.65,2.85,22.69,-1.1108090948681628,-0.6108470454054937,-0.5471931146209967,-0.5714116001377968,-0.9114595293220225,-0.8164159598384594,0.18106685960904584,0.5527684773764983,-1.0297867179239248,-0.9840378371829851
3,1963,875.0,0.0,0.0,0.0,11682.0,823683.94191,0.0,0.0,2139.21,17.4,33.01,-15.46,2.91,22.9,-1.1039000894403665,-0.43201935017360144,-0.5471931146209967,-0.5714116001377968,-0.9188742691537214,-0.8164159598384594,-1.8175394295009588,-1.7140522147591493,-1.0274010036085814,-0.97550402886834
4,1964,859.0,0.0,0.0,0.0,12713.0,855444.79863,0.0,0.0,1650.8339999999994,34.8,40.32,-4.72,3.0,23.3,-1.097465996227415,-0.23669338084886965,-0.5471931146209967,-0.5714116001377968,-0.9273994289602157,-0.5499266380029499,-0.5918840626054775,-0.5607763154916524,-1.0238224321355667,-0.959249155888063
5,1965,883.0,0.0,0.0,0.0,13666.0,921140.4606,0.0,0.0,3233.952,23.2,32.7,-15.42,3.01,23.0,-1.091518672433096,0.16732811541762668,-0.5471931146209967,-0.5714116001377968,-0.899764299587483,-0.7275861858932895,-1.8695166064828457,-1.7097569600132738,-1.0234248130830095,-0.9714403106232706
6,1966,764.0,0.0,0.0,0.0,14904.0,961709.6085,0.0,0.0,4359.474,5.8,40.91,-2.57,3.1,23.01,-1.0837927680706962,0.41682416044263393,-0.5471931146209967,-0.5714116001377968,-0.8801170300334402,-0.9940755077287989,-0.4929597580270468,-0.3299063729008594,-1.0198462416099945,-0.9710339387987637
7,1967,806.0,0.0,0.0,0.0,15925.0,992721.02215,0.0,0.0,3917.268,17.4,39.01,-1.32,3.12,22.53,-1.0774210811934668,0.6075411327433888,-0.5471931146209967,-0.5714116001377968,-0.8878362398582283,-0.8164159598384594,-0.8115295524321647,-0.19567966209225882,-1.01905100350488,-0.9905397863750959
8,1968,785.0,0.0,0.0,0.0,17693.0,998969.184,0.0,0.0,3477.114,17.4,35.61,-9.59,3.18,21.99,-1.0663876410377942,0.6459666790253491,-0.5471931146209967,-0.5714116001377968,-0.8955196296838293,-0.8164159598384594,-1.3816018161044812,-1.0837235808019605,-1.016665289189537,-1.0124838648984698
9,1969,705.0,0.0,0.0,0.0,19638.0,964454.9746,0.0,0.0,2919.996,5.8,41.86,2.35,3.32,21.81,-1.0542496087398399,0.4337078767529714,-0.5471931146209967,-0.5714116001377968,-0.9052447594630865,-0.9940755077287989,-0.3336748608244872,0.19840996084179263,-1.0110986224537357,-1.0197985577395943
