Unnamed: 0,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price,GDP_scaled,CLPRB_scaled,EMFDB_scaled,ENPRP_scaled,NGMPB_scaled,PAPRB_scaled,PCP_scaled,ZNDX_scaled,OP_scaled,OP2_scaled
0,1960,1156.0,0.0,0.0,0.0,1258.7999999999886,261.96,0.0,0.0,0.0,1629.8,18.19,-1.19,2.91,23.72,-1.1338653552652944,5.593531246688554,-0.4497191137333795,-0.4445524277137039,-1.1735623552904897,-1.39139630767799,-0.5697577503384031,-0.5955603343922055,-1.0274010036085814,-0.9421815392587725
1,1961,1142.0,0.0,0.0,0.0,1361.0,235.764,0.0,0.0,0.0,1351.4,15.98,-9.82,2.85,22.96,-1.1267492700670045,5.025814605281047,-0.4497191137333795,-0.4445524277137039,-1.1735623552904897,-1.470692514023847,-1.2587314250615493,-1.2680137572320143,-1.0297867179239248,-0.9730657979212983
2,1962,1502.0,0.0,0.0,0.0,1463.1999999999825,0.0,0.0,0.0,0.0,980.2,24.58,18.68,2.85,22.69,-1.1196331848687169,-0.08363516738650546,-0.4497191137333795,-0.4445524277137039,-1.1735623552904897,-1.5764207891516564,1.4223426032728639,0.9527188674417464,-1.0297867179239248,-0.9840378371829851
3,1963,2909.0,0.0,0.0,0.0,1610.0,0.0,0.0,0.0,0.0,1247.0,19.85,0.49,2.91,22.9,-1.1094116456602143,-0.08363516738650546,-0.4497191137333795,-0.4445524277137039,-1.1735623552904897,-1.5004285914035433,-0.05224811231106274,-0.46465399020091,-1.0274010036085814,-0.97550402886834
4,1964,3094.0,0.0,0.0,0.0,1597.0,0.0,0.0,0.0,0.0,1432.6,17.94,-5.66,3.0,23.3,-1.1103168228380789,-0.08363516738650546,-0.4497191137333795,-0.4445524277137039,-1.1735623552904897,-1.447564453839639,-0.6476959488364966,-0.9438647144726162,-1.0238224321355667,-0.959249155888063
5,1965,3872.0,0.0,0.0,0.0,1763.0,0.0,0.0,0.0,0.0,1270.2,21.54,9.69,3.01,23.0,-1.0987584065668854,-0.08363516738650546,-0.4497191137333795,-0.4445524277137039,-1.1735623552904897,-1.4938205742080555,0.4746141095360481,0.2522140851323741,-1.0234248130830095,-0.9714403106232706
6,1966,4849.0,9.0,0.0,0.0,1919.0,0.0,0.0,0.0,0.0,1386.2,18.34,3.19,3.1,23.01,-1.087896280432511,-0.08363516738650546,-0.4497191137333795,-0.4445524277137039,-1.1735623552904897,-1.460780488230615,-0.5229948312395475,-0.25426879417918535,-1.0198462416099945,-0.9710339387987637
7,1967,4930.0,67.0,0.0,0.0,1960.0,0.0,0.0,0.0,0.0,1223.8,17.41,0.77,3.12,22.53,-1.0850414908715535,-0.08363516738650546,-0.4497191137333795,-0.4445524277137039,-1.1735623552904897,-1.5070366085990314,-0.812924929652455,-0.44283626616902744,-1.01905100350488,-0.9905397863750959
8,1968,5645.0,-3.0,0.0,0.0,2093.0,0.0,0.0,0.0,0.0,1084.6,21.04,5.93,3.18,21.99,-1.0757808320518623,-0.08363516738650546,-0.4497191137333795,-0.4445524277137039,-1.1735623552904897,-1.5466847117719602,0.3187377125398613,-0.0407667804386203,-1.016665289189537,-1.0124838648984698
9,1969,6350.0,0.0,0.0,0.0,2273.0,0.0,0.0,0.0,0.0,916.4,17.53,2.19,3.32,21.81,-1.0632476095891226,-0.08363516738650546,-0.4497191137333795,-0.4445524277137039,-1.1735623552904897,-1.5945928364392485,-0.7755145943733699,-0.33218923715019444,-1.0110986224537357,-1.0197985577395943
