Unnamed: 0,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price,GDP_scaled,CLPRB_scaled,EMFDB_scaled,ENPRP_scaled,NGMPB_scaled,PAPRB_scaled,PCP_scaled,ZNDX_scaled,OP_scaled,OP2_scaled
0,1960,12087.0,0.0,0.0,0.0,54086.699999999255,0.0,0.0,0.0,5094.79,10515.4,36.77,-4.98,2.91,23.72,-1.2002520660243472,0.0,-0.41856123112318233,-0.41960710509226656,-1.096751439081785,1.9174328238571194,-1.0675243256052525,-0.8193818297551709,-1.0274010036085814,-0.9421815392587725
1,1961,18158.0,0.0,0.0,0.0,59476.0,0.0,0.0,0.0,5862.5819999999985,9616.4,38.36,-3.03,2.85,22.96,-1.1880427403586347,0.0,-0.41856123112318233,-0.41960710509226656,-1.0554681197198281,1.6712081960735063,-0.7402379182527452,-0.6040535381076618,-1.0297867179239248,-0.9730657979212983
2,1962,20899.0,61.0,0.0,0.0,64865.299999998875,0.0,0.0,0.0,4351.502,9216.2,36.14,-6.33,2.85,22.69,-1.1758334146929266,0.0,-0.41856123112318233,-0.41960710509226656,-1.1367172056981476,1.5615985230601566,-1.1972038454996428,-0.9684552624342156,-1.0297867179239248,-0.9840378371829851
3,1963,19357.0,591.0,0.0,0.0,70640.0,0.0,0.0,0.0,4045.202,9738.2,32.9,-13.57,2.91,22.9,-1.162750974872951,0.0,-0.41856123112318233,-0.41960710509226656,-1.1531866150180772,1.704567661773222,-1.8641270906707914,-1.7679305606536855,-1.0274010036085814,-0.97550402886834
4,1964,18205.0,382.0,0.0,0.0,75542.0,0.0,0.0,0.0,3190.625,10869.2,31.56,-19.76,3.0,23.3,-1.1516456152876033,0.0,-0.41856123112318233,-0.41960710509226656,-1.1991362670206809,2.014334128984864,-2.139953371081081,-2.4514598556783422,-1.0238224321355667,-0.959249155888063
5,1965,19576.0,727.0,0.0,0.0,80347.0,0.0,0.0,0.0,3410.14,9465.6,33.56,-11.22,3.01,23.0,-1.140760006799722,0.0,-0.41856123112318233,-0.41960710509226656,-1.1873331903413982,1.6299060004452877,-1.7282723555433346,-1.5084323630272,-1.0234248130830095,-0.9714403106232706
6,1966,22070.0,798.0,0.0,0.0,86559.0,0.0,0.0,0.0,2755.679,10063.0,35.31,-7.65,3.1,23.01,-1.1266868746609664,0.0,-0.41856123112318233,-0.41960710509226656,-1.222522828254981,1.7935262369724627,-1.368051466947807,-1.1142159521648372,-1.0198462416099945,-0.9710339387987637
7,1967,23442.0,1153.0,0.0,0.0,92078.0,0.0,0.0,0.0,3917.577,11437.6,39.56,2.16,3.12,22.53,-1.114183716857716,0.0,-0.41856123112318233,-0.41960710509226656,-1.1600488689013813,2.1700116355835353,-0.4932293089300972,-0.030949008030445424,-1.01905100350488,-0.9905397863750959
8,1968,25022.0,1074.0,0.0,0.0,99817.0,0.0,0.0,0.0,4729.272,8885.6,40.55,-2.48,3.18,21.99,-1.0966512040402934,0.0,-0.41856123112318233,-0.41960710509226656,-1.1164049342035678,1.4710514018752148,-0.2894472062389141,-0.5433199173865696,-1.016665289189537,-1.0124838648984698
9,1969,26624.0,1272.0,0.0,0.0,107031.0,0.0,0.0,0.0,4963.081,7284.8,39.75,-1.1,3.32,21.81,-1.0803080657194655,0.0,-0.41856123112318233,-0.41960710509226656,-1.1038332850893549,1.0326127098218136,-0.45411961245401183,-0.3909337417591016,-1.0110986224537357,-1.0197985577395943
10,1970,25051.0,4273.0,0.0,0.0,112349.0,0.0,0.0,0.0,3428.518,6925.2,38.97,-2.45,3.39,21.04,-1.0682602684377684,0.0,-0.41856123112318233,-0.41960710509226656,-1.1863450257822024,0.9341228587083684,-0.6146752085137329,-0.5400071744381464,-1.0083152890858353,-1.0510891882266271
11,1971,25430.0,6521.0,0.0,0.0,119145.0,0.0,0.0,0.0,2248.242,6530.8,39.29,0.06,3.6,21.42,-1.0528640987637532,0.0,-0.41856123112318233,-0.41960710509226656,-1.2498071496949978,0.826101731680719,-0.5488062460276936,-0.2628410144200706,-0.9999652889821338,-1.035647058895364
12,1972,27794.0,6465.0,0.0,0.0,127221.0,0.0,0.0,0.0,3756.259,5904.4,50.44,19.79,3.6,20.74,-1.0345681207932784,0.0,-0.41856123112318233,-0.41960710509226656,-1.1687227578098776,0.6545387652250402,1.746315415595239,1.915839597992931,-0.9999652889821338,-1.0632803429618347
13,1973,29364.0,7227.0,0.0,0.0,136396.0,0.0,0.0,0.0,4675.17,5608.6,44.28,2.27,4.75,25.56,-1.0137823855432653,0.0,-0.41856123112318233,-0.41960710509226656,-1.1193139383923594,0.5735229199543033,0.4783378877389826,-0.018802283886226977,-0.9542390979380544,-0.8674091235494992
14,1974,28813.0,9272.0,0.0,0.0,145419.0,0.0,0.0,0.0,5104.77,5196.8,42.27,7.01,9.35,45.6,-0.9933410025284567,0.0,-0.41856123112318233,-0.41960710509226656,-1.0962148256145539,0.46073615496955145,0.06459846712354851,0.5046111019646412,-0.7713343337617363,-0.05303998723763094
15,1975,28323.0,13111.0,0.0,0.0,155256.0,0.0,0.0,0.0,7742.42,5075.0,45.96,11.09,12.21,54.61,-0.9710555226751183,0.0,-0.41856123112318233,-0.41960710509226656,-0.9543913274339716,0.4273766892698361,0.824149940790689,0.9551441429501986,-0.6576152847303735,0.3131010266431041
16,1976,28845.0,15659.0,0.0,0.0,163284.0,0.0,0.0,0.0,9364.29,4970.6,47.8,16.52,13.1,55.46,-0.9528682875157607,0.0,-0.41856123112318233,-0.41960710509226656,-0.8671851867427723,0.3987828615272231,1.2028964750854143,1.5547506166148006,-0.6222271890527815,0.34764263172619236
17,1977,25678.0,20590.0,0.0,0.0,179890.0,0.0,0.0,0.0,10799.502,4779.2,50.06,15.68,14.4,57.2,-0.9152478058196606,0.0,-0.41856123112318233,-0.41960710509226656,-0.7900154384930994,0.3463608439990989,1.668096022643068,1.4619938140589508,-0.5705367122203439,0.4183513291903966
18,1978,26074.0,21701.0,0.0,0.0,200063.0,0.0,0.0,0.0,14065.41,4941.6,38.41,-1.15,14.95,55.24,-0.8695463739724109,0.0,-0.41856123112318233,-0.41960710509226656,-0.6144112084792804,0.39084013159871944,-0.7299458928643022,-0.3964549800064736,-0.5486676643296972,0.33870245158704015
19,1979,26483.0,18507.0,0.0,0.0,217725.0,0.0,0.0,0.0,15740.25,4959.0,43.97,5.66,25.1,82.51,-0.8295335504317315,0.0,-0.41856123112318233,-0.41960710509226656,-0.5243569299765349,0.3956057695558215,0.41452733033063155,0.3555376692855965,-0.14508432598412588,1.4468784170174116
20,1980,26474.0,19276.0,0.0,0.0,235746.0,0.0,0.0,0.0,16034.075,4779.2,36.27,-6.82,37.42,109.51,-0.7887074212829045,0.0,-0.41856123112318233,-0.41960710509226656,-0.5085582874906441,0.3463608439990989,-1.170444579489689,-1.0225633972584616,0.34478234676636055,2.5440823431860964
21,1981,25891.0,17444.0,0.0,0.0,261840.0,0.0,0.0,0.0,16395.48,4877.8,40.15,1.78,35.75,94.83,-0.7295921105892975,0.0,-0.41856123112318233,-0.41960710509226656,-0.48912594379077756,0.37336612575601136,-0.371783409346463,-0.07291041871047284,0.2783799649893059,1.947528504809937
22,1982,25563.0,14438.0,0.0,0.0,282227.0,0.0,0.0,0.0,16242.171,4837.2,37.32,-4.82,31.83,79.5,-0.6834058670424835,0.0,-0.41856123112318233,-0.41960710509226656,-0.49736919770337656,0.3622463038561062,-0.9543120463323729,-0.8017138673635805,0.12251329638687834,1.3245604978408285
