Unnamed: 0,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price,GDP_scaled,CLPRB_scaled,EMFDB_scaled,ENPRP_scaled,NGMPB_scaled,PAPRB_scaled,PCP_scaled,ZNDX_scaled,OP_scaled,OP2_scaled
0,1960,6239.0,0.0,0.0,0.0,5367.899999999907,318818.42136,0.0,0.0,93.78358,42508.2,51.03,-2.77,2.91,23.72,-1.2193245518065332,-1.9976526880215384,0.0,0.0,-1.1544338772288667,-0.6884938733338801,-0.685851044370813,-0.4275811818675341,-1.0274010036085814,-0.9421815392587725
1,1961,6747.0,0.0,0.0,0.0,6072.600000000093,316466.0604,0.0,0.0,92.13826,40199.8,69.83,16.53,2.85,22.96,-1.2087293527173708,-2.021664305410062,0.0,0.0,-1.1544407142068196,-0.7524398809828637,1.8006904423151275,1.7406293639572443,-1.0297867179239248,-0.9730657979212983
2,1962,7540.0,0.0,0.0,0.0,6777.3000000000475,315608.4288,0.0,0.0,210.60173,43343.4,50.1,-9.24,2.85,22.69,-1.198134153628212,-2.030418540916295,0.0,0.0,-1.1539484500073858,-0.6653576293603783,-0.8088554902547451,-1.1544372560378096,-1.0297867179239248,-0.9840378371829851
3,1963,6384.0,0.0,0.0,0.0,7343.0,302841.96984000003,0.0,0.0,291.2227,53215.0,48.81,-4.84,2.91,22.9,-1.189628826361663,-2.16073158945193,0.0,0.0,-1.1536134368826259,-0.39190007906246294,-0.9794745603518122,-0.660130188595891,-1.0274010036085814,-0.97550402886834
4,1964,8760.0,0.0,0.0,0.0,8220.0,353711.7756,0.0,0.0,273.12412,49288.4,66.5,10.19,3.0,23.3,-1.1764430883154122,-1.6414803634250987,0.0,0.0,-1.153688643889432,-0.5006725594101061,1.3602551683436288,1.028377816779571,-1.0238224321355667,-0.959249155888063
5,1965,7103.0,0.0,0.0,0.0,8994.0,363439.76832,0.0,0.0,334.00118,46771.2,48.78,-7.82,3.01,23.0,-1.1648059603247645,-1.5421823206829737,0.0,0.0,-1.1534356747909853,-0.5704026280524654,-0.983442445702907,-0.9949108842724631,-1.0234248130830095,-0.9714403106232706
6,1966,6926.0,0.0,0.0,0.0,9847.0,348418.96344,0.0,0.0,414.62215,46574.0,55.82,2.07,3.1,23.01,-1.1519810634565184,-1.6955065025492775,0.0,0.0,-1.1531006616662252,-0.5758653523239865,-0.05231201664604409,0.11615659231857613,-1.0198462416099945,-0.9710339387987637
7,1967,9139.0,0.0,0.0,0.0,10053.0,379465.22736,0.0,0.0,408.04085,42618.4,55.8,6.41,3.12,22.53,-1.1488838433453123,-1.3786031772236533,0.0,0.0,-1.1531280096611451,-0.6854411744762652,-0.054957273546774224,0.603723108840832,-1.01905100350488,-0.9905397863750959
8,1968,7382.0,0.0,0.0,0.0,10977.0,402841.8144,0.0,0.0,378.42498,44283.0,45.22,-8.84,3.18,21.99,-1.1349914579921359,-1.1399877294251965,0.0,0.0,-1.1532510757213918,-0.639329354890189,-1.4542981740327983,-1.109500249906726,-1.016665289189537,-1.0124838648984698
9,1969,7515.0,0.0,0.0,0.0,11866.0,427737.63456,0.0,0.0,296.15868,44665.8,52.57,-1.4,3.32,21.81,-1.121625299356883,-0.8858647787299841,0.0,0.0,-1.153592925865659,-0.6287252430690007,-0.4821662630146243,-0.2736719358685731,-1.0110986224537357,-1.0197985577395943
10,1970,7632.0,0.0,0.0,0.0,12475.0,503797.3056,0.0,0.0,1031.6194,42125.4,53.89,1.09,3.39,21.04,-1.1124689544650166,-0.10948914983437423,0.0,0.0,-1.1505367855842226,-0.6990979851550683,-0.30757930756646246,0.006060927297421613,-1.0083152890858353,-1.0510891882266271
11,1971,9936.0,0.0,0.0,0.0,13624.0,439719.9732,0.0,0.0,688.07483,45425.6,60.07,6.49,3.6,21.42,-1.0951936830680473,-0.7635556026571897,0.0,0.0,-1.151964353869373,-0.6076776877875514,0.5098050747590224,0.6127105100670488,-0.9999652889821338,-1.035647058895364
12,1972,10233.0,0.0,0.0,0.0,15356.0,510021.26063999993,0.0,0.0,4195.05741,57617.2,55.96,1.66,3.6,20.74,-1.0691529780553832,-0.04595841216057202,0.0,0.0,-1.1373914060047565,-0.269952793118798,-0.03379521834093594,0.07009616103421556,-0.9999652889821338,-1.0632803429618347
13,1973,11803.0,314.0,0.0,0.0,17428.0,453403.4016,0.0,0.0,11941.94833,67726.6,67.17,11.97,4.75,25.56,-1.038000356354321,-0.6238826303153674,0.0,0.0,-1.1051999037903288,0.010092159977128557,1.4488712745180747,1.2283474940628927,-0.9542390979380544,-0.8674091235494992
14,1974,10369.0,6289.0,0.0,0.0,19454.0,463397.29968,0.0,0.0,29486.84295,77273.4,60.4,8.14,9.35,45.6,-1.0075393469111007,-0.5218703707185812,0.0,0.0,-1.032293686335594,0.2745522820631264,0.5534518136210625,0.7980756603577682,-0.7713343337617363,-0.05303998723763094
15,1975,12213.0,2722.0,0.0,0.0,21346.0,534692.772,0.0,0.0,40035.4957,78166.6,74.77,22.3,12.21,54.61,-0.9790930340450729,0.20587491667215313,0.0,0.0,-0.9884597170868241,0.2992952096458993,2.4540688967953694,2.3888456773981237,-0.6576152847303735,0.3131010266431041
16,1976,9458.0,4214.0,0.0,0.0,24324.0,508453.46468999994,0.0,0.0,43743.61775,85294.8,55.98,4.9,13.1,55.46,-0.9343186578743377,-0.06196161793332787,0.0,0.0,-0.973050952407336,0.4967566252252988,-0.031149961440206743,0.4340859106959919,-0.6222271890527815,0.34764263172619236
17,1977,10354.0,19522.0,0.0,0.0,26725.0,505587.89700000006,0.0,0.0,60495.76621,105861.6,57.87,0.15,14.4,57.2,-0.8982195050247959,-0.09121176965034739,0.0,0.0,-0.9034389196815013,1.0664866330727771,0.21882681567875228,-0.09954103711062459,-0.5705367122203439,0.4183513291903966
18,1978,7893.0,22830.0,0.0,0.0,30546.0,492161.72693999996,0.0,0.0,91430.99527,115008.2,49.5,-5.06,14.95,55.24,-0.8407705824766497,-0.22825878920043316,0.0,0.0,-0.774890382588014,1.3198606382548055,-0.8882131972766371,-0.6848455419679871,-0.5486676643296972,0.33870245158704015
19,1979,11867.0,22090.0,0.0,0.0,33712.0,579943.31664,0.0,0.0,96794.68236,111133.8,67.92,15.02,25.1,82.51,-0.7931696170782119,0.6677677906798927,0.0,0.0,-0.7526020676216233,1.2125341731555064,1.5480684082954395,1.5709921658124042,-0.14508432598412588,1.4468784170174116
20,1980,9408.0,23497.0,0.0,0.0,36142.0,633365.46117,0.0,0.0,75631.3348,128487.4,58.48,0.22,37.42,109.51,-0.7566344478052479,1.213071898485181,0.0,0.0,-0.8405444379064038,1.693253909049374,0.2995071511510088,-0.09167706103768498,0.34478234676636055,2.5440823431860964
21,1981,6038.0,23643.0,0.0,0.0,40257.0,592488.95728,0.0,0.0,90342.56753,119944.0,45.8,-9.76,35.75,94.83,-0.6947652208265456,0.7958268462687073,0.0,0.0,-0.7794132452905206,1.4565894134037634,-1.3775857239116365,-1.212855364008218,0.2783799649893059,1.947528504809937
22,1982,10731.0,27701.0,0.0,0.0,41778.0,645392.32692,0.0,0.0,87324.64921,116081.2,61.13,5.39,31.83,79.5,-0.6718969111705052,1.3358355830058355,0.0,0.0,-0.7919539310036017,1.3495842850263182,0.650003690497698,0.489133743206569,0.12251329638687834,1.3245604978408285
23,1983,11165.0,25145.0,0.0,0.0,45679.0,577138.5876,0.0,0.0,102198.96354,108726.8,70.36,14.68,29.08,70.34,-0.613245184695677,0.6391386467125645,0.0,0.0,-0.7301450675980112,1.145856803370762,1.8707897501844655,1.532795710600983,0.013168056933644765,0.9523239065924898
24,1984,10798.0,24211.0,0.0,0.0,50010.0,657109.1012800001,0.0,0.0,113715.13913,114863.2,50.52,-3.21,28.75,66.67,-0.5481283871149335,1.4554340237825387,0.0,0.0,-0.6822906449869822,1.3158439292316282,-0.7533050953394207,-0.47701188861172594,4.6628199256804146e-05,0.80318544699845
25,1985,6886.0,14313.0,0.0,0.0,53824.0,676254.31104,0.0,0.0,120283.59475,125169.8,51.31,-1.04,26.92,60.27,-0.49078470991037193,1.6508578806638197,0.0,0.0,-0.6549960237227654,1.6013516065990758,-0.6488174477605967,-0.233228630350598,-0.07271765841871311,0.543107479314021
26,1986,5251.0,11561.0,0.0,0.0,56134.0,634516.4114,0.0,0.0,119010.49261,122507.6,47.77,-10.23,14.44,31.72,-0.45605374652743086,1.2248201705513833,0.0,0.0,-0.660286284135907,1.5276048289335395,-1.1170279191897579,-1.2656563462122412,-0.568946236010115,-0.6170840796532363
27,1987,7472.0,11248.0,0.0,0.0,60752.0,627489.706,0.0,0.0,129278.90144000002,119520.6,48.13,-8.23,17.75,37.62,-0.38662188985971585,1.1530953951297256,0.0,0.0,-0.6176168430655279,1.4448606230560856,-1.0694132949766229,-1.0409713155568237,-0.43733432961367746,-0.37732470319415345
28,1988,5383.0,12981.0,0.0,0.0,66008.0,649790.70768,0.0,0.0,141541.89839000002,120622.6,51.12,-3.33,14.87,30.33,-0.30759767187671233,1.3807318543408964,0.0,0.0,-0.5666590720644815,1.4753876116322335,-0.6739473883175298,-0.4904929904510509,-0.5518486167501548,-0.6735697632596982
29,1989,13153.0,11524.0,0.0,0.0,68394.0,680322.32664,0.0,0.0,140746.57534,114915.4,65.19,13.13,18.33,35.6,-0.27172404476342343,1.692381964670786,0.0,0.0,-0.5699639648259328,1.317289944479972,1.1869908413458314,1.3586648118430347,-0.4142724245653592,-0.45941181174455115
30,1990,10367.0,12052.0,0.0,0.0,71610.0,707761.5605,0.0,0.0,147736.62823,107520.4,56.87,-3.32,23.19,42.62,-0.2233713269108094,1.9724666948988177,0.0,0.0,-0.5409174343647292,1.112437784297926,0.08656397064226608,-0.4893695652977738,-0.22102956502255355,-0.17413879094069332
31,1991,10758.0,15875.0,0.0,0.0,76043.0,662160.58326,0.0,0.0,184047.15507,108094.6,63.25,6.5,20.2,35.73,-0.15672095432354635,1.5069967960829183,0.0,0.0,-0.39003233513618635,1.1283439520297087,0.9304009219750485,0.6138339352203258,-0.3399176617371603,-0.45412897802596136
32,1992,10260.0,19397.0,0.0,0.0,81260.0,623931.97936,0.0,0.0,374146.2047,110345.0,59.79,8.39,19.25,33.04,-0.07828310325480028,1.116780062446837,0.0,0.0,0.3999070147681689,1.1906832760694215,0.47277147814880605,0.8261612891896953,-0.37769147173009554,-0.5634429988183228
33,1993,9034.0,17823.0,0.0,0.0,84563.0,600868.7078399999,0.0,0.0,408988.70066,108326.6,50.29,-5.16,16.75,27.94,-0.028622336131919654,0.8813627685525003,0.0,0.0,0.5446918448936109,1.1347706864667926,-0.783725549697813,-0.6960797935007579,-0.4770962348693988,-0.770692629316852
34,1994,11429.0,20480.0,0.0,0.0,90098.0,568576.60194,0.0,0.0,540146.5298100001,106401.0,60.33,7.83,15.66,25.44,0.05459666054538713,0.5517425679432801,0.0,0.0,1.0897063018057993,1.081428790638997,0.5441934144685086,0.7632494806061785,-0.520436711598135,-0.8722855854435821
35,1995,9502.0,20752.0,0.0,0.0,95819.0,607149.8048,0.0,0.0,543449.8818699999,108639.8,59.57,2.95,16.75,26.48,0.14061217635222942,0.9454767797728463,0.0,0.0,1.1034330815233222,1.1434467779568556,0.44367365224077926,0.21501800580695984,-0.4770962348693988,-0.8300229156948624
36,1996,11082.0,29708.0,0.0,0.0,100146.0,607031.28937,0.0,0.0,557089.59002,97834.4,58.33,3.71,20.46,31.4,0.2056688337366389,0.9442670389175155,0.0,0.0,1.1601116509841758,0.8441216215496776,0.27966772439553605,0.30039831745601847,-0.3295795663706727,-0.6300879780374578
37,1997,11521.0,29573.0,0.0,0.0,104805.0,600683.2829999999,0.0,0.0,614458.90312,86025.6,62.96,10.49,18.64,27.98,0.27571712741677845,0.8794700529411988,0.0,0.0,1.3985046255039266,0.5170008387021128,0.8920446969144676,1.0620805713778836,-0.40194623393608553,-0.7690671420188244
38,1998,10565.0,28663.0,0.0,0.0,109414.0,568307.87604,0.0,0.0,591345.08534,71908.4,59.26,-1.49,11.91,17.6,0.34501366864274174,0.5489995605549982,0.0,0.0,1.3024572532183814,0.12593404820556361,0.4026721702794682,-0.28378276224806687,-0.6695438563070899,-1.1908810958570075
39,1999,7760.0,30892.0,0.0,0.0,115015.0,477573.57872,0.0,0.0,593029.86876,64513.4,49.01,-7.11,16.56,23.89,0.42922497855956115,-0.3771666479100578,0.0,0.0,1.3094582178319065,-0.07891811197648212,-0.9530219913445156,-0.91514769838979,-0.4846509968679859,-0.9352732182421547
40,2000,5818.0,31369.0,0.0,0.0,119020.0,472698.857,0.0,0.0,582742.89466,60650.6,42.5,-17.06,27.39,38.29,0.48944035013907583,-0.4269251479049595,0.0,0.0,1.266711630466777,-0.18592324035392738,-1.8140531125320407,-2.0329557259004916,-0.05402956294852414,-0.3500977909521897
41,2001,8356.0,30357.0,0.0,0.0,122822.0,469961.62902,0.0,0.0,561077.55318,54137.2,59.03,6.2,23.0,31.3,0.546603606754635,-0.45486527787588155,0.0,0.0,1.1766832700016534,-0.36635380967505493,0.3722517159210768,0.5801311806220132,-0.22858432702114068,-0.6341516962825269
42,2002,8825.0,31857.0,0.0,0.0,127873.0,460200.77838000003,0.0,0.0,543370.10022,50070.02611,57.14,1.19,22.81,30.52,0.6225456396755161,-0.554498716340278,0.0,0.0,1.1031015561166573,-0.4790203894184646,0.12227493880211776,0.017295178830192468,-0.23613908901972777,-0.6658486985940667
43,2003,12665.0,31677.0,0.0,0.0,134388.0,486363.09128,0.0,0.0,520744.6073,45884.55407,63.72,12.14,27.69,36.26,0.7204989844546766,-0.2874480986690662,0.0,0.0,1.009083373473045,-0.5949639984482894,0.9925644591421969,1.247445721668603,-0.04210099137180772,-0.4325912713270946
44,2004,10626.0,31636.0,0.0,0.0,146989.0,531179.44533,0.0,0.0,473658.30189,43283.50341000001,59.88,7.8,37.66,47.98,0.9099556379561659,0.17001279466136415,0.0,0.0,0.8134205042616073,-0.6670168512466578,0.4846751342020903,0.7598792051463471,0.35432520402773343,0.043676506995015886
45,2005,10145.0,31694.0,0.0,0.0,156750.0,518423.32962,0.0,0.0,424501.32211,45604.47782,57.08,3.99,50.04,61.65,1.0567127520604462,0.039805324379141305,0.0,0.0,0.6091531356121919,-0.60272251431417,0.11433916809992829,0.3318542217477769,0.8465775910935632,0.5991867910959758
46,2006,7252.0,31911.0,0.0,0.0,164468.0,443032.27144,0.0,0.0,419773.80713,43679.80583000001,47.54,-9.99,58.3,69.64,1.1727532608870865,-0.7297454691921449,0.0,0.0,0.5895083761184811,-0.6560387029272023,-1.1474483735481502,-1.238694142533591,1.175010928505821,0.9238778788770052
47,2007,4136.0,34325.0,0.0,0.0,169923.0,469035.57200000004,0.0,0.0,402116.29956,41691.66935,37.87,-21.77,64.2,74.44,1.2547694536377112,-0.46431796274113096,0.0,0.0,0.5161342057692582,-0.7111129493997828,-2.4264300850509724,-2.5620889730939997,1.409606169514577,1.1189363546403268
48,2008,6136.0,38993.0,0.0,0.0,172646.0,506837.092,0.0,0.0,432133.0245600001,43996.46462,53.07,-1.09,91.48,102.0,1.295709892292148,-0.07846066856777542,0.0,0.0,0.6408659825924914,-0.6472667979681584,-0.4160348404963812,-0.23884575611698344,2.494310944890654,2.238897102981399
49,2009,12535.0,39716.0,0.0,0.0,168315.0,459528.87,0.0,0.0,451824.05023,42038.4,73.78,18.52,53.48,59.93,1.2305930947114043,-0.5613571905349458,0.0,0.0,0.7226902528715099,-0.7015080105689747,2.3231286802092486,1.9641909694593844,0.9833585451732444,0.5292908372807856
50,2010,8704.0,37941.0,0.0,0.0,174710.0,478572.1208417503,0.0,0.0,469236.9297555382,38790.23597204976,47.2,-10.72,71.21,78.65,1.3267422336005419,-0.36697407466917503,0.0,0.0,0.7950478935811233,-0.7914868364988221,-1.192417740860555,-1.3207041787228184,1.6883371253571828,1.2900188927577405
51,2011,8884.0,39356.0,0.0,0.0,180665.0,492601.19791878853,0.0,0.0,486460.305016079,35492.99811214104,50.7,-8.42,87.04,93.21,1.4162759508929288,-0.22377290919499762,0.0,0.0,0.8666180665143984,-0.8828250783157698,-0.7294977832328532,-1.0623163934690882,2.3177680855552514,1.8816962692398158
52,2012,7435.0,40841.0,0.0,0.0,185878.0,502914.58220384206,0.0,0.0,503508.0424429164,32148.69389130379,53.38,-3.32,86.46,90.72,1.4946536617653408,-0.11849950870737792,0.0,0.0,0.9374583923682469,-0.9754671261784399,-0.3750333585350702,-0.4893695652977738,2.2947061805069326,1.780509684937593
53,2013,12899.0,40816.0,0.0,0.0,190095.0,510474.7233353532,0.0,0.0,520391.3529616064,28761.08861841238,64.7,12.8,91.17,94.25,1.5580564637505627,-0.04132971234539092,0.0,0.0,1.0076154571264635,-1.069308675603172,1.122182047277954,1.3215917817848908,2.48198475426138,1.9239589389885359
54,2014,9467.0,41244.0,0.0,0.0,194421.0,515995.1232392803,0.0,0.0,537120.5132539078,25333.00627512252,56.03,1.06,85.6,87.05,1.6230980860858886,0.015019518312110961,0.0,0.0,1.0771319646075235,-1.164271498227223,-0.024536819188381867,0.0026906518375903483,2.2605109419870124,1.631371225343553
55,2015,10024.621333270215,33145.096333043446,0.0,0.0,176265.37085321173,520004.79580465175,0.0,0.0,553705.8000015803,21866.32951587136,61.36,1.96,41.85,42.53,1.3501273107216634,0.055948068449654685,0.0,0.0,1.1460506186299062,-1.260303441808764,0.6804241448560895,0.10379891563252819,0.5209275870492058,-0.17779613736125546
56,2016,6688.5537469649225,34603.819415822494,0.0,0.0,180921.2923921272,522894.2036638456,0.0,0.0,570156.5556425867,18362.940995095934,46.05,-15.47,46.12346273712689,45.34334281602651,1.420129319588295,0.085441567608201,0.0,0.0,1.2144102408467718,-1.3573523541059684,-1.344520012652515,-1.8543311265294349,0.6908486075167007,-0.06346981205004268
57,2017,9064.559720235366,35229.75568945729,0.0,0.0,184530.6862277361,524954.5267305706,0.0,0.0,586482.1226148894,14824.723367233528,54.60967942410753,-2.4499071829428374,50.27031775246161,47.86557419563582,1.4743967330684449,0.10647222149855923,0.0,0.0,1.2822496529112795,-1.4553660828770043,-0.21239245941978024,-0.3916211496610003,0.8557354637456523,0.03902656470600175
58,2018,9488.811518670203,35924.439562067426,0.0,0.0,188188.1124368934,526399.8896741954,0.0,0.0,602690.909112656,11254.500613939717,54.92243055217095,0.253241230566573,53.63968414130846,49.564251832694644,1.529386315642493,0.12122569793351527,0.0,0.0,1.3496037943112773,-1.5542663997591313,-0.17102710543374214,-0.08794265758324786,0.9897078908707926,0.10805603776807149
59,2019,9751.186276577235,36936.82520900594,0.0,0.0,191843.29071261734,527389.5893940774,0.0,0.0,618789.4548424599,7654.155389651713,56.27168673018612,1.2120533417413242,56.231561903667796,51.26292946975343,1.584342100427034,0.13132801275995062,0.0,0.0,1.4164998402039755,-1.6540011525105185,0.007429355353599639,0.019772706712794387,1.0927658888921357,0.1770855108301398
60,2020,9397.506091398409,37983.870831414024,0.0,0.0,195498.6066169189,528042.1724199707,0.0,0.0,634786.1679984676,4025.570348806621,54.852654032807216,-0.9963637758580716,58.8234396660269,52.96160710681224,1.6392999544639948,0.13798922428252047,0.0,0.0,1.4829727300772186,-1.7545181888893386,-0.18025594640153322,-0.22832642717109006,1.1958238869134692,0.24611498389220895
