Unnamed: 0,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price,GDP_scaled,CLPRB_scaled,EMFDB_scaled,ENPRP_scaled,NGMPB_scaled,PAPRB_scaled,PCP_scaled,ZNDX_scaled,OP_scaled,OP2_scaled
0,1960,185.0,254.0,0.0,0.0,28962.900000000373,1020689.4,0.0,0.0,21184.67195,448577.8,34.62,-2.61,2.91,23.72,-1.2325085100568014,-0.14865873750409234,-0.8848083008901148,-0.8373836557386931,3.0536377946250726,2.2697207138939586,-0.8688479129597553,-0.5927409247234148,-1.0274010036085814,-0.9421815392587725
1,1961,197.0,528.0,0.0,0.0,32419.200000001118,1004461.2,0.0,0.0,18104.84994,445544.4,43.01,12.17,2.85,22.96,-1.2186637624521899,-0.20791795134336144,-0.8848083008901148,-0.8373836557386931,2.5492546905286124,2.2479284475866623,0.6716771861489915,0.9685877456142948,-1.0297867179239248,-0.9730657979212983
2,1962,189.0,1193.0,0.0,0.0,35875.50000000093,1076411.4,0.0,0.0,19339.684230000006,457016.8,33.41,-4.18,2.85,22.69,-1.204819014847582,0.05481681206713124,-0.8848083008901148,-0.8373836557386931,2.7514837642259433,2.330347382110243,-1.0910213777895033,-0.7585924817213988,-1.0297867179239248,-0.9840378371829851
3,1963,177.0,934.0,0.0,0.0,39514.0,1148539.2,0.0,0.0,17176.90828,433816.8,27.82,-18.37,2.91,22.9,-1.1902444367845215,0.31820010312566,-0.8848083008901148,-0.8373836557386931,2.3972854879670584,2.1636761292819697,-2.1174260624161882,-2.2575947707668726,-1.0274010036085814,-0.97550402886834
4,1964,178.0,983.0,0.0,0.0,42478.0,1221510.6,0.0,0.0,14285.943269999998,406974.4,32.11,-15.91,3.0,23.3,-1.1783716734537748,0.5846639005123591,-0.8848083008901148,-0.8373836557386931,1.9238315348348596,1.970837489759657,-1.3297201416561737,-1.9977254521585663,-1.0238224321355667,-0.959249155888063
5,1965,175.0,965.0,0.0,0.0,45978.0,1298322.6,0.0,0.0,13430.63893,369506.4,41.81,8.82,3.01,23.0,-1.164351878697495,0.8651521082878312,-0.8848083008901148,-0.8373836557386931,1.783758161582886,1.7016634164419948,0.45133986565668044,0.6147006653956665,-1.0234248130830095,-0.9714403106232706
6,1966,173.0,1407.0,0.0,0.0,50435.0,1411276.2,0.0,0.0,13129.19409,357633.8,34.91,-3.89,3.1,23.01,-1.1464986714892835,1.2776156924385829,-0.8848083008901148,-0.8373836557386931,1.7343904761713966,1.6163694028071254,-0.8155997271741134,-0.727957480747249,-1.0198462416099945,-0.9710339387987637
7,1967,180.0,807.0,0.0,0.0,52817.0,1445952.6,0.0,0.0,9341.15828,343023.6,40.55,10.11,3.12,22.53,-1.136957199743724,1.404240715717568,-0.8848083008901148,-0.8373836557386931,1.1140230477704451,1.5114081813385198,0.21998567913975212,0.7509736007634368,-1.01905100350488,-0.9905397863750959
8,1968,166.0,919.0,0.0,0.0,56331.0,1386190.2,0.0,0.0,7953.785629999998,327067.8,35.7,-1.45,3.18,21.99,-1.122881325808419,1.1860111621535299,-0.8848083008901148,-0.8373836557386931,0.8868127344882394,1.3967800272058746,-0.6705443245166737,-0.47020092082681514,-1.016665289189537,-1.0124838648984698
9,1969,171.0,825.0,0.0,0.0,60840.0,1436828.4,0.0,0.0,6900.544609999999,294199.2,40.71,10.25,3.32,21.81,-1.1048198245066858,1.3709226077997296,-0.8848083008901148,-0.8373836557386931,0.7143232291517536,1.1606485297614177,0.2493639885387277,0.7657629115785437,-1.0110986224537357,-1.0197985577395943
