Unnamed: 0,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price,GDP_scaled,CLPRB_scaled,EMFDB_scaled,ENPRP_scaled,NGMPB_scaled,PAPRB_scaled,PCP_scaled,ZNDX_scaled,OP_scaled,OP2_scaled
0,1960,970.0,0.0,0.0,0.0,4480.5,78754.98551,0.0,0.0,110972.67772,275320.2,15.99,-3.69,2.91,23.72,-1.0983401941008686,-1.4372001566455532,-0.48226294009000953,-0.4781507646023545,-0.7641732671173525,2.5520544584149207,-0.9142481639805567,-0.3434456261546186,-1.0274010036085814,-0.9421815392587725
1,1961,836.0,0.0,0.0,0.0,4933.399999999907,80305.19454,0.0,0.0,111735.199,271202.2,19.61,6.58,2.85,22.96,-1.0939045761367834,-1.4312807717267177,-0.48226294009000953,-0.4781507646023545,-0.7633539957738167,2.4592265476855943,0.663029701175198,0.5662211108948481,-1.0297867179239248,-0.9730657979212983
2,1962,1016.0,0.0,0.0,0.0,5386.29999999993,73776.84947,0.0,0.0,105209.33933,246366.6,15.18,-2.86,2.85,22.69,-1.0894689581726968,-1.456208885680687,-0.48226294009000953,-0.4781507646023545,-0.7703655375626134,1.899382725512388,-1.2671749791120934,-0.26992825597437936,-1.0297867179239248,-0.9840378371829851
3,1963,1034.0,0.0,0.0,0.0,5925.0,80589.03563,0.0,0.0,109217.2256,222041.4,15.31,-19.7,2.91,22.9,-1.0841930310425278,-1.4301969406852408,-0.48226294009000953,-0.4781507646023545,-0.7660593674198451,1.3510443345281689,-1.2105324038440688,-1.7615336943300774,-1.0274010036085814,-0.97550402886834
4,1964,1056.0,0.0,0.0,0.0,6228.0,95086.76515,0.0,0.0,118110.20758,201579.0,15.48,-14.92,3.0,23.3,-1.0812255056658042,-1.3748381859513426,-0.48226294009000953,-0.4781507646023545,-0.756504532052111,0.8897811386787831,-1.1364613438781908,-1.3381445022077356,-1.0238224321355667,-0.959249155888063
5,1965,938.0,0.0,0.0,0.0,6631.0,104584.5247,0.0,0.0,130580.22032,194363.8,23.03,24.54,3.01,23.0,-1.0772785989766307,-1.338571531871153,-0.48226294009000953,-0.4781507646023545,-0.7431064481436754,0.7271361795981036,2.1531651428416856,2.1570307114214713,-1.0234248130830095,-0.9714403106232706
6,1966,998.0,0.0,0.0,0.0,7275.0,114016.78245999999,0.0,0.0,141207.98989,194253.6,14.44,-4.68,3.1,23.01,-1.0709713833244523,-1.302554992646689,-0.48226294009000953,-0.4781507646023545,-0.7316877149453018,0.7246520524095728,-1.589601946022386,-0.43113501950213295,-1.0198462416099945,-0.9710339387987637
7,1967,928.0,0.0,0.0,0.0,7666.0,118754.74527,0.0,0.0,120739.76947,196649.0,18.76,0.57,3.12,22.53,-1.0671420023927727,-1.2844633514158819,-0.48226294009000953,-0.4781507646023545,-0.7536792670279917,0.7786491328760682,0.29267440134580897,0.033884490674079365,-1.01905100350488,-0.9905397863750959
8,1968,944.0,0.0,0.0,0.0,8540.0,121352.98294000002,0.0,0.0,125458.51569,185234.6,15.4,-0.83,3.18,21.99,-1.0585822097219595,-1.2745421288054393,-0.48226294009000953,-0.4781507646023545,-0.7486093317266928,0.5213458535587239,-1.171318313273898,-0.09012071203957725,-1.016665289189537,-1.0124838648984698
9,1969,993.0,0.0,0.0,0.0,9480.0,120741.6329,0.0,0.0,122699.80047,164105.2,21.93,19.05,3.32,21.81,-1.0493760253849291,-1.2768765341255435,-0.48226294009000953,-0.4781507646023545,-0.7515733622186967,0.04504715104191192,1.6738818136507099,1.6707531664943467,-1.0110986224537357,-1.0197985577395943
