Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
1960.0,6239.0,0.0,0.0,0.0,,318818.0,0.0,0.0,93.78358,42508.2,51.03,-2.77,2.91,23.72
1961.0,6747.0,0.0,0.0,0.0,,316466.0,0.0,0.0,92.13826,40199.8,69.83,16.53,2.85,22.96
1962.0,7540.0,0.0,0.0,0.0,,315608.0,0.0,0.0,210.60172999999998,43343.4,50.1,-9.24,2.85,22.69
1963.0,6384.0,0.0,0.0,0.0,7343.0,302841.0,0.0,0.0,291.2227,53215.0,48.81,-4.84,2.91,22.9
1964.0,8760.0,0.0,0.0,0.0,8220.0,353711.0,0.0,0.0,273.12412,49288.4,66.5,10.19,3.0,23.3
1965.0,7103.0,0.0,0.0,0.0,8994.0,363439.0,0.0,0.0,334.00118,46771.2,48.78,-7.82,3.01,23.0
1966.0,6926.0,0.0,0.0,0.0,9847.0,348418.0,0.0,0.0,414.62215,46574.0,55.82,2.07,3.1,23.01
1967.0,9139.0,0.0,0.0,0.0,10053.0,379465.0,0.0,0.0,408.04085,42618.4,55.8,6.41,3.12,22.53
1968.0,7382.0,0.0,0.0,0.0,10977.0,402841.0,0.0,0.0,378.42498,44283.0,45.22,-8.84,3.18,21.99
1969.0,7515.0,0.0,0.0,0.0,11866.0,427737.0,0.0,0.0,296.15868,44665.8,52.57,-1.4,3.32,21.81
1970.0,7632.0,0.0,0.0,0.0,12475.0,503797.0,0.0,0.0,1031.6194,42125.4,53.89,1.09,3.39,21.04
1971.0,9936.0,0.0,0.0,0.0,13624.0,439719.0,0.0,0.0,688.07483,45425.6,60.07,6.49,3.6,21.42
1972.0,10233.0,0.0,0.0,0.0,15356.0,510021.0,0.0,0.0,4195.05741,57617.2,55.96,1.66,3.6,20.74
1973.0,11803.0,314.0,0.0,0.0,17428.0,453403.0,0.0,0.0,11941.94833,67726.6,67.17,11.97,4.75,25.56
1974.0,10369.0,6289.0,0.0,0.0,19454.0,463397.0,0.0,0.0,29486.84295,77273.4,60.4,8.14,9.35,45.6
1975.0,12213.0,2722.0,0.0,0.0,21346.0,534692.0,0.0,0.0,40035.4957,78166.6,74.77,22.3,12.21,54.61
1976.0,9458.0,4214.0,0.0,0.0,24324.0,508453.0,0.0,0.0,43743.61775,85294.8,55.98,4.9,13.1,55.46
1977.0,10354.0,19522.0,0.0,0.0,26725.0,505587.0,0.0,0.0,60495.76621,105861.6,57.87,0.15,14.4,57.2
1978.0,7893.0,22830.0,0.0,0.0,30546.0,492161.0,0.0,0.0,91430.99527,115008.2,49.5,-5.06,14.95,55.24
1979.0,11867.0,22090.0,0.0,0.0,33712.0,579943.0,0.0,0.0,96794.68236,111133.8,67.92,15.02,25.1,82.51
1980.0,9408.0,23497.0,0.0,0.0,36142.0,633365.0,0.0,0.0,75631.3348,128487.4,58.48,0.22,37.42,109.51
1981.0,6038.0,23643.0,0.0,0.0,40257.0,592488.0,0.0,0.0,90342.56753,119944.0,45.8,-9.76,35.75,94.83
1982.0,10731.0,27701.0,0.0,0.0,41778.0,645392.0,0.0,0.0,87324.64921,116081.2,61.13,5.39,31.83,79.5
1983.0,11165.0,25145.0,0.0,0.0,45679.0,577138.0,0.0,0.0,102198.96354,108726.8,70.36,14.68,29.08,70.34
1984.0,10798.0,24211.0,0.0,0.0,50010.0,657109.0,0.0,0.0,113715.13913,114863.2,50.52,-3.21,28.75,66.67
1985.0,6886.0,14313.0,0.0,0.0,53824.0,676254.0,0.0,0.0,120283.59475,125169.8,51.31,-1.04,26.92,60.27
1986.0,5251.0,11561.0,0.0,0.0,56134.0,634516.0,0.0,0.0,119010.49260999999,122507.6,47.77,-10.23,14.44,31.72
1987.0,7472.0,11248.0,0.0,0.0,60752.0,627489.0,0.0,0.0,129278.90144000002,119520.6,48.13,-8.23,17.75,37.62
