Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
1960.0,4998.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,50.26,5.07,2.91,23.72
1961.0,4721.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,51.27,5.89,2.85,22.96
1962.0,5491.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,53.01,7.94,2.85,22.69
1963.0,4363.0,0.0,0.0,0.0,12639.0,0.0,0.0,0.0,0.0,0.0,43.59,-4.48,2.91,22.9
1964.0,5989.0,0.0,0.0,0.0,13482.0,0.0,0.0,0.0,0.0,0.0,57.3,10.12,3.0,23.3
1965.0,5385.0,0.0,0.0,0.0,14544.0,0.0,0.0,0.0,0.0,0.0,44.17,-3.89,3.01,23.0
1966.0,4379.0,0.0,0.0,0.0,15966.0,0.0,0.0,0.0,0.0,0.0,47.98,2.35,3.1,23.01
1967.0,5036.0,0.0,0.0,0.0,17155.0,0.0,0.0,0.0,0.0,0.0,47.61,3.16,3.12,22.53
1968.0,4722.0,0.0,0.0,0.0,18962.0,0.0,0.0,0.0,0.0,0.0,41.67,-7.71,3.18,21.99
1969.0,4955.0,0.0,0.0,0.0,20882.0,0.0,0.0,0.0,0.0,0.0,50.43,6.46,3.32,21.81
1970.0,4374.0,0.0,0.0,0.0,22840.0,0.0,0.0,0.0,0.0,0.0,43.81,-7.2,3.39,21.04
1971.0,5917.0,0.0,0.0,0.0,25035.0,0.0,0.0,0.0,0.0,0.0,56.41,10.43,3.6,21.42
1972.0,6438.0,0.0,0.0,0.0,28005.0,0.0,0.0,0.0,0.0,0.0,53.39,9.16,3.6,20.74
1973.0,7113.0,0.0,0.0,0.0,31755.0,0.0,0.0,0.0,0.0,0.0,52.29,3.42,4.75,25.56
1974.0,6890.0,0.0,0.0,0.0,33607.0,0.0,0.0,0.0,0.0,0.0,52.28,6.47,9.35,45.6
1975.0,7055.0,1405.0,0.0,0.0,35998.0,0.0,0.0,0.0,0.0,0.0,57.54,10.84,12.21,54.61
1976.0,5652.0,2511.0,0.0,0.0,40454.0,0.0,0.0,0.0,0.0,0.0,45.95,-1.51,13.1,55.46
1977.0,5287.0,5664.0,0.0,0.0,43822.0,0.0,0.0,0.0,0.0,0.0,48.81,-2.9,14.4,57.2
1978.0,5482.0,9917.0,0.0,0.0,49867.0,0.0,0.0,0.0,0.0,0.0,47.85,-0.42,14.95,55.24
1979.0,7917.0,6809.0,0.0,0.0,54515.0,0.0,0.0,0.0,0.0,0.0,58.73,14.84,25.1,82.51
1980.0,5486.0,5775.0,0.0,0.0,58791.0,0.0,0.0,0.0,0.0,0.0,44.31,-6.95,37.42,109.51
1981.0,2930.0,6246.0,0.0,0.0,65869.0,0.0,0.0,0.0,0.0,0.0,40.76,-8.52,35.75,94.83
1982.0,5408.0,9126.0,0.0,0.0,68971.0,0.0,0.0,0.0,0.0,0.0,52.17,6.13,31.83,79.5
1983.0,6142.0,12363.0,0.0,0.0,77543.0,0.0,0.0,0.0,0.0,0.0,52.87,3.69,29.08,70.34
1984.0,6369.0,20232.0,0.0,0.0,88151.0,0.0,0.0,0.0,0.0,0.0,50.95,3.65,28.75,66.67
1985.0,4094.0,19303.0,0.0,0.0,96535.0,0.0,0.0,0.0,0.0,0.0,47.0,-4.05,26.92,60.27
1986.0,2521.0,20286.0,0.0,0.0,104785.0,0.0,0.0,0.0,0.0,0.0,38.9,-18.63,14.44,31.72
1987.0,5101.0,28600.0,0.0,0.0,113262.0,0.0,0.0,0.0,0.0,0.0,47.99,-4.45,17.75,37.62
1988.0,2893.0,29146.0,0.0,0.0,124303.0,0.0,0.0,0.0,0.0,0.0,39.91,-9.43,14.87,30.33
1989.0,6996.0,29212.0,0.0,0.0,133866.0,0.0,0.0,0.0,0.0,0.0,60.57,17.08,18.33,35.6
1990.0,6819.0,25905.0,0.0,0.0,139658.0,0.0,0.0,0.0,0.0,0.0,48.6,-6.03,23.19,42.62
1991.0,5850.0,30312.0,0.0,0.0,146367.0,0.0,0.0,0.0,0.0,0.0,47.87,-4.64,20.2,35.73
1992.0,5768.0,22754.0,0.0,0.0,159337.0,0.0,0.0,0.0,0.0,0.0,52.6,7.61,19.25,33.04
1993.0,4987.0,23759.0,0.0,0.0,168006.0,0.0,0.0,0.0,0.0,0.0,46.14,-8.86,16.75,27.94
1994.0,7192.0,32346.0,0.0,0.0,181288.0,0.0,0.0,0.0,0.0,0.0,50.11,2.16,15.66,25.44
1995.0,5521.0,35910.0,0.0,0.0,193467.0,0.0,0.0,0.0,0.0,0.0,54.35,6.14,16.75,26.48
1996.0,5952.0,33718.0,0.0,0.0,203815.0,0.0,0.0,0.0,0.0,0.0,56.79,11.65,20.46,31.4
1997.0,5626.0,32453.0,0.0,0.0,221259.0,0.0,0.0,0.0,0.0,0.0,46.1,-2.39,18.64,27.98
1998.0,5738.0,38778.0,0.0,0.0,247372.0,0.0,0.0,0.0,0.0,0.0,53.84,-0.41,11.91,17.6
1999.0,3684.0,37524.0,0.0,0.0,265463.0,0.0,0.0,0.0,0.0,0.0,52.47,1.46,16.56,23.89
2000.0,3138.0,39127.0,0.0,0.0,277141.0,0.0,0.0,0.0,0.0,0.0,44.36,-5.72,27.39,38.29
2001.0,2596.0,37775.0,0.0,0.0,290541.0,0.0,0.0,0.0,0.0,0.0,37.8,-14.76,23.0,31.3
2002.0,3492.0,39627.0,0.0,0.0,300834.0,0.0,0.0,0.0,0.0,0.0,47.53,-8.41,22.81,30.52
2003.0,7201.0,40907.0,0.0,0.0,312441.0,0.0,0.0,0.0,0.0,0.0,63.17,19.42,27.69,36.26
2004.0,5435.0,40091.0,0.0,0.0,332545.0,0.0,0.0,0.0,0.0,0.0,49.15,0.01,37.66,47.98
2005.0,5397.0,39982.0,0.0,0.0,357168.0,0.0,0.0,0.0,0.0,0.0,47.58,-1.19,50.04,61.65
2006.0,3839.0,39963.0,0.0,0.0,386914.0,0.0,0.0,0.0,0.0,0.0,51.16,3.01,58.3,69.64
