,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
40,2000.0,87.0,32291.0,0.0,0.0,497541.0,0.0,0.0,0.0,8975.25309,26830.8,40.29,-21.33,27.39,38.29
41,2001.0,148.0,31583.0,0.0,0.0,529627.0,0.0,0.0,0.0,7911.16967,25670.8,52.21,-5.29,23.0,31.3
42,2002.0,184.0,33704.0,0.0,0.0,562431.0,0.0,0.0,0.0,4923.07784,21204.8,58.49,4.32,22.81,30.52
43,2003.0,263.0,30979.0,0.0,0.0,595304.0,0.0,0.0,0.0,4557.62157,18919.6,58.77,4.74,27.69,36.26
44,2004.0,265.0,31216.0,0.0,0.0,639276.0,0.0,0.0,0.0,4365.46123,16675.0,57.22,0.54,37.66,47.98
45,2005.0,266.0,28759.0,0.0,0.0,700267.0,0.0,0.0,0.0,3628.95488,14993.0,59.48,7.37,50.04,61.65
46,2006.0,203.0,31426.0,0.0,0.0,746170.0,0.0,0.0,0.0,3494.7362,13688.0,41.0,-23.44,58.3,69.64
47,2007.0,154.0,29289.0,0.0,0.0,769817.0,0.0,0.0,0.0,2080.52317,12052.4,43.72,-21.92,64.2,74.44
48,2008.0,206.0,32133.0,0.0,0.0,748320.0,0.0,0.0,0.0,2545.0771,11344.8,53.13,-3.23,91.48,102.0
49,2009.0,208.0,29118.0,9.0,0.0,721755.0,0.0,0.0,0.0,263.425,4036.8,53.76,-1.26,53.48,59.93
50,2010.0,177.0,23936.0,80.0,0.0,735098.0,0.0,0.0,0.0,-1389.9247092767328,-2369.276193454163,48.12,-10.57,71.21,78.65
51,2011.0,182.0,22015.0,126.0,0.0,741455.0,0.0,0.0,0.0,-3068.7070280668268,-8869.687862830004,46.77,-16.64,87.04,93.21
52,2012.0,151.0,17870.0,193.0,0.0,764136.0,0.0,0.0,0.0,-4773.398688413552,-15461.169106798247,55.09,-4.45,86.46,90.72
53,2013.0,254.0,26526.0,208.0,0.0,793089.0,0.0,0.0,0.0,-6503.040085074113,-22140.844044056255,56.87,2.69,91.17,94.25
54,2014.0,211.0,27868.0,240.0,0.0,833369.0,0.0,0.0,0.0,-8256.671612805687,-28903.919539099094,59.13,6.66,85.6,87.05
55,2015.0,,,,,778412.4474327192,0.0,0.0,0.0,-10032.374061122537,-35747.519710623776,52.86,-9.69,41.85,42.53
56,2016.0,,,,,790910.1396196149,0.0,0.0,0.0,-11830.147430024721,-42668.768677327316,53.72,-5.32,46.123462737126886,45.34334281602651
57,2017.0,,,,,807588.4097576663,0.0,0.0,0.0,-13649.032114269357,-49663.83193080593,54.34131617789568,-5.612246711538035,50.27031775246161,47.865574195635816
58,2018.0,,,,,824525.7387621552,0.0,0.0,0.0,-15488.068508613651,-56729.83358975651,52.898090723255876,-7.995970738262372,53.639684141308464,49.56425183269465
59,2019.0,,,,,841479.1195002384,0.0,0.0,0.0,-17346.29700781469,-63863.89777287643,52.29985624938071,-7.778806329192946,56.231561903667796,51.26292946975343
60,2020.0,,,,,858433.5538270138,0.0,0.0,0.0,-19222.758006629738,-71063.14859886246,53.62249253334772,-5.570744810039855,58.8234396660269,52.96160710681224
