Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2015.0,1549.0266979418625,10781.845689412341,2405.4707587086023,8132.756263209152,25555.344450841654,906.9145472057708,315.813733538395,0.0,174.3089805597109,8244.70270479231,1257.9595740381951,11276.735868620233,136.56838434883542,204.1198167593784,17.004759096690453,3724.6901541573156,983.959187771693,1040.826728785236,2012.6976518280117,3855.8003478952132,1051.6387698086965,532.7429832628595,1505.2926199195485,0.0,9478.373312373024,6062.742839642827,546.9011112239909,1945.5001735765961,1356.2232798682862,99.95687732128557,224.86744901700817,1571.7853037374953,28417.257694259424,648.9914215700156,4140.127308560422,30814.719886240062,2736.3231105553914,5.349040494292572,3804.994133995178,5580.536686301213,10955.863068663204,1833.5248783446705,548.4171708354918,1423.7661157319253,1171.0268557956274,57225.52456936946,3009.604546433874,1313.7172878374656,1084.9985731893385
2016.0,1593.81917491183,7855.3712543445345,760.6101774293757,8927.074297361594,33806.325850627385,1072.5590281227915,316.2272606988441,0.0,182.63270185657643,38243.23854631738,1354.88396121281,12062.048250071484,136.19138245649827,123.33354468891548,21.20714677251907,3184.0279535046243,677.4160759492161,1016.1607499244757,1785.8529716979729,3754.7361174640087,1169.7936439216082,673.2510825199925,935.47853597332,0.0,9023.557550415457,4871.711005444183,1016.8291606650978,2109.051561336719,1239.735646769913,118.38587941988482,239.09904926165464,1961.2913232735277,28188.100982570228,632.9730498302841,2273.069309994592,36074.530310480455,2517.4288449515275,5.341850510252595,2182.963451759512,5824.718357461534,8030.3253178593395,1215.5708180811243,689.3582173559694,1286.7760157008647,1113.3278310554538,65829.34913296801,3442.545442139387,1258.2908655219817,996.8819179375013
2017.0,1606.0566937875315,9680.030922753163,-594.0171007924228,10423.851987189782,35007.561251371924,1276.787603201904,435.50466957014976,0.0,183.90560343190046,219636.46444693994,1601.3088712163876,11926.94550020412,138.9204063889835,-7.24386925552335,25.28940585280076,3233.629249081473,31.843339973212153,1190.9575076335614,1965.940229506481,4028.588328248549,1268.1402672964887,764.6200674700076,1300.9414031741094,0.0,10530.485086623628,4523.961822829713,-1555.3057381014573,2324.1804915672346,1523.0695476478763,94.05232496517797,226.46517256791836,1948.4925470241312,30432.108256871776,692.6366355004153,2703.589741059628,34817.51077275095,2954.266109399169,6.300061341293684,2125.6220844708546,6471.687780038839,8595.172434994784,848.7574977959457,743.1566908150294,1334.9019782485461,1290.3043639469724,57584.69876060856,3652.1242201426203,1324.705032871382,1153.7753621725324
2018.0,1627.2476026909494,9870.102977597846,-2416.9033875330542,12739.193938419974,32506.276199118987,1561.729329808123,422.4373856176676,0.0,178.1039559170905,1161609.1599116758,1926.2955600718446,11896.341248379087,143.72725204655148,-190.44999861471115,30.908603053088758,3268.2756161446273,-1050.1824639166562,1187.8229267818087,1988.3937417082611,3964.321464084335,1353.2507461469868,674.8859897108005,1733.0851477186866,0.0,9935.338997470466,4585.353716122699,-4648.372243330674,2561.4592658212296,1449.3321235067313,102.1436978001055,246.21976785551354,2044.235154083231,29752.26348570137,683.7017326036693,2723.9488353088063,36278.308700227884,2910.135568931729,6.412114604902289,1921.906516886023,5726.347108830298,9767.077064163805,837.0085900338863,737.3100474029702,1327.7422458841133,1248.8662149001584,63474.983182668024,3954.774288400774,1335.2922300399744,1066.9871697122699
2019.0,1651.9915523741329,10171.250460816917,-5088.506243505953,14926.958131780144,30185.46272737835,1730.5114176091765,445.9504728297818,0.0,176.92733410604228,5775411.804900443,2388.1014125657016,11865.547761093852,150.81738204859818,-384.2257675347364,36.61239402855959,3241.9226564769624,-2940.9932396674712,1219.7159256441746,1998.3430025138446,3980.295878696899,1504.9720496245827,793.2984032498271,2319.901389644531,0.0,9258.054272966434,4547.915492651677,-11616.254213122627,2842.9080661547396,1479.5679748098567,109.06617645395401,247.73369014516186,1989.1041570344914,30229.014266601553,688.1180937619916,2582.4260721625847,36954.21378530317,2904.1396686365524,6.493581222388428,1952.6011726105294,5301.820012527562,10276.527559040103,449.35989108567173,740.1411620833399,1340.3121531004085,1276.4283850312286,58981.17308862327,4719.07940212282,1349.6927455908567,983.6649477677264
2020.0,1676.0078952623967,9930.688078117899,-8668.339185547396,18307.217395035717,27663.99860327091,2052.2357748850945,479.8242769774629,0.0,182.0022444816047,27503177.333011337,3139.8388292414306,11642.973958047643,158.91879365862582,-649.8769679958032,44.192642134786965,3304.778626250969,-6073.4837725123225,1260.2358541953859,1967.7231210126038,4120.727967684263,1591.0518257139465,977.914133852074,3221.013400640228,0.0,10290.895001498982,4620.445921704146,-21796.19162837734,3187.192312940968,1578.4080643237835,111.58375896250642,251.43168726410167,1968.2881237957533,30987.103138552593,708.8901602107977,3005.449515071481,36327.751574182206,2985.4229298159926,6.462859927041663,1950.1317776802312,4872.717660375594,11433.469235460696,428.8085802921314,711.2299921518797,1346.528751248848,1325.5587411457473,62526.27894927093,5629.726609780569,1353.873008687091,959.3128131597649
