,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
20,1980.0,558.0,0.0,0.0,0.0,52420.0,108670.0,0.0,0.0,0.0,754.0,28.84,-17.86,37.42,109.51
21,1981.0,669.0,0.0,0.0,0.0,57763.0,98846.0,0.0,0.0,0.0,1310.8,44.21,4.22,35.75,94.83
22,1982.0,1656.0,0.0,0.0,0.0,60699.0,109485.0,0.0,0.0,0.0,1171.6,50.81,18.26,31.83,79.5
23,1983.0,1716.0,0.0,0.0,0.0,65538.0,101739.0,0.0,0.0,0.0,1560.2,41.18,-0.02,29.08,70.34
24,1984.0,1587.0,920.0,0.0,0.0,74539.0,137915.0,0.0,0.0,4.0680000000000005,1653.0,46.3,10.13,28.75,66.67
25,1985.0,2993.0,8030.0,0.0,0.0,77912.0,113903.0,0.0,0.0,4.0680000000000005,1409.4,51.76,16.8,26.92,60.27
26,1986.0,1996.0,7170.0,0.0,0.0,83330.0,96699.0,0.0,0.0,4.044,638.0,42.43,3.32,14.44,31.72
27,1987.0,1447.0,6284.0,0.0,0.0,88912.0,88550.0,0.0,0.0,4.044,632.2,40.29,-1.08,17.75,37.62
28,1988.0,1511.0,8935.0,0.0,0.0,95760.0,88034.0,0.0,0.0,4.024,910.6,34.21,-9.15,14.87,30.33
29,1989.0,1094.0,8344.0,0.0,0.0,101412.0,70848.0,0.0,0.0,4.032,771.4,33.32,-3.93,18.33,35.6
30,1990.0,2192.0,7998.0,0.0,0.0,103566.0,55957.0,0.0,0.0,7.077000000000001,846.8,50.45,12.66,23.19,42.62
31,1991.0,1119.0,9979.0,0.0,0.0,109162.0,48499.0,0.0,0.0,15.12996,864.2,39.12,-4.0,20.2,35.73
32,1992.0,1481.0,8084.0,0.0,0.0,115288.0,61053.0,0.0,0.0,27.04598,829.4,41.75,6.21,19.25,33.04
33,1993.0,3184.0,8381.0,0.0,0.0,118906.0,14137.0,0.0,0.0,13.63432,783.0,56.61,24.51,16.75,27.94
34,1994.0,1916.0,10006.0,0.0,0.0,130567.0,19037.0,0.0,0.0,8.12647,713.4,42.08,2.65,15.66,25.44
35,1995.0,1919.0,8242.0,0.0,0.0,140060.0,12531.0,0.0,0.0,16.59435,696.0,42.05,3.23,16.75,26.48
36,1996.0,1314.0,8890.0,0.0,0.0,148257.0,15710.0,0.0,0.0,24.96462,667.0,43.68,8.5,20.46,31.4
37,1997.0,1593.0,8955.0,0.0,0.0,158308.0,8754.0,0.0,0.0,4.95506,661.2,39.81,2.44,18.64,27.98
38,1998.0,2347.0,8517.0,0.0,0.0,170692.0,8253.0,0.0,0.0,0.0,539.4,49.87,13.07,11.91,17.6
39,1999.0,1853.0,8587.0,0.0,0.0,178605.0,8621.0,0.0,0.0,0.0,533.6,36.85,-7.35,16.56,23.89
40,2000.0,600.0,9992.0,0.0,0.0,188736.0,9475.0,1394.29252,231.00298999999998,0.0,545.2,35.7,-8.41,27.39,38.29
41,2001.0,1104.0,8384.0,0.0,0.0,192227.0,8022.0,3501.32276,580.8451299999998,0.0,527.8,43.61,6.28,23.0,31.3
42,2002.0,1357.0,8390.0,0.0,0.0,197222.0,5310.0,4684.060420000002,778.06502,0.0,551.0,40.21,-1.38,22.81,30.52
43,2003.0,652.0,9700.0,0.0,0.0,205164.0,11379.0,7717.614309999999,1287.62533,0.0,475.6,40.03,0.53,27.69,36.26
44,2004.0,1480.0,7831.0,0.0,0.0,215606.0,12385.0,8272.30688,1386.29159,0.0,510.4,44.53,9.37,37.66,47.98
45,2005.0,1159.0,8031.0,0.0,0.0,224091.0,12953.0,13527.494169999998,2276.68902,0.0,493.0,36.41,-7.0,50.04,61.65
46,2006.0,199.0,10117.0,0.0,0.0,232795.0,8549.0,16569.7852,2801.18356,0.0,504.6,38.01,-4.86,58.3,69.64
47,2007.0,1204.0,9372.0,0.0,0.0,240613.0,5289.0,22643.73828,3845.20808,0.0,464.0,39.58,-3.24,64.2,74.44
48,2008.0,2047.0,9379.0,0.0,203.0,250088.0,5412.0,31191.97788,5319.831,0.0,574.2,56.1,24.94,91.48,102.0
49,2009.0,1817.0,10247.0,0.0,499.0,250436.0,9625.0,36177.50773000001,6208.715,0.0,545.2,51.71,18.77,53.48,59.93
50,2010.0,1539.0,8996.0,0.0,925.0,255865.0,4694.200411738595,45262.27655391639,7804.030963574514,-17.6111993338468,555.8622998983944,44.57,6.17,71.21,78.65
51,2011.0,1185.0,9371.0,0.0,1178.0,257225.0,122.45020443759859,56464.38899588092,9782.130630239993,-22.056557773692475,563.6091519496713,45.7,3.54,87.04,93.21
52,2012.0,714.0,10718.0,0.0,1245.0,266245.0,-4159.723615200259,70272.10592190275,12232.873060981146,-24.41113021748015,569.717831804655,31.03,-18.82,86.46,90.72
53,2013.0,1136.0,8367.0,0.0,1167.0,276645.0,-8207.17117074388,87287.28873618777,15267.613880841978,-26.243006162253096,574.1883394633455,45.71,9.08,91.17,94.25
54,2014.0,697.0,9276.0,9.0,1131.0,282874.0,-12066.676391118905,108249.64848971309,19026.16626348885,-28.074882107025587,577.8397610238895,39.32,3.57,85.6,87.05
55,2015.0,,,,,260168.07503984123,-15773.73053275235,134069.97749150195,23680.512785378618,-29.906758051798533,579.8530103881403,55.52,18.95,41.85,42.53
56,2016.0,,,,,266227.8588275146,-19358.17851582123,165869.5349219872,29442.229134094894,-31.56440183023369,581.0471736542447,39.96,-1.16,46.123462737126886,45.34334281602651
57,2017.0,,,,,271546.3045533858,-22844.218924252316,205029.278849715,36574.85695557517,-33.39627777500618,582.2413369203491,42.73001274571844,2.951319750934971,50.27031775246161,47.865574195635816
58,2018.0,,,,,276883.82172600925,-26250.404005723307,253247.71385097207,45402.56484716976,-35.22815371977913,582.6164140883069,43.76152784934882,4.7529841654291545,53.639684141308464,49.56425183269465
59,2019.0,,,,,282220.8749985751,-29592.059530055383,312614.73903484165,56328.707628482516,-37.06002966455253,582.1724051581182,44.104966783783055,4.946222114780966,56.231561903667796,51.26292946975343
60,2020.0,,,,,287557.92827114277,-32882.09140867577,385703.9580745234,69850.67375804333,-38.89190560932548,581.7283962279295,44.86938886398936,6.306851049984857,58.8234396660269,52.96160710681224
