Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
2006.0,747.0,0.0,0.0,0.0,106312.0,593320.0,0.0,0.0,372315.03942,103878.0,14.41,-2.11,58.3,69.64
2007.0,539.0,0.0,0.0,0.0,115982.0,556435.0,0.0,0.0,402047.7083,113216.0,11.28,-14.61,64.2,74.44
2008.0,668.0,0.0,0.0,24.0,116117.0,564147.0,0.0,0.0,463960.21067,127588.4,11.66,-4.18,91.48,102.0
2009.0,835.0,0.0,0.0,160.0,113194.0,502597.0,0.0,0.0,475936.96209,132976.6,11.8,-6.97,53.48,59.93
2010.0,696.0,0.0,0.0,448.0,117714.0,0.0,,,,,17.23,10.46,71.21,78.65
2011.0,1230.0,0.0,0.0,573.0,124031.0,0.0,,,,,14.71,16.41,87.04,93.21
2012.0,748.0,0.0,2.0,704.0,128018.0,0.0,,,,,10.69,-20.23,86.46,90.72
2013.0,505.0,0.0,2.0,540.0,133264.0,0.0,,,,,13.21,-8.24,91.17,94.25
2014.0,633.0,0.0,2.0,660.0,140296.0,0.0,,,,,13.33,-9.98,85.6,87.05
2015.0,,,,,,,,,,,15.41,-7.06,41.85,42.53
2016.0,,,,,,,,,,,14.2,-3.68,,
